0,1
is,it
it,called
nomi,you
you,say
when,i
i,say
when,i
i,say
can,i
i,take
can,i
i,take
say,it
it,<\s>
<s>,i
i,can't
see,her
her,<\s>
is,she
she,<\s>
is,she
she,<\s>
is,she
she,<\s>
is,she
she,a
is,she
she,a
because,you
you,don't
are,you
you,surprised
tear,it
it,<\s>
tearing,it
it,<\s>
tear,it
it,<\s>
let,me
me,attach
attach,you
you,<\s>
fasten,you
you,up
minute,you
you,fall
<s>,you
you,fall
<s>,you
you,fall
can,you
you,say
is,it
it,cute
is,it
it,cute
oh,you
you,<\s>
<s>,you
you,fell
didn't,you
you,<\s>
nomi,you
you,have
<s>,you
you,keep
don't,you
you,<\s>
<s>,you
you,keep
on,them
them,<\s>
can,you
you,find
do,you
you,want
<s>,you
you,lie
of,them
them,to
here,i
i,come
well,you
you,lie
<s>,you
you,want
don't,you
you,tissue
tissue,we
we,should
would,you
you,say
are,you
you,going
tell,us
us,when
when,you
you,have_to
<s>,you
you,can
<s>,it
it,is
and,it
it,is
is,it
it,a
is,it
it,a
is,it
it,<\s>
is,it
it,black
can,you
you,say
can,you
you,say
can,you
you,say
can,you
you,say
can,you
you,say
<s>,i
i,found
did,you
you,hurt
<s>,you
you,got
did,you
you,hurt
oh,you
you,fell
would,you
you,like
hit,it
it,<\s>
push,it
it,<\s>
<s>,it
it,makes
makes,it
it,stop
okay,it
it,will
tie,it
it,<\s>
maybe,we
we,could
<s>,he
he,could
of,him
him,<\s>
now,you
you,can
now,you
you,can
<s>,you
you,want
want,it
it,off
want,it
it,off
pull,them
them,up
is,he
he,sleeping
do,you
you,think
okay,you
you,can
take,them
them,off
sure,you
you,can
there,they
they,are
isn't,he
he,<\s>
tell,him
him,not
tell,him
him,not
isn't,he
he,<\s>
tell,him
him,not
<s>,he
he,fell
didn't,he
he,<\s>
tell,him
him,not
isn't,it
it,<\s>
no,it
it,doesn't
with,me
me,<\s>
missed,you
you,while
while,you
you,were
<s>,they
they,want
want,you
you,to
with,them
them,<\s>
see,you
you,later
are,you
you,doing
would,you
you,like
do,you
you,want
oh,you
you,found
don't,we
we,take
one,you
you,have
don't,we
we,take
take,it
it,off
for,you
you,now
<s>,you
you,going
would,you
you,let
see,you
you,later
if,we
we,took
off,we
we,could
<s>,we
we,could
something,you
you,have
have,you
you,got
have,you
you,got
help,you
you,honey
help,you
you,honey
<s>,i
i,put
put,them
them,right
<s>,we
we,don't
<s>,you
you,want
<s>,you
you,have_to
do,you
you,want
do,you
you,want
cut,it
it,nomi
if,you
you,want
want,it
it,you
it,you
you,can
put,it
it,on
yesterday,you
you,didn't
want,it
it,when
when,i
i,made
made,it
it,for
for,you
you,<\s>
<s>,you
you,have_to
sweetie,i
i,don't
want,you
you,flopping
<s>,i
i,don't
want,you
you,flopping
<s>,i
i,didn't
do,you
you,know
what,you
you,would
what,you
you,would
do,you
you,like
is,it
it,good
on,it
it,<\s>
do,you
you,see
see,it
it,has
do,you
you,think
think,it
it,is
do,you
you,want
get,it
it,<\s>
<s>,you
you,don't
eat,it
it,with
here,it
it,is
what,i
i,mean
<s>,i
i,don't
want,you
you,flopping
<s>,i
i,don't
want,you
you,flopping
<s>,i
i,want
want,you
you,to
<s>,i
i,don't
want,you
you,to
<s>,i
i,want
want,you
you,to
to,you
you,said
said,you
you,wanted
are,you
you,going
onto,it
it,this
would,you
you,like
on,it
it,<\s>
<s>,you
you,sleep
can,you
you,say
<s>,you
you,banged
banging,it
it,into
do,you
you,want
want,me
me,to
<s>,you
you,want
<s>,her
her,eyes
at,her
her,eyes
do,you
you,know
where's,her
her,smile
where's,her
her,smile
do,you
you,know
can,you
you,say
<s>,i
i,think
maybe,we
we,call
did,you
you,have
<s>,you
you,were
that,you
you,can't
open,it
it,<\s>
oh,you
you,dropped
pull,them
them,for
for,you
you,<\s>
<s>,they
they,won't
on,her
her,lap
isn't,she
she,<\s>
does,it
it,want
oh,i
i,think
<s>,you
you,see
do,you
you,see
what,you
you,said
do,you
you,know
show,me
me,the
show,me
me,some
do,you
you,see
show,me
me,some
show,me
me,some
do,you
you,see
do,you
you,see
show,me
me,where
where,it
it,is
can,you
you,point
can,you
you,point
do,you
you,know
there,it
it,is
is,it
it,sad
<s>,i
i,don't
do,you
you,know
if,you
you,remember
of,them
them,<\s>
tell,me
me,who
can,you
you,say
say,it
it,<\s>
can,you
you,say
can,you
you,say
<s>,he
he,wanted
because,they
they,have_to
when,she
she,can't
outside,she
she,cries
how,you
you,cry
when,you
you,can't
can,you
you,say
can,you
you,say
can,you
you,say
can,you
you,say
tell,you
you,what
do,you
you,want
<s>,we
we,could
make,it
it,<\s>
<s>,you
you,have_to
do,it
it,<\s>
there,it
it,is
are,you
you,getting
are,you
you,getting
are,you
you,going
<s>,he
he,makes
doesn't,he
he,<\s>
are,you
you,<\s>
with,it
it,<\s>
hold,it
it,up
<s>,we
we,make
stick,it
it,in
do,you
you,want
for,you
you,to
no,we
we,don't
can,you
you,say
<s>,you
you,feel
yes,it
it,feels
<s>,you
you,should
now,you
you,have
are,you
you,brushing
should,we
we,plan
when,we
we,get
wash,her
her,hair
about,it
it,honey
doing,it
it,<\s>
<s>,you
you,think
that,we
we,could
where,you
you,like
isn't,it
it,<\s>
<s>,you
you,have_to
<s>,we
we,will
later,we
we,will
<s>,you
you,did
did,it
it,<\s>
<s>,you
you,can
do,it
it,honey
<s>,you
you,just
get,it
it,in
then,you
you,can
do,it
it,<\s>
get,it
it,in
<s>,you
you,don't
break,it
it,<\s>
there,it
it,goes
got,it
it,closed
is,it
it,<\s>
did,you
you,see
do,you
you,remember
can,you
you,see
<s>,it
it,is
making,it
it,warm
making,it
it,bright
see,him
him,tomorrow
would,you
you,please
clean,you
you,off
<s>,i
i,don't
think,you
you,see
do,you
you,think
think,you
you,see
show,me
me,<\s>
do,you
you,see
<s>,you
you,what
<s>,you
you,see
<s>,we
we,don't
cha,you
you,doing
<s>,it
it,looks
because,it
it,looks
<s>,he
he,has
are,you
you,asking
are,you
you,saying
<s>,you
you,don't
<s>,i
i,don't
why,you
you,think
<s>,it
it,doesn't
<s>,you
you,do
call,it
it,a
oh,you
you,really
don't,you
you,<\s>
do,you
you,need
throw,them
them,on
put,them
them,right
do,it
it,<\s>
<s>,we
we,don't
want,them
them,all
honey,you
you,found
that's,her
her,hair
that's,her
her,hair
<s>,she
she,has
when,you
you,have
then,you
you,wear
can,you
you,say
drop,it
it,put
put,it
it,down
could,you
you,put
do,you
you,know
<s>,we
we,could
now,we
we,have
for,you
you,a
for,me
me,a
shall,we
we,have
shall,we
we,have
<s>,he
he,must
give,him
him,some
wake,him
him,up
could,you
you,feed
could,you
you,feed
can,you
you,feed
would,you
you,like
<s>,i
i,think
did,you
you,give
did,you
you,feed
well,you
you,find
is,it
it,broken
let,me
me,see
want,me
me,to
<s>,we
we,just
likes,it
it,too
take,it
it,out_of
take,it
it,out
that,you
you,have_to
toys,you
you,don't
<s>,i
i,don't
do,we
we,have
<s>,we
we,have
put,it
it,in
and,i
i,don't
<s>,you
you,did
did,it
it,<\s>
wasn't,it
it,honey
<s>,i
i,drop
drop,it
it,what
do,you
you,want
let,me
me,get
get,you
you,some
do,you
you,want
<s>,it
it,takes
<s>,we
we,have_to
put,it
it,in
have,it
it,<\s>
have,it
it,real
<s>,you
you,have_to
wait,it
it,pops
do,you
you,want
are,you
you,hungry
<s>,you
you,want
leave,it
it,alone
<s>,you
you,have
can,you
you,say
do,you
you,have
are,you
you,listening
<s>,he
he,didn't
don't,you
you,play
would,you
you,like
here,it
it,is
make,it
it,go
do,you
you,want
for,you
you,<\s>
are,you
you,drawing
are,you
you,drawing
are,you
you,drawing
aren't,you
you,<\s>
are,you
you,doing
are,you
you,washing
<s>,i
i,wan
don't,you
you,remember
<s>,you
you,can't
see,him
him,from
<s>,he
he,went
<s>,you
you,watch
<s>,you
you,watch
do,you
you,want
<s>,you
you,take
move,it
it,as_soon_as
as_soon_as,she
she,has
put,it
it,back
on,it
it,anymore
<s>,you
you,stay
did,you
you,go
<s>,you
you,went
did,you
you,do
did,you
you,do
<s>,you
you,went
didn't,you
you,<\s>
did,you
you,go
did,you
you,like
like,it
it,<\s>
do,you
you,like
did,we
we,do
did,we
we,do
did,we
we,ride
<s>,we
we,rode
<s>,you
you,want
getting,it
it,<\s>
fixing,it
it,for
for,you
you,<\s>
peel,it
it,<\s>
do,you
you,want
would,you
you,like
do,you
you,eat
do,you
you,like
<s>,you
you,can
<s>,i
i,better
do,you
you,like
like,it
it,honey
<s>,it
it,makes
makes,you
you,thirsty
doesn't,it
it,<\s>
<s>,i
i,don't
sorry,i
i,don't
so,you
you,want
<s>,i
i,don't
<s>,you
you,can't
do,you
you,want
do,you
you,want
<s>,you
you,dropped
<s>,it
it,fell
didn't,it
it,<\s>
are,you
you,doing
do,you
you,see
<s>,you
you,ate
spit,it
it,out
do,you
you,want
do,you
you,hear
do,you
you,have_to
do,you
you,need
yeah,it
it,looks
<s>,i
i,believe
do,you
you,want
<s>,you
you,want
are,you
you,looking
would,you
you,like
did,you
you,have
<s>,it
it,does
are,you
you,doing
are,you
you,doing
<s>,you
you,could
do,you
you,know
can,you
you,say
yes,she
she,has
<s>,she
she,has
has,her
her,foot
can't,you
you,open
are,you
you,trying
<s>,you
you,can't
take,it
it,off
<s>,you
you,can't
pick,it
it,up
<s>,you
you,just
did,you
you,have
are,you
you,tired
bang,them
them,together
<s>,i
i,had
take,it
it,out_of
<s>,it
it,makes
makes,it
it,go
when,you
you,pull
pull,it
it,back
<s>,it
it,makes
makes,it
it,go
would,you
you,like
do,you
you,want
put,you
you,to
are,you
you,doing
do,you
you,want
do,you
you,want
on,it
it,<\s>
what,you
you,are
pick,them
them,out
pick,them
them,out
now,it
it,has
in,it
it,<\s>
don't,you
you,eat
in,you
you,nomi
hasn't,it
it,nomi
show,me
me,<\s>
is,it
it,<\s>
do,you
you,think
think,it
it,is
do,you
you,think
think,it
it,is
are,you
you,doing
is,it
it,an
is,it
it,a
is,it
it,a
can't,you
you,do
behind,me
me,honey
are,you
you,fixing
did,you
you,do
did,you
you,go
<s>,you
you,can't
of,them
them,<\s>
show,her
her,where
where,it
it,is
can,you
you,tell
tell,me
me,about
tell,me
me,about
do,you
you,want
tell,me
me,about
can,you
you,see
see,it
it,<\s>
is,it
it,<\s>
does,it
it,go
aren't,they
they,<\s>
are,you
you,my
are,you
you,going
are,you
you,going
do,you
you,see
<s>,you
you,see
do,you
you,see
do,you
you,know
<s>,you
you,want
want,me
me,to
tell,you
you,<\s>
don't,you
you,<\s>
<s>,i
i,find
are,they
they,eating
are,they
they,eating
does,it
it,hurt
well,you
you,have_to
when,you
you,go
<s>,you
you,seem
do,you
you,want
over,you
you,<\s>
do,you
you,like
do,you
you,like
like,it
it,<\s>
no,you
you,can't
take,it
it,<\s>
wearing,it
it,<\s>
oopsie,you
you,spilled
do,you
you,do
do,you
you,throw
do,you
you,do
do,you
you,throw
throw,it
it,<\s>
do,you
you,do
do,you
you,do
no,you
you,eat
eat,them
them,<\s>
<s>,i
i,don't
is,she
she,<\s>
is,she
she,<\s>
are,you
you,looking
<s>,i
i,can't
<s>,you
you,can
yes,you
you,can
<s>,it
it,makes
aren't,you
you,<\s>
are,you
you,doing
are,you
you,sliding
finished,her
her,cheerios
eat,you
you,<\s>
do,you
you,think
think,you
you,are
<s>,you
you,just
are,you
you,resting
want,me
me,to
help,you
you,<\s>
<s>,you
you,feel
because,you
you,rested
<s>,you
you,don't
<s>,we
we,have_to
cover,you
you,with
are,you
you,tired
<s>,you
you,look
to,me
me,<\s>
<s>,you
you,look
are,you
you,singing
<s>,she
she,wants
wants,me
me,to
did,you
you,put
do,you
you,know
<s>,i
i,don't
do,you
you,know
where,you
you,put
put,it
it,<\s>
find,you
you,your
so,you
you,can
<s>,i
i,don't
want,you
you,chewing
are,you
you,sliding
<s>,you
you,take
take,it
it,out
<s>,you
you,take
take,it
it,<\s>
<s>,you
you,pick
<s>,you
you,pick
pick,it
it,out
nomi,we
we,don't
what,you
you,want
<s>,it
it,has
on,it
it,<\s>
for,you
you,nomi
for,you
you,<\s>
for,you
you,<\s>
do,you
you,want
on,it
it,honey
spill,it
it,<\s>
does,she
she,want
yes,you
you,can
<s>,she
she,wants
on,me
me,<\s>
sure,it
it,is
<s>,you
you,know
what,you
you,throw
do,you
you,throw
<s>,you
you,throw
are,they
they,doing
are,they
they,doing
<s>,you
you,knew
are,they
they,doing
are,they
they,doing
are,they
they,doing
say,it
it,<\s>
are,you
you,eating
do,you
you,like
like,it
it,<\s>
maybe,she
she,wants
did,you
you,eat
eat,it
it,nomi
did,you
you,enjoy
enjoy,it
it,<\s>
did,you
you,take
in,it
it,<\s>
than,you
you,can
do,you
you,want
ate,it
it,<\s>
<s>,you
you,eat
<s>,you
you,eat
are,you
you,eating
<s>,you
you,can
have,it
it,<\s>
<s>,you
you,can
do,you
you,see
can,you
you,find
put,it
it,on
but,we
we,asked
asked,you
you,to
put,it
it,on
to,you
you,nomi
if,you
you,want
don't,you
you,want
yes,you
you,can
do,you
you,think
are,you
you,touching
are,you
you,touching
now,we
we,know
do,you
you,know
thing,she
she,always
can,you
you,make
show,me
me,the
show,me
me,how
yes,you
you,can
could,you
you,make
do,you
you,kiss
do,you
you,want
nomi,i
i,want
give,you
you,some
yes,you
you,can
<s>,you
you,can
reach,it
it,<\s>
don't,you
you,like
<s>,you
you,don't
get,you
you,<\s>
else,you
you,would
would,you
you,like
get,you
you,some
<s>,you
you,can
how,we
we,put
put,it
it,in
getting,it
it,down
spilling,it
it,honey
spill,it
it,sweetie
cleaning,it
it,up
<s>,you
you,spilled
<s>,you
you,can
foo,it
it,if
if,you
you,want
have,i
i,got
<s>,he
he,woke
didn't,he
he,<\s>
are,you
you,eating
are,you
you,eating
do,you
you,want
want,me
me,to
yes,you
you,can
eat,it
it,<\s>
for,you
you,<\s>
ask,him
him,<\s>
does,he
he,want
want,it
it,<\s>
do,you
you,want
yes,i
i,want
yes,i
i,want
nomi,you
you,try
does,he
he,like
like,it
it,<\s>
does,he
he,like
like,it
it,<\s>
does,he
he,like
does,he
he,like
do,you
you,like
like,it
it,<\s>
can,you
you,say
yes,i
i,like
like,it
it,<\s>
can,you
you,say
<s>,he
he,likes
likes,it
it,<\s>
can,you
you,say
<s>,he
he,likes
likes,it
it,<\s>
see,you
you,later
<s>,you
you,can
later,you
you,get
now,you
you,play
do,it
it,again
<s>,you
you,boo
<s>,you
you,boo
<s>,you
you,boo
<s>,you
you,boo
would,you
you,like
<s>,you
you,want
take,it
it,<\s>
isn't,he
he,<\s>
would,you
you,like
would,you
you,like
are,you
you,now
what's,he
he,doing
are,you
you,doing
are,you
you,doing
are,you
you,doing
is,it
it,all
would,you
you,like
<s>,i
i,am
put,it
it,on
whenever,we
we,go
after,we
we,get
road,she
she,says
nomi,you
you,didn't
put,them
them,by
hear,them
them,say
are,you
you,eating
<s>,i
i,don't
<s>,i
i,don't
what,it
it,is
<s>,i
i,don't
what,it
it,is
leave,it
it,alone
<s>,you
you,don't
show,me
me,which
forget,it
it,nomi
do,you
you,see
<s>,i
i,tried
wash,them
them,up
<s>,i
i,hope
<s>,i
i,hope
are,you
you,getting
would,you
you,unzip
could,you
you,do
<s>,you
you,can
are,you
you,going
<s>,we
we,want
want,you
you,in
have,you
you,got
let,me
me,show
show,you
you,<\s>
let,me
me,show
show,you
you,<\s>
change,it
it,<\s>
<s>,i
i,don't
let,me
me,see
would,you
you,like
are,you
you,putting
are,you
you,putting
did,you
you,boo
yes,you
you,bumped
didn't,you
you,<\s>
don't,you
you,put
while,you
you,boo
while,you
you,boo
<s>,you
you,can
do,you
you,have
<s>,it
it,probably
in,it
it,<\s>
take,it
it,off
there,it
it,comes
there,it
it,comes
put,it
it,in
no,you
you,don't
put,it
it,on
gave,you
you,once
do,you
you,want
what,i
i,was
hoping,you
you,wouldn't
<s>,you
you,know
of,it
it,<\s>
over,it
it,<\s>
<s>,you
you,have_to
slide,you
you,want
okay,you
you,can
would,you
you,like
yes,you
you,can
put,it
it,in
maybe,you
you,could
let,me
me,show
put,it
it,<\s>
<s>,you
you,don't
like,it
it,in
put,it
it,<\s>
<s>,i
i,was
tell,you
you,<\s>
put,it
it,here
do,you
you,want
<s>,you
you,want
want,me
me,to
get,you
you,a
get,you
you,a
<s>,you
you,mustn't
are,you
you,<\s>
are,you
you,<\s>
are,you
you,<\s>
do,you
you,live
is,it
it,nomi's
are,you
you,<\s>
oh,it
it,looks
to,me
me,<\s>
doesn't,he
he,<\s>
<s>,i
i,have_to
peel,it
it,down
put,it
it,put
put,it
it,up
put,it
it,up
let,me
me,take
fix,it
it,for
for,you
you,<\s>
what,we
we,said
do,you
you,remember
how,we
we,talked
do,you
you,remember
<s>,we
we,did
alright,we
we,didn't
take,it
it,with
with,you
you,<\s>
wash,you
you,just
like,you
you,wash
how,you
you,wash
washes,you
you,<\s>
<s>,he
he,had
can,i
i,put
throw,it
it,nomi
yes,you
you,can
get,you
you,some
give,you
you,something
says,it
it,<\s>
put,it
it,down
oh,i
i,don't
if,you
you,wanna
if,you
you,want
then,you
you,have_to
take,them
them,off
take,them
them,off
make,it
it,horse
<s>,you
you,are
aren't,you
you,<\s>
<s>,i
i,don't
show,me
me,<\s>
nomi,i
i,don't
gr,i
i,don't
<s>,i
i,heard
<s>,you
you,really
<s>,you
you,crashed
<s>,you
you,hurt
<s>,i
i,don't
<s>,i
i,don't
much,you
you,feet
<s>,i
i,see
<s>,i
i,see
are,you
you,doing
are,you
you,doing
are,you
you,doing
<s>,she
she,made
are,you
you,<\s>
are,you
you,warm
are,you
you,cold
on,me
me,<\s>
<s>,you
you,have_to
<s>,you
you,could
don't,you
you,make
oh,i
i,don't
on,me
me,you
me,you
you,<\s>
alright,you
you,clunked
didn't,you
you,<\s>
<s>,you
you,fall
well,you
you,really
nomi,you
you,know
how,we
we,told
told,you
you,you
you,shouldn't
<s>,i
i,thought
thought,we
we,were
are,you
you,doing
are,you
you,doing
are,you
you,doing
are,you
you,<\s>
are,you
you,doing
are,you
you,doing
<s>,she
she,really
attacked,me
me,<\s>
are,you
you,doing
were,you
you,attacking
honey,you
you,know
than,you
you,are
<s>,i
i,see
do,you
you,have
<s>,i
i,don't
is,it
it,a
did,you
you,like
are,you
you,putting
did,you
you,have
<s>,i
i,see
see,him
him,<\s>
are,you
you,doing
fixing,it
it,<\s>
<s>,you
you,hurt
<s>,you
you,want
want,me
me,to
kiss,it
it,<\s>
want,me
me,to
kiss,it
it,<\s>
<s>,you
you,get
<s>,i
i,don't
in,her
her,bed
bed,i
i,guess
are,you
you,doing
are,you
you,doing
are,you
you,banging
are,you
you,banging
are,you
you,banging
are,you
you,banging
against,me
me,<\s>
now,you
you,can
are,you
you,doing
are,you
you,the
of,her
her,baby
<s>,i
i,think
isn't,it
it,<\s>
<s>,i
i,think
<s>,i
i,don't
could,it
it,be
are,you
you,doing
tell,me
me,more
with,them
them,<\s>
are,you
you,doing
do,you
you,do
do,you
you,do
<s>,you
you,see
take,it
it,<\s>
do,you
you,do
then,you
you,can
get,it
it,<\s>
yeah,you
you,can
get,it
it,<\s>
there,it
it,is
did,you
you,do
show,you
you,how
how,it
it,swims
tail,he
he,swishes
are,you
you,doing
are,you
you,putting
can,you
you,say
putting,it
it,on
can,you
you,say
putting,it
it,on
putting,it
it,on
can,you
you,tell
tell,me
me,what's
can,you
you,put
can,you
you,show
show,me
me,how
can,you
you,show
show,me
me,how
show,me
me,how
were,you
you,doing
were,you
you,doing
are,you
you,doing
are,you
you,fooing
yes,she
she,did
did,it
it,<\s>
<s>,she
she,did
did,it
it,<\s>
no,you
you,sit
holding,it
it,<\s>
<s>,you
you,can
<s>,you
you,can
are,you
you,going
are,you
you,gonna
<s>,you
you,can
drink,it
it,<\s>
on,it
it,<\s>
<s>,i
i,know
know,you
you,want
want,it
it,but
<s>,you
you,play
with,it
it,honey
do,you
you,want
yes,it
it,is
eat,it
it,<\s>
<s>,it
it,means
<s>,i
i,know
know,you
you,want
want,it
it,<\s>
<s>,i
i,don't
want,it
it,in
<s>,i
i,don't
want,it
it,in
eat,it
it,yeah
eat,it
it,<\s>
take,it
it,out_of
put,it
it,on
if,you
you,fall
hurt,you
you,very
put,it
it,near
eyes,you
you,<\s>
if,you
you,stand
now,you
you,can
<s>,you
you,want
want,me
me,to
do,you
you,want
<s>,you
you,go
help,you
you,<\s>
get,it
it,back
get,it
it,back
get,it
it,back
what,i
i,doing
to,you
you,<\s>
take,it
it,out_of
eat,it
it,yeah
eat,it
it,but
eat,it
it,and
eat,it
it,and
eat,it
it,but
<s>,i
i,see
have,you
you,sitting
on,me
me,<\s>
<s>,i
i,don't
<s>,he
he,has
want,it
it,<\s>
have,it
it,in
<s>,you
you,play
<s>,you
you,were
help,you
you,when
when,you
you,have
when,we
we,have
make,you
you,feel
doesn't,she
she,<\s>
do,it
it,again
what'll,you
you,do
tell,me
me,to
do,it
it,again
did,you
you,say
do,it
it,again
<s>,you
you,like
like,it
it,haha
<s>,you
you,like
like,it
it,haha
scare,you
you,<\s>
are,you
you,afraid
afraid,you
you,just
do,it
it,<\s>
do,it
it,i'm
pull,it
it,out
yes,you
you,dropped
dropped,them
them,even
though,you
you,threw
threw,them
them,xxx
if,you
you,throw
put,it
it,down
put,it
it,down
oh,i
i,don't
but,i
i,i
i,don't
want,you
you,to
open,it
it,<\s>
don't,you
you,push
push,it
it,in
did,you
you,hear
hear,me
me,nomi
<s>,you
you,don't
need,it
it,to
are,you
you,doing
are,you
you,doing
are,you
you,shaking
shaking,it
it,<\s>
would,you
you,like
with,me
me,<\s>
do,you
you,want
show,me
me,<\s>
doesn't,it
it,<\s>
do,you
you,see
to,it
it,<\s>
throw,it
it,away
<s>,i
i,don't
<s>,i
i,don't
are,you
you,cleaning
are,you
you,looking
got,it
it,<\s>
are,you
you,doing
bothering,you
you,<\s>
bothering,you
you,<\s>
bothering,you
you,<\s>
would,you
you,like
<s>,you
you,put
<s>,it
it,doesn't
are,you
you,doing
to,me
me,<\s>
<s>,you
you,were
using,it
it,yesterday
don't,you
you,bring
are,you
you,putting
<s>,you
you,don't
naomi,you
you,stay
put,them
them,in
with,me
me,<\s>
give,it
it,to
put,it
it,in
put,it
it,in
get,it
it,nice
get,it
it,nice
put,it
it,in
<s>,you
you,can
put,it
it,in
let,you
you,put
put,it
it,in
<s>,you
you,put
put,it
it,right
<s>,you
you,put
put,it
it,in
put,it
it,right
are,you
you,this
are,you
you,this
well,i
i,guess
guess,she
she,looks
with,them
them,symmetrical
than,she
she,did
making,you
you,cocoa
do,you
you,want
there,it
it,is
there,it
it,is
xxx,you
you,are
is,she
she,doing
is,it
it,fantastic
what's,she
she,talking
alright,i
i,won't
give,her
her,anything
do,you
you,want
want,me
me,to
maybe,i
i,can
for,you
you,<\s>
with,it
it,<\s>
are,you
you,going
into,it
it,<\s>
watch,it
it,nomi
into,it
it,but
give,it
it,to
give,it
it,to
hang,it
it,up
for,you
you,to
can,you
you,say
can,you
you,say
can,you
you,say
<s>,i
i,loving
remember,you
you,only
<s>,you
you,can
so,you
you,get
did,you
you,ask
what,they
they,want
ask,her
her,honey
ask,them
them,again
ask,them
them,ask
ask,them
them,if
if,they
they,want
ask,them
them,if
if,they
they,want
ask,them
them,if
if,they
they,want
ask,them
them,honey
ask,them
them,if
if,they
they,want
all,her
her,food
are,you
you,looking
are,you
you,looking
are,you
you,looking
georgie,he
he,was
do,they
they,want
can,you
you,say
does,she
she,want
do,you
you,want
do,you
you,want
what,i
i,want
want,you
you,<\s>
<s>,you
you,like
isn't,it
it,<\s>
isn't,she
she,<\s>
<s>,she
she,is
does,she
she,have
do,you
you,think
does,he
he,have
does,he
he,have
<s>,he
he,has
are,you
you,gonna
are,you
you,going
are,you
you,going
there,i
i,think
think,you
you,have
on,it
it,<\s>
are,you
you,gonna
rub,it
it,<\s>
wash,it
it,<\s>
wash,it
it,<\s>
do,we
we,do
<s>,i
i,don't
help,him
him,much
when,he
he,got
hold,him
him,then
hold,him
him,and
hug,him
him,to
make,him
him,feel
are,you
you,shampooing
<s>,you
you,hug
<s>,you
you,told
did,you
you,tell
did,you
you,tell
<s>,you
you,go
sleep,you
you,and
<s>,you
you,go
did,you
you,take
<s>,he
he,had
<s>,he
he,had
<s>,he
he,had
<s>,he
he,had
did,you
you,<\s>
<s>,you
you,broke
<s>,you
you,put
put,it
it,in
<s>,you
you,did
<s>,you
you,broke
didn't,you
you,honey
<s>,you
you,broke
a_lot_of,them
them,<\s>
