0,1
little,kitty
kitty,cat
cat,<\s>
<s>,he
he,has
has,black
black,eyes
eyes,<\s>
<s>,that's
that's,right
right,<\s>
<s>,what
what,color
color,is
is,he
he,<\s>
<s>,is
is,he
he,black
black,or
or,white
white,<\s>
<s>,white
white,<\s>
<s>,that's
that's,right
right,<\s>
<s>,he's
he's,white
white,<\s>
<s>,what
what,color
color,is
is,the
the,kitty
kitty,cat's
cat's,tail
tail,<\s>
<s>,black
black,and
and,<\s>
<s>,what
what,else
else,<\s>
<s>,what
what,other
other,color
color,is
is,the
the,kitty
kitty,cat
cat,<\s>
<s>,kitty
kitty,cat's
cat's,black
black,and
and,<\s>
<s>,white
white,<\s>
<s>,isn't
isn't,he
he,<\s>
<s>,that's
that's,right
right,<\s>
<s>,those
those,are
are,feet
feet,<\s>
<s>,that's
that's,feet
feet,of
of,the
the,fish
fish,<\s>
<s>,those
those,are
are,called
called,fins
fins,<\s>
<s>,the
the,feet
feet,of
of,the
the,fish
fish,are
are,called
called,fins
fins,<\s>
<s>,does
does,the
the,fish
fish,hop
hop,or
or,swim
swim,<\s>
<s>,the
the,fish
fish,<\s>
<s>,what
what,does
does,the
the,fish
fish,do
do,<\s>
<s>,no
no,<\s>
<s>,the
the,fish
fish,swims
swims,<\s>
<s>,right
right,<\s>
<s>,yeah
yeah,<\s>
<s>,the
the,mouth
mouth,of
of,the
the,fish
fish,<\s>
<s>,what
what,color
color,is
is,the
the,mouth
mouth,of
of,the
the,fish
fish,<\s>
<s>,red
red,<\s>
<s>,that's
that's,right
right,<\s>
<s>,the
the,fish's
fish's,<\s>
<s>,the
the,fish's
fish's,mouth
mouth,is
is,red
red,<\s>
<s>,that's
that's,right
right,<\s>
<s>,that's
that's,right
right,<\s>
<s>,a
a,horsie
horsie,<\s>
<s>,what
what,is
is,a
a,horsie
horsie,doing
doing,<\s>
<s>,giddy
giddy,up
up,giddy
giddy,up
up,<\s>
<s>,yeah
yeah,<\s>
<s>,where
where,is
is,the
the,doggy
doggy,<\s>
<s>,doggy
doggy,is
is,where
where,<\s>
<s>,yeah
yeah,<\s>
<s>,he's
he's,riding
riding,in
in,a
a,basket
basket,<\s>
<s>,with
with,a
a,balloon
balloon,<\s>
<s>,the
the,basket
basket,is
is,being
being,held
held,up
up,by
by,the
the,balloon
balloon,<\s>
<s>,and
and,what
what,is
is,this
this,animal
animal,<\s>
<s>,a
a,giraffe
giraffe,<\s>
<s>,can
can,you
you,say
say,<\s>
<s>,giraffe
giraffe,<\s>
<s>,yes
yes,<\s>
<s>,does
does,the
the,giraffe
giraffe,have
have,a
a,long
long,neck
neck,<\s>
<s>,where
where,is
is,the
the,giraffe's
giraffe's,neck
neck,<\s>
<s>,a
a,rabbit
rabbit,<\s>
<s>,that's
that's,a
a,big
big,kitty
kitty,cat
cat,<\s>
<s>,it's
it's,a
a,big
big,bird
bird,<\s>
<s>,what's
what's,the
the,bird
bird,doing
doing,<\s>
<s>,fly
fly,<\s>
<s>,is
is,the
the,bird
bird,flying
flying,<\s>
<s>,where
where,<\s>
<s>,there
there,are
are,eyes
eyes,<\s>
<s>,that's
that's,right
right,<\s>
<s>,yeah
yeah,<\s>
<s>,that's
that's,a
a,big
big,kitty
kitty,cat
cat,<\s>
<s>,yeah
yeah,<\s>
<s>,meow
meow,<\s>
<s>,is
is,that
that,what
what,the
the,kitty
kitty,cat
cat,says
says,<\s>
<s>,uhhuh
uhhuh,<\s>
<s>,a
a,rabbit
rabbit,<\s>
<s>,what
what,is
is,the
the,rabbit
rabbit,doing
doing,<\s>
<s>,yeah
yeah,<\s>
<s>,what
what,is
is,the
the,mouse
mouse,doing
doing,<\s>
<s>,no
no,the
the,mouse
mouse,isn't
isn't,hopping
hopping,here
here,<\s>
<s>,what
what,is
is,the
the,mouse
mouse,doing
doing,<\s>
<s>,mouse
mouse,is
is,eating
eating,isn't
isn't,he
he,<\s>
<s>,the
the,mouse
mouse,is
is,eating
eating,<\s>
<s>,that's
that's,a
a,bug
bug,i
i,think
think,<\s>
<s>,yes
yes,that's
that's,a
a,bug
bug,<\s>
<s>,what
what,color
color,is
is,the
the,bug
bug,<\s>
<s>,black
black,and
and,red
red,<\s>
<s>,yeah
yeah,the
the,bug
bug,is
is,climbing
climbing,on
on,the
the,flower
flower,isn't
isn't,he
he,<\s>
<s>,he's
he's,climbing
climbing,on
on,the
the,leaf
leaf,<\s>
<s>,is
is,that
that,a
a,big
big,bug
bug,or
or,a
a,little
little,bug
bug,<\s>
<s>,a
a,little
little,bug
bug,<\s>
<s>,a
a,big
big,bug
bug,<\s>
<s>,it's
it's,a
a,big
big,mousie
mousie,yeah
yeah,<\s>
<s>,that's
that's,a
a,tiny
tiny,mousie
mousie,<\s>
<s>,that's
that's,a
a,big
big,kangaroo
kangaroo,<\s>
<s>,where
where,is
is,the
the,baby
baby,kangaroo
kangaroo,<\s>
<s>,yeah
yeah,the
the,rabbit
rabbit,is
is,talking
talking,to
to,the
the,kangaroo
kangaroo,<\s>
<s>,he's
he's,saying
saying,<\s>
<s>,hi
hi,baby
baby,kangaroo
kangaroo,<\s>
<s>,where
where,is
is,the
the,kangaroo
kangaroo,<\s>
<s>,where
where,is
is,the
the,baby
baby,kangaroo
kangaroo,<\s>
<s>,yeah
yeah,<\s>
<s>,and
and,where's
where's,the
the,little
little,kangaroo
kangaroo,<\s>
<s>,where's
where's,the
the,big
big,kangaroo
kangaroo,<\s>
<s>,yeah
yeah,<\s>
<s>,what
what,does
does,the
the,kangaroo
kangaroo,do
do,<\s>
<s>,that's
that's,right
right,<\s>
<s>,the
the,kangaroo
kangaroo,hops
hops,doesn't
doesn't,he
he,<\s>
<s>,uhhuh
uhhuh,<\s>
<s>,what
what,is
is,he
he,doing
doing,<\s>
<s>,he's
he's,biting
biting,<\s>
<s>,no
no,he's
he's,he's
he's,touching
touching,the
the,little
little,baby
baby,kangaroo's
kangaroo's,hand
hand,<\s>
<s>,that's
that's,what
what,he's
he's,doing
doing,<\s>
<s>,yeah
yeah,<\s>
<s>,yeah
yeah,that's
that's,a
a,panda
panda,<\s>
<s>,he's
he's,a
a,nice
nice,panda
panda,<\s>
<s>,do
do,you
you,like
like,the
the,panda
panda,<\s>
<s>,nice
nice,panda
panda,<\s>
<s>,where
where,are
are,the
the,panda's
panda's,feet
feet,<\s>
<s>,does
does,he
he,have
have,big
big,feet
feet,<\s>
<s>,where
where,are
are,nina's
nina's,feet
feet,<\s>
<s>,uhhuh
uhhuh,<\s>
<s>,those
those,are
are,eyes
eyes,<\s>
<s>,big
big,bird
bird,<\s>
<s>,that's
that's,a
a,big
big,bird
bird,<\s>
<s>,that's
that's,a
a,tiny
tiny,bird
bird,<\s>
<s>,yes
yes,<\s>
<s>,what's
what's,the
the,rabbit
rabbit,tiny
tiny,rabbit
rabbit,doing
doing,<\s>
<s>,he's
he's,playing
playing,the
the,guitar
guitar,<\s>
<s>,who
who,plays
plays,the
the,guitar
guitar,nina
nina,<\s>
<s>,remember
remember,<\s>
<s>,who
who,plays
plays,the
the,guitar
guitar,<\s>
<s>,yeah
yeah,the
the,bunny's
bunny's,playing
playing,the
the,guitar
guitar,<\s>
<s>,the
the,guitar
guitar,<\s>
<s>,the
the,guitar
guitar,makes
makes,music
music,doesn't
doesn't,it
it,<\s>
<s>,do
do,you
you,like
like,to
to,sing
sing,<\s>
<s>,what
what,can
can,you
you,sing
sing,<\s>
<s>,what
what,can
can,you
you,sing
sing,<\s>
<s>,i
i,don't
don't,understand
understand,<\s>
<s>,what
what,song
song,is
is,that
that,<\s>
<s>,those
those,are
are,feet
feet,<\s>
<s>,that's
that's,right
right,<\s>
<s>,those
those,are
are,the
the,feet
feet,of
of,the
the,bird
bird,<\s>
<s>,mhm
mhm,yes
yes,<\s>
<s>,yes
yes,<\s>
<s>,is
is,the
the,bird
bird,flying
flying,<\s>
<s>,what
what,is
is,this
this,bird
bird,doing
doing,<\s>
<s>,the
the,bird's
bird's,on
on,the
the,leaf
leaf,<\s>
<s>,and
and,the
the,bird's
bird's,singing
singing,<\s>
<s>,right
right,<\s>
<s>,sing
sing,sing
sing,<\s>
<s>,what's
what's,this
this,bunny
bunny,doing
doing,<\s>
<s>,no
no,that
that,bunny's
bunny's,not
not,hopping
hopping,<\s>
<s>,that
that,bunny's
bunny's,lying
lying,down
down,isn't
isn't,he
he,<\s>
<s>,is
is,that
that,bunny
bunny,lying
lying,down
down,<\s>
<s>,he's
he's,not
not,hopping
hopping,though
though,<\s>
<s>,this
this,one
one,is
is,lying
lying,down
down,<\s>
<s>,no
no,he's
he's,playing
playing,the
the,guitar
guitar,<\s>
<s>,umhuh
umhuh,what
what,<\s>
<s>,he
he,hops
hops,down
down,<\s>
<s>,up
up,and
and,down
down,<\s>
<s>,he
he,hops
hops,up
up,and
and,down
down,<\s>
<s>,yeah
yeah,<\s>
<s>,uhhuh
uhhuh,<\s>
<s>,where's
where's,your
your,bunny
bunny,<\s>
<s>,oh
oh,why
why,don't
don't,you
you,bring
bring,bunny
bunny,here
here,<\s>
<s>,won't
won't,you
you,read
read,to
to,bunny
bunny,<\s>
<s>,are
are,you
you,going
going,to
to,read
read,to
to,bunny
bunny,<\s>
<s>,who's
who's,reading
reading,the
the,book
book,to
to,bunny
bunny,<\s>
<s>,is
is,nina
nina,reading
reading,the
the,book
book,<\s>
<s>,that's
that's,not
not,a
a,fish
fish,<\s>
<s>,that's
that's,a
a,turtle
turtle,<\s>
<s>,a
a,big
big,turtle
turtle,<\s>
<s>,he
he,looks
looks,like
like,a
a,mouse
mouse,but
but,he
he,is
is,a
a,seal
seal,<\s>
<s>,a
a,big
big,black
black,seal
seal,<\s>
<s>,yes
yes,he's
he's,a
a,big
big,black
black,seal
seal,<\s>
<s>,seals
seals,swim
swim,in
in,the
the,water
water,just
just,like
like,fish
fish,<\s>
<s>,that's
that's,a
a,rabbit
rabbit,too
too,and
and,what's
what's,this
this,<\s>
<s>,is
is,this
this,a
a,big
big,rabbit
rabbit,or
or,a
a,little
little,rabbit
rabbit,<\s>
<s>,yeah
yeah,<\s>
<s>,it's
it's,a
a,honey
honey,rabbit
rabbit,<\s>
<s>,a
a,nice
nice,rabbit
rabbit,you
you,mean
mean,<\s>
<s>,oh
oh,<\s>
<s>,oh
oh,<\s>
<s>,is
is,that
that,a
a,cow
cow,<\s>
<s>,that's
that's,a
a,zebra
zebra,<\s>
<s>,yeah
yeah,that's
that's,a
a,rabbit
rabbit,<\s>
<s>,and
and,the
the,rabbit
rabbit,<\s>
<s>,what
what,is
is,the
the,rabbit
rabbit,holding
holding,in
in,his
his,hands
hands,<\s>
<s>,a
a,stick
stick,<\s>
<s>,rabbit's
rabbit's,holding
holding,a
a,stick
stick,in
in,his
his,hand
hand,<\s>
<s>,what's
what's,that
that,rabbit
rabbit,doing
doing,<\s>
<s>,uhhuh
uhhuh,<\s>
<s>,and
and,he's
he's,painting
painting,too
too,<\s>
<s>,see
see,the
the,rabbit
rabbit,<\s>
<s>,he's
he's,painting
painting,<\s>
<s>,that
that,doesn't
doesn't,open
open,<\s>
<s>,that's
that's,the
the,end
end,of
of,the
the,book
book,<\s>
<s>,want
want,to
to,look
look,at
at,it
it,some
some,more
more,<\s>
<s>,yeah
yeah,that's
that's,a
a,mommy
mommy,rabbit
rabbit,<\s>
<s>,is
is,mommy
mommy,rabbit
rabbit,big
big,<\s>
<s>,and
and,who's
who's,this
this,<\s>
<s>,yeah
yeah,<\s>
<s>,what
what,is
is,tiny
tiny,rabbit
rabbit,doing
doing,<\s>
<s>,okay
okay,<\s>
<s>,okay
okay,<\s>
<s>,okay
okay,do
do,you
you,want
want,to
to,get
get,another
another,book
book,<\s>
<s>,okay
okay,<\s>
<s>,do
do,you
you,see
see,more
more,books
books,<\s>
<s>,oh
oh,look
look,what's
what's,this
this,<\s>
<s>,do
do,you
you,want
want,to
to,find
find,another
another,book
book,with
with,a
a,rabbit
rabbit,in
in,it
it,<\s>
<s>,here's
here's,another
another,book
book,<\s>
<s>,okay
okay,<\s>
<s>,what
what,are
are,these
these,<\s>
<s>,what's
what's,this
this,<\s>
<s>,a
a,chicken
chicken,<\s>
<s>,what's
what's,in
in,the
the,basket
basket,<\s>
<s>,what's
what's,in
in,the
the,basket
basket,<\s>
<s>,that's
that's,right
right,<\s>
<s>,where
where,are
are,the
the,eggs
eggs,<\s>
<s>,where
where,are
are,the
the,eggs
eggs,<\s>
<s>,that's
that's,right
right,the
the,eggs
eggs,are
are,here
here,<\s>
<s>,but
but,where
where,is
is,here
here,<\s>
<s>,in
in,the
the,box
box,<\s>
<s>,the
the,eggs
eggs,are
are,in
in,the
the,box
box,<\s>
<s>,do
do,you
you,like
like,to
to,eat
eat,eggs
eggs,<\s>
<s>,do
do,you
you,like
like,to
to,eat
eat,eggs
eggs,<\s>
<s>,when
when,do
do,you
you,eat
eat,eggs
eggs,<\s>
<s>,when
when,do
do,you
you,eat
eat,eggs
eggs,<\s>
<s>,do
do,you
you,eat
eat,eggs
eggs,for
for,breakfast
breakfast,<\s>
<s>,do
do,you
you,eat
eat,eggs
eggs,for
for,breakfast
breakfast,<\s>
<s>,do
do,you
you,want
want,to
to,find
find,the
the,cow
cow,<\s>
<s>,where's
where's,the
the,cow
cow,<\s>
<s>,no
no,that's
that's,a
a,horse
horse,<\s>
<s>,what's
what's,this
this,<\s>
<s>,that's
that's,right
right,<\s>
<s>,what
what,is
is,the
the,cow
cow,doing
doing,<\s>
<s>,what
what,is
is,he
he,doing
doing,<\s>
<s>,the
the,man
man,is
is,sitting
sitting,here
here,on
on,the
the,letter
letter,h
h,<\s>
<s>,that's
that's,right
right,the
the,man
man,is
is,sitting
sitting,on
on,the
the,letter
letter,h
h,<\s>
<s>,and
and,here's
here's,a
a,cow
cow,<\s>
<s>,he's
he's,jumping
jumping,over
over,the
the,moon
moon,isn't
isn't,he
he,<\s>
<s>,yes
yes,nina
nina,is
is,reading
reading,<\s>
<s>,that's
that's,the
the,end
end,of
of,the
the,book
book,<\s>
<s>,no
no,you
you,can't
can't,open
open,that
that,<\s>
<s>,it'll
it'll,tear
tear,<\s>
<s>,you
you,have_to
have_to,just
just,turn
turn,the
the,pages
pages,<\s>
<s>,uhhuh
uhhuh,<\s>
<s>,can
can,nina
nina,turn
turn,the
the,pages
pages,<\s>
<s>,is
is,that
that,rabbit
rabbit,drinking
drinking,<\s>
<s>,no
no,i
i,think
think,that
that,rabbit
rabbit,is
is,pushing
pushing,a
a,block
block,isn't
isn't,he
he,<\s>
<s>,he's
he's,not
not,drinking
drinking,<\s>
<s>,that
that,rabbit
rabbit,is
is,painting
painting,<\s>
<s>,see
see,he's
he's,painting
painting,the
the,letter
letter,c
c,<\s>
<s>,he's
he's,painting
painting,it
it,red
red,<\s>
<s>,crocodile
crocodile,<\s>
<s>,what
what,are
are,these
these,<\s>
<s>,yeah
yeah,but
but,what
what,are
are,these
these,white
white,things
things,<\s>
<s>,what
what,are
are,they
they,<\s>
<s>,these
these,white
white,things
things,what
what,are
are,they
they,called
called,<\s>
<s>,are
are,they
they,<\s>
<s>,what
what,are
are,they
they,called
called,<\s>
<s>,nina
nina,has
has,some
some,too
too,<\s>
<s>,what
what,are
are,they
they,called
called,<\s>
<s>,these
these,are
are,called
called,what
what,<\s>
<s>,no
no,<\s>
<s>,eyes
eyes,are
are,up
up,here
here,<\s>
<s>,these
these,are
are,called
called,teeth
teeth,<\s>
<s>,can
can,you
you,say
say,teeth
teeth,<\s>
<s>,where
where,are
are,the
the,crocodile's
crocodile's,teeth
teeth,<\s>
<s>,where
where,<\s>
<s>,where
where,are
are,mommy's
mommy's,teeth
teeth,<\s>
<s>,here
here,<\s>
<s>,what
what,are
are,these
these,<\s>
<s>,what
what,are
are,these
these,<\s>
<s>,what
what,are
are,these
these,<\s>
<s>,you
you,eat
eat,<\s>
<s>,what
what,do
do,eat
eat,you
you,with
with,<\s>
<s>,your
your,teeth
teeth,<\s>
<s>,you
you,chew
chew,<\s>
<s>,do
do,you
you,like
like,kitty
kitty,cat
cat,<\s>
<s>,you
you,like
like,kitty
kitty,cat
cat,<\s>
<s>,you
you,like
like,him
him,<\s>
<s>,is
is,he
he,cute
cute,<\s>
<s>,nice
nice,kitty
kitty,<\s>
<s>,what
what,are
are,you
you,doing
doing,<\s>
<s>,are
are,you
you,patting
patting,the
the,kitty
kitty,<\s>
<s>,that
that,is
is,a
a,nice
nice,rabbit
rabbit,<\s>
<s>,do
do,you
you,want
want,to
to,pat
pat,your
your,rabbit
rabbit,<\s>
<s>,nice
nice,bunny
bunny,<\s>
<s>,oh
oh,<\s>
<s>,do
do,you
you,want
want,your
your,kitty
kitty,cat
cat,<\s>
<s>,here's
here's,your
your,kitty
kitty,cat
cat,<\s>
<s>,pat
pat,the
the,kitty
kitty,cat
cat,<\s>
<s>,shall
shall,we
we,find
find,some
some,other
other,kitty
kitty,cat
cat,<\s>
<s>,let's
let's,see
see,<\s>
<s>,here's
here's,another
another,kitty
kitty,cat
cat,<\s>
<s>,is
is,this
this,a
a,big
big,kitty
kitty,cat
cat,or
or,a
a,little
little,kitty
kitty,cat
cat,<\s>
<s>,yeah
yeah,<\s>
<s>,what
what,does
does,the
the,kitty
kitty,cat
cat,eat
eat,<\s>
<s>,does
does,the
the,kitty
kitty,cat
cat,eat
eat,milk
milk,<\s>
<s>,what
what,does
does,the
the,kitty
kitty,cat
cat,eat
eat,<\s>
<s>,no
no,you
you,can't
can't,open
open,the
the,end
end,of
of,the
the,book
book,<\s>
<s>,that's
that's,a
a,little
little,boy
boy,<\s>
<s>,yeah
yeah,<\s>
<s>,i
i,see
see,<\s>
<s>,what's
what's,what's
what's,this
this,<\s>
<s>,the
the,mouse
mouse,is
is,jumping
jumping,on
on,the
the,clock
clock,<\s>
<s>,that's
that's,right
right,<\s>
<s>,yeah
yeah,<\s>
<s>,that's
that's,a
a,note
note,<\s>
<s>,uhhuh
uhhuh,that's
that's,the
the,end
end,of
of,the
the,book
book,<\s>
<s>,don't
don't,tear
tear,the
the,book
book,<\s>
<s>,if
if,you
you,do
do,that
that,you'll
you'll,tear
tear,the
the,book
book,<\s>
<s>,look
look,at
at,the
the,puzzle
puzzle,<\s>
<s>,let's
let's,take
take,all
all,the
the,pieces
pieces,out
out,<\s>
<s>,okay
okay,now
now,what
what,is
is,this
this,<\s>
<s>,what
what,color
color,is
is,the
the,duck
duck,<\s>
<s>,are
are,you
you,going
going,to
to,put
put,the
the,duck
duck,in
in,that
that,space
space,<\s>
<s>,this
this,puzzle
puzzle,is
is,black
black,<\s>
<s>,okay
okay,<\s>
<s>,what
what,do
do,you
you,want
want,to
to,pick
pick,up
up,next
next,<\s>
<s>,what
what,is
is,that
that,<\s>
<s>,is
is,it
it,hard
hard,to
to,put
put,in
in,<\s>
<s>,you
you,try
try,it
it,<\s>
<s>,try
try,again
again,<\s>
<s>,that's
that's,right
right,<\s>
<s>,what
what,color
color,is
is,the
the,horse
horse,<\s>
<s>,blue
blue,<\s>
<s>,that's
that's,right
right,<\s>
<s>,and
and,what
what,color
color,is
is,the
the,duck
duck,<\s>
<s>,no
no,the
the,duck
duck,is
is,yellow
yellow,<\s>
<s>,can
can,you
you,say
say,<\s>
<s>,the
the,duck
duck,is
is,yellow
yellow,<\s>
<s>,the
the,duck
duck,is
is,yellow
yellow,<\s>
<s>,that's
that's,right
right,<\s>
<s>,here's
here's,a
a,kitty
kitty,cat
cat,<\s>
<s>,the
the,kitty
kitty,cat
cat,doesn't
doesn't,fit
fit,there
there,<\s>
<s>,where
where,does
does,the
the,kitty
kitty,cat
cat,fit
fit,<\s>
<s>,that's
that's,right
right,<\s>
<s>,that's
that's,kitty
kitty,cat's
cat's,head
head,right
right,<\s>
<s>,mhm
mhm,<\s>
<s>,that's
that's,the
the,horse's
horse's,head
head,<\s>
<s>,where's
where's,the
the,duck's
duck's,head
head,<\s>
<s>,yeah
yeah,that's
that's,the
the,duck's
duck's,head
head,<\s>
<s>,that's
that's,the
the,rabbit's
rabbit's,<\s>
<s>,does
does,the
the,rabbit
rabbit,fit
fit,right
right,there
there,<\s>
<s>,yeah
yeah,<\s>
<s>,does
does,the
the,rabbit
rabbit,have
have,a
a,splinter
splinter,<\s>
<s>,where
where,<\s>
<s>,where
where,does
does,the
the,rabbit
rabbit,have
have,a
a,splinter
splinter,<\s>
<s>,a
a,little
little,hurt
hurt,<\s>
<s>,where
where,<\s>
<s>,a
a,splinter
splinter,<\s>
<s>,i
i,don't
don't,see
see,a
a,splinter
splinter,<\s>
<s>,can
can,you
you,show
show,me
me,where
where,there
there,is
is,a
a,splinter
splinter,<\s>
<s>,does
does,nina
nina,have
have,a
a,hurt
hurt,<\s>
<s>,she
she,has
has,a
a,splinter
splinter,<\s>
<s>,where
where,<\s>
<s>,oh
oh,the
the,rabbit
rabbit,has
has,a
a,splinter
splinter,<\s>
<s>,doggy
doggy,has
has,a
a,splinter
splinter,too
too,<\s>
<s>,what
what,color
color,is
is,the
the,doggy
doggy,<\s>
<s>,that's
that's,right
right,the
the,doggy
doggy,is
is,blue
blue,<\s>
<s>,that's
that's,right
right,<\s>
<s>,that's
that's,green
green,<\s>
<s>,what
what,is
is,that
that,animal
animal,<\s>
<s>,no
no,the
the,rabbit
rabbit,is
is,green
green,<\s>
<s>,i
i,don't
don't,see
see,the
the,blue
blue,rabbit
rabbit,<\s>
<s>,what
what,color
color,is
is,the
the,chicken
chicken,<\s>
<s>,no
no,the
the,chicken
chicken,doesn't
doesn't,fit
fit,there
there,<\s>
<s>,where
where,does
does,the
the,chicken
chicken,fit
fit,<\s>
<s>,that's
that's,right
right,<\s>
<s>,that's
that's,right
right,<\s>
<s>,mhm
mhm,<\s>
<s>,where's
where's,the
the,horse's
horse's,tail
tail,<\s>
<s>,that's
that's,right
right,<\s>
<s>,what
what,are
are,these
these,<\s>
<s>,no
no,these
these,aren't
aren't,the
the,rabbit's
rabbit's,fingers
fingers,<\s>
<s>,what
what,are
are,these
these,<\s>
<s>,no
no,what
what,are
are,these
these,<\s>
<s>,that's
that's,right
right,those
those,are
are,the
the,rabbit's
rabbit's,ears
ears,<\s>
<s>,that's
that's,right
right,<\s>
<s>,what's
what's,this
this,<\s>
<s>,want
want,to
to,get
get,up
up,<\s>
<s>,okay
okay,let's
let's,put
put,this
this,in
in,place
place,<\s>
<s>,the
the,pig
pig,goes
goes,right
right,there
there,<\s>
<s>,the
the,pig
pig,is
is,yellow
yellow,that's
that's,right
right,<\s>
<s>,the
the,pig
pig,is
is,yellow
yellow,<\s>
<s>,can
can,you
you,put
put,the
the,pig
pig,in
in,the
the,right
right,place
place,<\s>
<s>,that's
that's,what
what,<\s>
<s>,who
who,goes
goes,bow
bow,bow
bow,bow
bow,<\s>
<s>,who
who,does
does,bow
bow,wow
wow,<\s>
<s>,meow
meow,who
who,does
does,meow
meow,<\s>
<s>,what
what,is
is,this
this,<\s>
<s>,what
what,does
does,the
the,kitty
kitty,cat
cat,say
say,<\s>
<s>,the
the,kitty
kitty,cat's
cat's,crying
crying,<\s>
<s>,does
does,the
the,kitty
kitty,cat
cat,say
say,meow
meow,<\s>
<s>,that
that,is
is,a
a,cow
cow,<\s>
<s>,a
a,red
red,cow
cow,oh
oh,<\s>
<s>,where
where,does
does,the
the,red
red,cow
cow,go
go,<\s>
<s>,he
he,hurts
hurts,too
too,<\s>
<s>,oh
oh,how
how,many
many,nice
nice,animals
animals,you
you,have
have,<\s>
<s>,they're
they're,really
really,nice
nice,<\s>
<s>,thank_you
thank_you,<\s>
<s>,what
what,colors
colors,are
are,all
all,these
these,animals
animals,<\s>
<s>,can
can,you
you,tell
tell,me
me,<\s>
<s>,that's
that's,a
a,what
what,<\s>
<s>,that's
that's,a
a,red
red,cow
cow,<\s>
<s>,here
here,are
are,the
the,feet
