0,1
rabbit,hop
hop,down
down,<\s>
<s>,rabbit
rabbit,hop
hop,down
down,<\s>
<s>,here
here,<\s>
<s>,he
he,hops
hops,<\s>
<s>,drinking
drinking,<\s>
<s>,read
read,<\s>
<s>,read
read,<\s>
<s>,read
read,<\s>
<s>,read
read,to
to,bunny
bunny,<\s>
<s>,read
read,to
to,bunny
bunny,<\s>
<s>,yeah
yeah,<\s>
<s>,fish
fish,<\s>
<s>,fish
fish,<\s>
<s>,turtle
turtle,<\s>
<s>,big
big,mouse
mouse,big
big,mouse
mouse,<\s>
<s>,seal
seal,<\s>
<s>,big
big,black
black,seal
seal,<\s>
<s>,that's
that's,a
a,rabbit
rabbit,<\s>
<s>,rabbit
rabbit,<\s>
<s>,big
big,rabbit
rabbit,<\s>
<s>,big
big,rabbit
rabbit,<\s>
<s>,honey
honey,rabbit
rabbit,<\s>
<s>,honey
honey,rabbit
rabbit,<\s>
<s>,honey
honey,rabbit
rabbit,<\s>
<s>,more
more,more
more,rabbit
rabbit,<\s>
<s>,more
more,rabbit
rabbit,<\s>
<s>,moo
moo,<\s>
<s>,cow
cow,<\s>
<s>,moo
moo,<\s>
<s>,zebra
zebra,<\s>
<s>,zebra
zebra,<\s>
<s>,rabbit
rabbit,<\s>
<s>,stick
stick,<\s>
<s>,rabbit
rabbit,<\s>
<s>,hopping
hopping,<\s>
<s>,open
open,that
that,<\s>
<s>,look
look,rabbit
rabbit,<\s>
<s>,mommy
mommy,rabbit
rabbit,big
big,<\s>
<s>,tiny
tiny,rabbit
rabbit,<\s>
<s>,more
more,<\s>
<s>,open
open,<\s>
<s>,more
more,book
book,<\s>
<s>,more
more,book
book,<\s>
<s>,more
more,book
book,<\s>
<s>,more
more,book
book,<\s>
<s>,more
more,book
book,<\s>
<s>,more
more,books
books,<\s>
<s>,yeah
yeah,<\s>
<s>,more
more,rabbit
rabbit,<\s>
<s>,books
books,<\s>
<s>,more
more,rabbit
rabbit,books
books,<\s>
<s>,more
more,rabbit
rabbit,<\s>
<s>,more
more,rabbit
rabbit,book
book,<\s>
<s>,more
more,rabbit
rabbit,books
books,<\s>
<s>,here
here,<\s>
<s>,ducks
ducks,here
here,<\s>
<s>,read
read,mommy
mommy,<\s>
<s>,chicken
chicken,<\s>
<s>,in
in,a
a,basket
basket,<\s>
<s>,in
in,a
a,egg
egg,egg
egg,<\s>
<s>,eggs
eggs,<\s>
<s>,here
here,<\s>
<s>,in
in,the
the,box
box,<\s>
<s>,yeah
yeah,<\s>
<s>,yeah
yeah,<\s>
<s>,when
when,eat
eat,eggs
eggs,<\s>
<s>,xxx
xxx,eating
eating,eggs
eggs,<\s>
<s>,cow
cow,<\s>
<s>,cow
cow,<\s>
<s>,cow
cow,<\s>
<s>,here's
here's,<\s>
<s>,here's
here's,cow
cow,<\s>
<s>,horse
horse,<\s>
<s>,cow
cow,<\s>
<s>,moo
moo,<\s>
<s>,man
man,doing
doing,<\s>
<s>,man
man,doing
doing,on
on,<\s>
<s>,on
on,the
the,letter
letter,letter
letter,h
h,<\s>
<s>,this
this,is
is,rabbit
rabbit,<\s>
<s>,more
more,rabbit
rabbit,<\s>
<s>,nina
nina,reading
reading,<\s>
<s>,nina
nina,reading
reading,<\s>
<s>,nina
nina,reading
reading,<\s>
<s>,rabbit
rabbit,<\s>
<s>,what's
what's,that
that,<\s>
<s>,end
end,<\s>
<s>,oh
oh,<\s>
<s>,end
end,of
of,book
book,<\s>
<s>,read
read,it
it,<\s>
<s>,the
the,book
book,<\s>
<s>,turn
turn,the
the,pages
pages,<\s>
<s>,xxx
xxx,turn
turn,the
the,pages
pages,<\s>
<s>,rabbit
rabbit,<\s>
<s>,big
big,rabbit
rabbit,<\s>
<s>,rabbit
rabbit,<\s>
<s>,here
here,rabbit
rabbit,on
on,the
the,chair
chair,<\s>
<s>,yeah
yeah,<\s>
<s>,little
little,chair
chair,<\s>
<s>,drinking
drinking,<\s>
<s>,drinking
drinking,<\s>
<s>,rabbit
rabbit,drinking
drinking,<\s>
<s>,yeah
yeah,<\s>
<s>,crocodile
crocodile,<\s>
<s>,xxx
xxx,<\s>
<s>,crocodile
crocodile,<\s>
<s>,mouth
mouth,<\s>
<s>,white
white,<\s>
<s>,mouth
mouth,<\s>
<s>,eyes
eyes,<\s>
<s>,teeth
teeth,<\s>
<s>,teeth
teeth,<\s>
<s>,here
here,<\s>
<s>,here
here,<\s>
<s>,here
here,<\s>
<s>,here
here,<\s>
<s>,mommy
mommy,teeth
teeth,<\s>
<s>,am
am,<\s>
<s>,eat
eat,mommy
mommy,teeth
teeth,<\s>
<s>,yeah
yeah,<\s>
<s>,kitty
kitty,cat
cat,<\s>
<s>,big
big,kitty
kitty,cat
cat,<\s>
<s>,yeah
yeah,<\s>
<s>,like
like,kitty
kitty,cat
cat,<\s>
<s>,like
like,kitty
kitty,cat
cat,<\s>
<s>,cute
cute,<\s>
<s>,cute
cute,<\s>
<s>,cute
cute,kitty
kitty,cat
cat,<\s>
<s>,pat
pat,the
the,kitty
kitty,cat
cat,<\s>
<s>,rabbit
rabbit,xxx
xxx,nice
nice,rabbit
rabbit,<\s>
<s>,here's
here's,rabbit
rabbit,<\s>
<s>,nice
nice,rabbit
rabbit,<\s>
<s>,kitty
kitty,<\s>
<s>,kitty
kitty,cat
cat,<\s>
<s>,pat
pat,kitty
kitty,cat
cat,<\s>
<s>,pat
pat,kitty
kitty,cat
cat,<\s>
<s>,other
other,kitty
kitty,cat
cat,<\s>
<s>,rabbits
rabbits,<\s>
<s>,little
little,kitty
kitty,cat
cat,<\s>
<s>,open
open,that
that,end
end,book
book,<\s>
<s>,this
this,xxx
xxx,<\s>
<s>,that's
that's,a
a,xxx
xxx,<\s>
<s>,xxx
xxx,<\s>
<s>,xxx
xxx,<\s>
<s>,mouse
mouse,jump
jump,on
on,top
top,of
of,the
the,clock
clock,<\s>
<s>,clock
clock,<\s>
<s>,let's
let's,see
see,<\s>
<s>,let's
let's,see
see,<\s>
<s>,note
note,<\s>
<s>,that's
that's,end
end,of
of,book
book,<\s>
<s>,books
books,<\s>
<s>,yeah
yeah,<\s>
<s>,ducks
ducks,<\s>
<s>,duck
duck,room
room,have
have,it
it,oh
oh,wee
wee,<\s>
<s>,on
on,the
the,black
black,<\s>
<s>,on
on,the
the,black
black,<\s>
<s>,an
an,<\s>
<s>,an
an,<\s>
<s>,a
a,xxx
xxx,<\s>
<s>,little
little,horsie
horsie,<\s>
<s>,xxx
xxx,<\s>
<s>,oh
oh,hard
hard,<\s>
<s>,here
here,<\s>
<s>,duck
duck,<\s>
<s>,blue
blue,<\s>
<s>,white
white,<\s>
<s>,yellow
yellow,<\s>
<s>,duck
duck,is
is,yellow
yellow,<\s>
<s>,yeah
yeah,<\s>
<s>,here's
here's,a
a,kitty
kitty,cat
cat,<\s>
<s>,here
here,kitty
kitty,cat
cat,<\s>
<s>,no
no,fit
fit,<\s>
<s>,here
here,<\s>
<s>,here's
here's,head
head,<\s>
<s>,back
back,kitty
kitty,back
back,here
here,<\s>
<s>,kitty
kitty,head
head,<\s>
<s>,this
this,kitty
kitty,head
head,<\s>
<s>,kitty
kitty,head
head,<\s>
<s>,here
here,<\s>
<s>,rabbit
rabbit,head
head,<\s>
<s>,right
right,here
here,<\s>
<s>,yeah
yeah,<\s>
<s>,splinter
splinter,<\s>
<s>,splinter
splinter,<\s>
<s>,yeah
yeah,<\s>
<s>,rabbit
rabbit,splinter
splinter,<\s>
<s>,little
little,hurt
hurt,<\s>
<s>,splinter
splinter,<\s>
<s>,splinter
splinter,<\s>
<s>,yeah
yeah,<\s>
<s>,yeah
yeah,<\s>
<s>,splinter
splinter,<\s>
<s>,rabbit
rabbit,splinter
splinter,<\s>
<s>,doggy
doggy,splinter
splinter,<\s>
<s>,xxx
xxx,<\s>
<s>,here
here,<\s>
<s>,blue
blue,<\s>
<s>,that's
that's,green
green,<\s>
<s>,blue
blue,blue
blue,rabbit
rabbit,<\s>
<s>,more
more,rabbit
rabbit,<\s>
<s>,rabbit
rabbit,blue
blue,rabbit
rabbit,gone
gone,<\s>
<s>,here
here,<\s>
<s>,fit
fit,here
here,<\s>
<s>,here
here,<\s>
<s>,here's
here's,horsie
horsie,<\s>
<s>,feet
feet,here
here,horsie
horsie,<\s>
<s>,here's
here's,mouth
mouth,<\s>
<s>,that's
that's,mouth
mouth,<\s>
<s>,those
those,are
are,feet
feet,<\s>
<s>,here's
here's,the
the,horsie
horsie,mouth
mouth,<\s>
<s>,horse
horse,feet
feet,<\s>
<s>,here
here,<\s>
<s>,here
here,<\s>
<s>,here
here,<\s>
<s>,xxx
xxx,rabbit
rabbit,fingers
fingers,<\s>
<s>,rabbit
rabbit,hops
hops,<\s>
<s>,here
here,<\s>
<s>,ears
ears,<\s>
<s>,that's
that's,eyes
eyes,<\s>
<s>,eyes
eyes,<\s>
<s>,out
out,<\s>
<s>,out
out,up
up,<\s>
<s>,up
up,<\s>
<s>,up
up,<\s>
<s>,have
have,it
it,place
place,<\s>
<s>,pig
pig,right
right,here
here,<\s>
<s>,a
a,pig
pig,yellow
yellow,<\s>
<s>,it's
it's,yellow
yellow,<\s>
<s>,what's
what's,that
that,<\s>
<s>,what's
what's,that
that,<\s>
<s>,pig
pig,stuck
stuck,<\s>
<s>,yeah
yeah,<\s>
<s>,that's
that's,xxx
xxx,<\s>
<s>,bow
bow,<\s>
<s>,bow
bow,<\s>
<s>,bow
bow,bow
bow,bow
bow,<\s>
<s>,bow
bow,wow
wow,<\s>
<s>,meow
meow,<\s>
<s>,meow
meow,<\s>
<s>,here
here,<\s>
<s>,kitty
kitty,cat
cat,crying
crying,<\s>
<s>,crying
crying,<\s>
<s>,yeah
yeah,<\s>
<s>,meow
meow,meow
meow,<\s>
<s>,this
this,cow
cow,<\s>
<s>,this
this,cow
cow,<\s>
<s>,red
red,cow
cow,<\s>
<s>,hurts
hurts,<\s>
<s>,xxx
xxx,<\s>
<s>,yeah
yeah,<\s>
<s>,hurts
hurts,too
too,<\s>
<s>,here
here,<\s>
<s>,an
an,xxx
xxx,<\s>
<s>,red
red,cow
cow,<\s>
<s>,here
here,feet
feet,<\s>
<s>,here
here,cow's
cow's,xxx
xxx,<\s>
<s>,here
here,<\s>
<s>,this
this,way
way,<\s>
<s>,here
here,<\s>
<s>,hard
hard,hard
hard,<\s>
<s>,here
here,<\s>
<s>,rabbit
rabbit,fit
fit,<\s>
<s>,fit
fit,the
the,rabbit
rabbit,place
place,<\s>
<s>,xxx
xxx,pig's
pig's,place
place,<\s>
<s>,yeah
yeah,<\s>
<s>,rabbit
rabbit,<\s>
<s>,little
little,rabbit
rabbit,<\s>
<s>,play
play,rabbit
rabbit,bunny
bunny,rabbit
rabbit,<\s>
<s>,play
play,<\s>
<s>,rabbit
rabbit,play
play,<\s>
<s>,right
right,here
here,<\s>
<s>,he
he,fall
fall,down
down,<\s>
<s>,xxx
xxx,<\s>
<s>,poor
poor,pig
pig,xxx
xxx,<\s>
<s>,big
big,dolly
dolly,<\s>
<s>,here
here,<\s>
<s>,dress
dress,up
up,dolly
dolly,<\s>
<s>,dress
dress,up
up,the
the,dolly
dolly,<\s>
<s>,yeah
yeah,<\s>
<s>,clothes
clothes,<\s>
<s>,clothes
clothes,<\s>
<s>,yeah
yeah,<\s>
<s>,look
look,<\s>
<s>,fix
fix,a
a,dolly
dolly,<\s>
<s>,dress
dress,<\s>
<s>,blue
blue,<\s>
<s>,yeah
yeah,<\s>
<s>,yeah
yeah,<\s>
<s>,xxx
xxx,<\s>
<s>,yeah
yeah,<\s>
<s>,dress
dress,<\s>
<s>,dolly
dolly,dress
dress,<\s>
<s>,yeah
yeah,<\s>
<s>,pictures
pictures,<\s>
<s>,rabbit
rabbit,<\s>
<s>,yeah
yeah,<\s>
<s>,cookie
cookie,<\s>
<s>,yeah
yeah,<\s>
<s>,crying
crying,<\s>
<s>,eat
eat,<\s>
<s>,eating
eating,<\s>
<s>,yeah
yeah,<\s>
<s>,here
here,<\s>
<s>,eat
eat,mommy
mommy,<\s>
<s>,eat
eat,mommy
mommy,<\s>
<s>,yummy
yummy,<\s>
<s>,dolly
dolly,cookie
cookie,<\s>
<s>,yeah
yeah,<\s>
<s>,dancing
dancing,<\s>
<s>,no
no,<\s>
<s>,yeah
yeah,<\s>
<s>,yeah
yeah,<\s>
<s>,yeah
yeah,pants
pants,fall
fall,pants
pants,<\s>
<s>,yeah
yeah,<\s>
<s>,yeah
yeah,off
off,<\s>
<s>,yeah
yeah,<\s>
<s>,take
take,it
it,off
off,<\s>
<s>,xxx
xxx,<\s>
<s>,off
off,<\s>
<s>,take
take,off
off,clothes
clothes,<\s>
<s>,hurt
hurt,mommy
mommy,<\s>
<s>,knee
knee,<\s>
<s>,hurt
hurt,knee
knee,<\s>
<s>,hurts
hurts,a
a,xxx
xxx,<\s>
<s>,knee
knee,<\s>
<s>,bump
bump,<\s>
<s>,bump
bump,<\s>
<s>,a
a,little
little,<\s>
<s>,look
look,mommy
mommy,<\s>
<s>,hard
hard,<\s>
<s>,yes
yes,<\s>
<s>,it
it,hard
hard,<\s>
<s>,untie
untie,<\s>
<s>,untie
untie,my
my,shoe
shoe,<\s>
<s>,untie
untie,<\s>
<s>,untie
untie,<\s>
<s>,off
off,<\s>
<s>,shoes
shoes,off
off,<\s>
<s>,shoes
shoes,off
off,<\s>
<s>,xxx
xxx,<\s>
<s>,xxx
xxx,<\s>
<s>,dolly
dolly,<\s>
<s>,dress
dress,up
up,<\s>
<s>,dolly
dolly,mouth
mouth,<\s>
<s>,leg
leg,<\s>
<s>,leg
leg,<\s>
<s>,eating
eating,<\s>
<s>,a
a,cookie
cookie,<\s>
<s>,a
a,cookie
cookie,<\s>
<s>,more
more,cookie
cookie,<\s>
<s>,drink
drink,a
a,dolly
dolly,<\s>
<s>,drink
drink,a
a,dolly
dolly,<\s>
<s>,drink
drink,drink
drink,<\s>
<s>,look
look,<\s>
<s>,drink
drink,a
a,dolly
dolly,<\s>
<s>,drink
drink,<\s>
<s>,here
here,<\s>
<s>,drink
drink,mommy
mommy,<\s>
<s>,xxx
xxx,<\s>
<s>,drink
drink,nina
nina,<\s>
<s>,drink
drink,nina
nina,<\s>
<s>,drink
drink,dolly
dolly,<\s>
<s>,drinking
drinking,dolly
dolly,<\s>
<s>,here
here,more
more,<\s>
<s>,oh
oh,something
something,<\s>
<s>,fall
fall,down
down,<\s>
<s>,yeah
yeah,<\s>
<s>,here
here,<\s>
<s>,back
back,<\s>
<s>,xxx
xxx,<\s>
<s>,more
more,more
more,<\s>
<s>,fall
fall,down
down,<\s>
<s>,here
here,<\s>
<s>,blue
blue,<\s>
<s>,xxx
xxx,<\s>
<s>,here
here,<\s>
<s>,here
here,<\s>
<s>,make
make,it
it,mommy
mommy,<\s>
<s>,blue
blue,<\s>
<s>,red
red,<\s>
<s>,pink
pink,box
box,<\s>
<s>,oh
oh,<\s>
<s>,all
all,fall
fall,down
down,<\s>
<s>,here
here,<\s>
<s>,fall
fall,down
down,<\s>
<s>,make
make,it
it,<\s>
<s>,here
here,<\s>
<s>,building
building,<\s>
<s>,yes
yes,xxx
xxx,<\s>
<s>,building
building,<\s>
<s>,mommy
mommy,here
here,<\s>
<s>,fall
fall,down
down,<\s>
<s>,get
get,it
it,<\s>
<s>,white
white,xxx
xxx,<\s>
<s>,white
white,xxx
xxx,<\s>
<s>,xxx
xxx,<\s>
<s>,xxx
xxx,<\s>
<s>,here
here,<\s>
<s>,here's
here's,<\s>
<s>,red
red,box
box,<\s>
<s>,look_it
look_it,mommy
mommy,<\s>
<s>,little
little,box
box,<\s>
<s>,big
big,box
box,<\s>
<s>,on
on,the
the,big
big,box
box,<\s>
<s>,fall
fall,down
down,<\s>
<s>,xxx
xxx,<\s>
<s>,it's
it's,a
a,little
little,<\s>
<s>,here
here,<\s>
<s>,little
little,<\s>
<s>,here's
here's,a
a,little
little,<\s>
<s>,here's
here's,red
red,<\s>
<s>,oh
oh,here's
here's,red
red,<\s>
<s>,here
here,<\s>
<s>,on
on,<\s>
<s>,on
on,the
the,blocks
blocks,<\s>
<s>,on
on,the
the,little
little,<\s>
<s>,on
on,the
the,little
little,one
one,<\s>
<s>,on
on,the
the,top
top,<\s>
<s>,on
on,<\s>
<s>,on
on,it
it,<\s>
<s>,all
all,fall
fall,<\s>
<s>,down
down,<\s>
<s>,all
all,fall
fall,down
down,<\s>
<s>,yeah
yeah,<\s>
<s>,yeah
yeah,<\s>
<s>,feed
feed,dolly
dolly,<\s>
<s>,here
here,<\s>
<s>,yeah
yeah,<\s>
<s>,drinking
drinking,<\s>
<s>,drinking
drinking,<\s>
<s>,crying
crying,<\s>
<s>,drinking
drinking,the
the,milk
milk,<\s>
<s>,sit
sit,on
on,the
the,lap
lap,<\s>
<s>,xxx
xxx,<\s>
<s>,sit
sit,down
down,mommy
mommy,<\s>
<s>,lap
lap,<\s>
<s>,here's
here's,<\s>
<s>,look
look,at
at,mommy
mommy,<\s>
<s>,look
look,at
at,dolly
dolly,book
book,<\s>
<s>,look
look,at
at,dolly
dolly,book
book,<\s>
<s>,look
look,at
at,dolly
dolly,book
book,<\s>
<s>,look
look,at
at,this
this,<\s>
<s>,dolly
dolly,book
book,<\s>
<s>,xxx
xxx,<\s>
<s>,look
look,at
at,dolly
dolly,book
book,here
here,<\s>
<s>,look
look,at
at,dolly
dolly,<\s>
<s>,look
look,here
here,<\s>
<s>,look
look,at
at,dolly
dolly,<\s>
<s>,look
look,<\s>
<s>,this
this,way
way,<\s>
<s>,look
look,here's
here's,mommy
mommy,book
book,<\s>
<s>,this
this,mommy
mommy,book
book,<\s>
<s>,this
this,mommy
mommy,book
book,<\s>
<s>,drink
drink,that
that,<\s>
<s>,and
and,the
the,milk
milk,<\s>
<s>,yeah
yeah,<\s>
<s>,yeah
yeah,something
something,<\s>
<s>,something
something,<\s>
<s>,take
take,it
it,<\s>
<s>,my
my,blanket
blanket,<\s>
<s>,my
my,blanket
blanket,<\s>
<s>,ball
ball,<\s>
<s>,here's
here's,my
my,ball
ball,<\s>
<s>,here's
here's,my
my,ball
ball,<\s>
<s>,red
red,ball
ball,<\s>
<s>,get
get,big
big,ball
ball,<\s>
<s>,big
big,ball
ball,<\s>
<s>,is
is,xxx
xxx,look
look,<\s>
<s>,is
is,xxx
xxx,look
look,<\s>
<s>,here
here,<\s>
<s>,three
three,ball
ball,<\s>
<s>,three
three,the
the,ball
ball,three
three,ball
ball,<\s>
<s>,three
three,ball
ball,<\s>
<s>,three
three,<\s>
<s>,one
one,my
my,<\s>
<s>,uhoh
uhoh,<\s>
<s>,yeah
yeah,<\s>
<s>,no
no,<\s>
<s>,roll
roll,ball
ball,<\s>
<s>,yeah
yeah,<\s>
<s>,other
other,ball
ball,<\s>
<s>,here
here,<\s>
<s>,on
on,<\s>
<s>,on
on,the
the,shelf
shelf,<\s>
<s>,on
on,the
the,shelf
shelf,<\s>
<s>,on
on,the
the,shelf
shelf,<\s>
<s>,get
get,it
it,<\s>
<s>,get
get,it
it,mommy
mommy,<\s>
<s>,no
no,get
get,little
little,ball
ball,<\s>
<s>,get
get,the
the,little
little,ball
ball,mommy
mommy,<\s>
<s>,big
big,ball
ball,<\s>
<s>,please
please,xxx
xxx,<\s>
<s>,uhoh
uhoh,<\s>
<s>,yeah
yeah,<\s>
<s>,poor
poor,mommy
mommy,<\s>
<s>,hi
hi,mommy
mommy,<\s>
<s>,hug
hug,<\s>
<s>,get
get,the
the,ball
ball,<\s>
<s>,get
get,the
the,ball
ball,<\s>
<s>,xxx
xxx,<\s>
<s>,this
this,a
a,big
big,ball
ball,<\s>
<s>,that's
that's,big
big,ball
ball,<\s>
<s>,dolly
dolly,<\s>
<s>,dolly
dolly,milk
milk,<\s>
<s>,here
here,dolly
dolly,milk
milk,<\s>
<s>,here
here,<\s>
<s>,yeah
yeah,<\s>
<s>,socks
socks,<\s>
<s>,on
on,<\s>
<s>,new
new,socks
socks,<\s>
<s>,new
new,socks
socks,<\s>
<s>,sit
sit,down
down,my
my,monkey
monkey,<\s>
<s>,sit
sit,down
down,monkey
monkey,<\s>
<s>,unbutton
unbutton,<\s>
<s>,more
more,button
button,monkey
monkey,<\s>
<s>,more
more,button
button,monkey
monkey,<\s>
<s>,no
no,sit
sit,down
down,on
on,floor
floor,<\s>
<s>,sit
sit,down
down,on
on,mommy
mommy,car
car,<\s>
<s>,yeah
yeah,<\s>
<s>,supper
supper,<\s>
<s>,no
no,no
no,<\s>
<s>,no
no,<\s>
<s>,socks
socks,<\s>
<s>,little
little,socks
socks,<\s>
<s>,get
get,the
the,ball
ball,<\s>
<s>,get
get,the
the,ball
ball,<\s>
<s>,xxx
xxx,<\s>
<s>,this
this,a
a,big
big,ball
ball,<\s>
<s>,that's
that's,big
big,ball
ball,<\s>
<s>,dolly
dolly,<\s>
<s>,dolly
dolly,milk
milk,<\s>
<s>,here
here,dolly
dolly,milk
milk,<\s>
<s>,here
here,<\s>
<s>,yeah
yeah,<\s>
<s>,socks
socks,<\s>
<s>,on
on,<\s>
<s>,new
new,socks
socks,<\s>
<s>,new
new,socks
