0,1
chickie,<\s>
<s>,oig
oig,oig
oig,oig
oig,gu
gu,<\s>
<s>,peep
peep,peep
peep,<\s>
<s>,oig
oig,ag
ag,oig
oig,oig
oig,oig
oig,oig
oig,<\s>
<s>,oig
oig,oig
oig,oig
oig,yyy
yyy,<\s>
<s>,do
do,<\s>
<s>,yyy
yyy,oig
oig,oig
oig,<\s>
<s>,hat
hat,ha
ha,<\s>
<s>,hutch
hutch,<\s>
<s>,cow
cow,<\s>
<s>,moo
moo,moo
moo,<\s>
<s>,moo
moo,moo
moo,<\s>
<s>,baby
baby,<\s>
<s>,mommy
mommy,<\s>
<s>,daddy
daddy,<\s>
<s>,boy
boy,<\s>
<s>,gir
gir,<\s>
<s>,girl
girl,<\s>
<s>,yyy
yyy,hm
hm,<\s>
<s>,w
w,woo
woo,woo
woo,<\s>
<s>,yyy
yyy,<\s>
<s>,a
a,oig
oig,a
a,a
a,a
a,oig
oig,oig
oig,<\s>
<s>,xxx
xxx,<\s>
<s>,moo
moo,<\s>
<s>,maw
maw,<\s>
<s>,yyy
yyy,<\s>
<s>,daddy
daddy,<\s>
<s>,daddy
daddy,<\s>
<s>,daddy
daddy,<\s>
<s>,doggie
doggie,<\s>
<s>,that's
that's,a
a,baby
baby,<\s>
<s>,mommy
mommy,<\s>
<s>,daddy
daddy,<\s>
<s>,dadda
dadda,<\s>
<s>,xxx
xxx,<\s>
<s>,down
down,<\s>
<s>,me
me,down
down,up
up,<\s>
<s>,up
up,down
down,<\s>
<s>,down
down,<\s>
<s>,woo
woo,<\s>
<s>,woo
woo,<\s>
<s>,woo
woo,woo
woo,<\s>
<s>,oig
oig,oig
oig,ye
ye,<\s>
<s>,yyy
yyy,<\s>
<s>,baby
baby,<\s>
<s>,baby
baby,<\s>
<s>,baby
baby,baby
baby,<\s>
<s>,hat
hat,<\s>
<s>,hut
hut,<\s>
<s>,<\s>
<s>,<\s>
<s>,look
look,<\s>
<s>,look
look,<\s>
<s>,look
look,<\s>
<s>,<\s>
<s>,doodie
doodie,<\s>
<s>,see
see,<\s>
<s>,uh
uh,uh
uh,yyy
yyy,<\s>
<s>,xxx
xxx,<\s>
<s>,footie
footie,<\s>
<s>,doodie
doodie,<\s>
<s>,toydee
toydee,toy
toy,<\s>
<s>,yes
yes,<\s>
<s>,mine
mine,<\s>
<s>,footie
footie,rock
rock,<\s>
<s>,book
book,<\s>
<s>,how
how,oh
oh,<\s>
<s>,book
book,<\s>
<s>,gun
gun,<\s>
<s>,cone
cone,<\s>
<s>,lala
lala,<\s>
<s>,gaga
gaga,<\s>
<s>,gala
gala,<\s>
<s>,gaga
gaga,<\s>
<s>,yyy
yyy,<\s>
<s>,book
book,<\s>
<s>,yyy
yyy,<\s>
<s>,towel
towel,towel
towel,towe
towe,yyy
yyy,<\s>
<s>,yyy
yyy,<\s>
<s>,o
o,uh
uh,<\s>
<s>,o
o,uh
uh,<\s>
<s>,ah
ah,<\s>
<s>,yyy
yyy,<\s>
<s>,xxx
xxx,yyy
yyy,yyy
yyy,<\s>
<s>,yyy
yyy,no
no,o
o,<\s>
<s>,no
no,<\s>
<s>,<\s>
<s>,<\s>
<s>,<\s>
<s>,<\s>
<s>,<\s>
<s>,<\s>
<s>,<\s>
<s>,<\s>
<s>,eggies
eggies,<\s>
<s>,cheese
cheese,<\s>
<s>,cheese
cheese,<\s>
<s>,cheese
cheese,<\s>
<s>,car
car,<\s>
<s>,ah
ah,<\s>
<s>,car
car,<\s>
<s>,car
car,car
car,car
car,<\s>
<s>,daddy
daddy,<\s>
<s>,o
o,uh
uh,ugh
ugh,<\s>
<s>,mommy
mommy,<\s>
<s>,daddy
daddy,<\s>
<s>,daddy
daddy,daddy
daddy,<\s>
<s>,daddy
daddy,haha
haha,haha
haha,<\s>
<s>,boy
boy,big
big,big
big,big
big,<\s>
<s>,mommy
mommy,<\s>
<s>,daddy
daddy,<\s>
<s>,book
book,<\s>
<s>,xxx
xxx,<\s>
<s>,goo
goo,<\s>
<s>,night
night,<\s>
<s>,night
night,<\s>
<s>,goo
goo,<\s>
<s>,night
night,<\s>
<s>,nana
nana,<\s>
<s>,yyy
yyy,<\s>
<s>,ah
ah,<\s>
<s>,yyy
yyy,ah
ah,<\s>
<s>,eh
eh,ah
ah,<\s>
<s>,eh
eh,ah
ah,eh
eh,ah
ah,<\s>
<s>,eh
eh,ah
ah,ah
ah,o
o,<\s>
<s>,xxx
xxx,baby
baby,<\s>
<s>,baby
baby,<\s>
<s>,baby
baby,duck
duck,duck
duck,<\s>
<s>,duck
duck,<\s>
<s>,duck
duck,<\s>
<s>,duck
duck,<\s>
<s>,no
no,<\s>
<s>,no
no,<\s>
<s>,<\s>
<s>,<\s>
<s>,<\s>
<s>,<\s>
<s>,how
how,how
how,<\s>
<s>,how
how,how
how,<\s>
<s>,how
how,house
house,hou
hou,hou
hou,<\s>
<s>,xxx
xxx,yyy
yyy,<\s>
<s>,yyy
yyy,<\s>
<s>,yyy
yyy,<\s>
<s>,xxx
xxx,<\s>
<s>,look
look,<\s>
<s>,xxx
xxx,<\s>
<s>,yyy
yyy,<\s>
<s>,boy
boy,<\s>
<s>,goldie
goldie,<\s>
<s>,daddy
daddy,<\s>
<s>,daddy
daddy,<\s>
<s>,cookie
cookie,<\s>
<s>,doggie
doggie,<\s>
<s>,tea
tea,<\s>
<s>,eh
eh,<\s>
<s>,turn
turn,<\s>
<s>,xxx
xxx,<\s>
<s>,yyy
yyy,<\s>
<s>,flower
flower,<\s>
<s>,how
how,<\s>
<s>,doggie
doggie,<\s>
<s>,doggie
doggie,<\s>
<s>,horse
horse,<\s>
<s>,mm
mm,<\s>
<s>,mm
mm,<\s>
<s>,piggie
piggie,<\s>
<s>,horsie
horsie,<\s>
<s>,yyy
yyy,ah
ah,<\s>
<s>,down
down,<\s>
<s>,how
how,big
big,is
is,<\s>
<s>,pretty
pretty,big
big,<\s>
<s>,mou
mou,mou
mou,<\s>
<s>,hou
hou,<\s>
<s>,hou
hou,hou
hou,<\s>
<s>,hou
hou,<\s>
<s>,bit
bit,but
but,<\s>
<s>,hou
hou,<\s>
<s>,boa
boa,<\s>
<s>,book
book,<\s>
<s>,baby
baby,<\s>
<s>,flowe
flowe,<\s>
<s>,yyy
yyy,<\s>
<s>,yyy
yyy,<\s>
<s>,rabbit
rabbit,rabbit
rabbit,<\s>
<s>,yyy
yyy,<\s>
<s>,yyy
yyy,<\s>
<s>,yyy
yyy,<\s>
<s>,fish
fish,<\s>
<s>,boa
boa,<\s>
<s>,i
i,yyy
yyy,<\s>
<s>,birdie
birdie,<\s>
<s>,birdie
birdie,<\s>
<s>,yyy
yyy,<\s>
<s>,eye
eye,<\s>
<s>,ea
ea,<\s>
<s>,doggie
doggie,<\s>
<s>,doggie
doggie,<\s>
<s>,payn
payn,<\s>
<s>,shoe
shoe,<\s>
<s>,shoe
shoe,<\s>
<s>,shoe
shoe,<\s>
<s>,shingle
shingle,<\s>
<s>,chic
chic,<\s>
<s>,t
t,yyy
yyy,daddy
daddy,<\s>
<s>,daddy
daddy,play
play,<\s>
<s>,yyy
yyy,<\s>
<s>,sipper
sipper,slipper
slipper,<\s>
<s>,yyy
yyy,<\s>
<s>,yyy
yyy,<\s>
<s>,see
see,mommy
mommy,<\s>
<s>,moon
moon,<\s>
<s>,o
o,up
up,yyy
yyy,<\s>
<s>,ah
ah,ah
ah,ah
ah,ah
ah,ah
ah,<\s>
<s>,<\s>
<s>,yyy
yyy,<\s>
<s>,ha
ha,<\s>
<s>,get
get,down
down,<\s>
<s>,<\s>
<s>,mou
mou,<\s>
<s>,ah
ah,<\s>
<s>,ball
ball,<\s>
<s>,a
a,ball
ball,<\s>
<s>,yyy
yyy,<\s>
<s>,xxx
xxx,<\s>
<s>,xxx
xxx,<\s>
<s>,diaper
diaper,<\s>
<s>,get
get,dat
dat,that
that,ball
ball,<\s>
<s>,get
get,dat
dat,that
that,ball
ball,<\s>
<s>,get
get,dat
dat,that
that,ball
ball,<\s>
<s>,he
he,dat
dat,that
that,<\s>
<s>,doggie
doggie,<\s>
<s>,doggie
doggie,<\s>
<s>,doggie
doggie,<\s>
<s>,doggie
doggie,<\s>
<s>,doggie
doggie,<\s>
<s>,doggie
doggie,<\s>
<s>,mou
mou,<\s>
<s>,doggie
doggie,<\s>
<s>,goldie
goldie,<\s>
<s>,goldie
goldie,<\s>
<s>,mou
mou,<\s>
<s>,doggie
doggie,<\s>
<s>,xxx
xxx,<\s>
<s>,mommy
mommy,<\s>
<s>,there
there,you
you,boogie
boogie,<\s>
<s>,box
box,<\s>
<s>,fits
fits,<\s>
<s>,up
up,<\s>
<s>,blue
blue,<\s>
<s>,o
o,<\s>
<s>,doggie
doggie,<\s>
<s>,piggie
piggie,<\s>
<s>,yyy
yyy,<\s>
<s>,kitty
kitty,<\s>
<s>,cookie
cookie,<\s>
<s>,money
money,<\s>
<s>,money
money,<\s>
<s>,it's
it's,money
money,<\s>
<s>,xxx
xxx,<\s>
<s>,o
o,<\s>
<s>,o
o,<\s>
<s>,doggie
doggie,<\s>
<s>,doggie
doggie,<\s>
<s>,doggie
doggie,<\s>
<s>,read
read,a
a,book
book,<\s>
<s>,read
read,a
a,book
book,<\s>
<s>,ah
ah,o
o,night_night
night_night,<\s>
<s>,daddy
daddy,<\s>
<s>,doggie
doggie,<\s>
<s>,doggie
doggie,<\s>
<s>,monkey
monkey,<\s>
<s>,bear
bear,<\s>
<s>,night_night
night_night,<\s>
<s>,xxx
xxx,daddy
daddy,<\s>
<s>,mommy
mommy,<\s>
<s>,baby
baby,<\s>
<s>,bye
bye,bye
bye,<\s>
<s>,xxx
xxx,<\s>
<s>,mommy
mommy,<\s>
<s>,night_night
night_night,<\s>
<s>,he
he,a
a,pottie
pottie,<\s>
<s>,oh
oh,<\s>
<s>,blan
blan,<\s>
<s>,pillow
pillow,<\s>
<s>,daddy
daddy,<\s>
<s>,daddy
daddy,<\s>
<s>,daddy
daddy,<\s>
<s>,daddy
daddy,<\s>
<s>,daddy
daddy,<\s>
<s>,xxx
xxx,<\s>
<s>,yyy
yyy,<\s>
<s>,yyy
yyy,<\s>
<s>,yyy
yyy,<\s>
<s>,yyy
yyy,<\s>
<s>,daddy
daddy,<\s>
<s>,daddy
daddy,<\s>
<s>,daddy
daddy,doggie
doggie,<\s>
<s>,doggie
doggie,xxx
xxx,<\s>
<s>,baby
baby,<\s>
<s>,baby
baby,<\s>
<s>,baby
baby,<\s>
<s>,doctor
doctor,<\s>
<s>,mou
mou,<\s>
<s>,ah
ah,o
o,baby
baby,<\s>
<s>,baby
baby,<\s>
<s>,dat
dat,that
that,<\s>
<s>,baby
baby,<\s>
<s>,broken
broken,<\s>
<s>,broken
broken,<\s>
<s>,say
say,yeah
yeah,<\s>
<s>,broken
broken,<\s>
<s>,bacon
bacon,<\s>
<s>,purple
purple,<\s>
<s>,you
you,<\s>
<s>,yeah
yeah,<\s>
<s>,mhm
mhm,<\s>
<s>,hm
hm,<\s>
<s>,mommy
mommy,<\s>
<s>,<\s>
<s>,how
how,<\s>
<s>,xxx
xxx,<\s>
<s>,um
um,yyy
yyy,<\s>
<s>,goldie
goldie,<\s>
<s>,xxx
xxx,<\s>
<s>,cam
cam,<\s>
<s>,xxx
xxx,<\s>
<s>,paper
paper,<\s>
<s>,book
book,<\s>
<s>,book
book,<\s>
<s>,book
book,<\s>
<s>,yyy
yyy,<\s>
<s>,book
book,<\s>
<s>,book
book,<\s>
<s>,book
book,<\s>
<s>,book
book,<\s>
<s>,apple
apple,<\s>
<s>,meow
meow,<\s>
<s>,ca
ca,<\s>
<s>,wagon
wagon,<\s>
<s>,vase
vase,<\s>
<s>,windmill
windmill,<\s>
<s>,windmill
windmill,<\s>
<s>,rabbit
rabbit,<\s>
<s>,kitty
kitty,<\s>
<s>,boydie
boydie,birdie
birdie,<\s>
<s>,tweet
tweet,tweet
tweet,<\s>
<s>,nut
nut,<\s>
<s>,book
book,<\s>
<s>,a
a,book
book,<\s>
<s>,apple
apple,<\s>
<s>,yyy
yyy,<\s>
<s>,baby
baby,<\s>
<s>,baby
baby,<\s>
<s>,apple
apple,<\s>
<s>,boo
boo,<\s>
<s>,apple
apple,<\s>
<s>,apple
apple,<\s>
<s>,apple
apple,<\s>
<s>,ba
ba,<\s>
<s>,eat
eat,<\s>
<s>,boo
boo,<\s>
<s>,be
be,<\s>
<s>,book
book,it
it,<\s>
<s>,birdie
birdie,<\s>
<s>,rabbit
rabbit,<\s>
<s>,go
go,wee
wee,<\s>
<s>,go
go,<\s>
<s>,doggie
doggie,<\s>
<s>,ill
ill,<\s>
<s>,go
go,wee
wee,<\s>
<s>,ca
ca,<\s>
<s>,ca
ca,<\s>
<s>,no
no,<\s>
<s>,no
no,<\s>
<s>,birdie
birdie,<\s>
<s>,ow
ow,<\s>
<s>,um
um,<\s>
<s>,birdie
birdie,<\s>
<s>,down
down,<\s>
<s>,me
me,down
down,<\s>
<s>,me
me,down
down,<\s>
<s>,lie
lie,me
me,down
down,<\s>
<s>,me
me,down
down,<\s>
<s>,ah
ah,<\s>
<s>,up
up,<\s>
<s>,ah
ah,down
down,<\s>
<s>,xxx
xxx,<\s>
<s>,up
up,an
an,up
up,an
an,up
up,<\s>
<s>,duck
duck,<\s>
<s>,duck
duck,<\s>
<s>,duck
duck,<\s>
<s>,duck
duck,<\s>
<s>,duck
duck,<\s>
<s>,duck
duck,<\s>
<s>,quack
quack,<\s>
<s>,quack
quack,<\s>
<s>,duck
duck,<\s>
<s>,duck
duck,duck
duck,<\s>
<s>,duck
duck,<\s>
<s>,baby
baby,<\s>
<s>,xxx
xxx,<\s>
<s>,kitty
kitty,<\s>
<s>,kitty
kitty,<\s>
<s>,kitty
kitty,<\s>
<s>,birdie
birdie,<\s>
<s>,birdie
birdie,<\s>
<s>,boot
boot,<\s>
<s>,boot
boot,<\s>
<s>,yyy
yyy,<\s>
<s>,yyy
yyy,<\s>
<s>,no
no,<\s>
<s>,no
no,<\s>
<s>,no
no,<\s>
<s>,no
no,boot
boot,<\s>
<s>,boot
boot,<\s>
<s>,bun
bun,<\s>
<s>,ow
ow,<\s>
<s>,no
no,<\s>
<s>,no
no,<\s>
<s>,kitty
kitty,<\s>
<s>,xxx
xxx,<\s>
<s>,gaga
gaga,<\s>
<s>,gaga
gaga,gaga
gaga,<\s>
<s>,gaga
gaga,bim
bim,<\s>
<s>,bam
bam,<\s>
<s>,xxx
xxx,<\s>
<s>,yyy
yyy,<\s>
<s>,tweet
tweet,tweet
tweet,<\s>
<s>,yyy
yyy,<\s>
<s>,um
um,um
um,<\s>
<s>,birdie
birdie,<\s>
<s>,tweet
tweet,tweet
tweet,<\s>
<s>,baby
baby,<\s>
<s>,baby
baby,<\s>
<s>,puppy
puppy,<\s>
<s>,baby
baby,<\s>
<s>,baby
baby,<\s>
<s>,baby
baby,<\s>
<s>,baby
baby,<\s>
<s>,baby
baby,<\s>
<s>,again
again,<\s>
<s>,again
again,<\s>
<s>,again
again,<\s>
<s>,wee
wee,wee
wee,wee
wee,<\s>
<s>,dey
dey,they
they,<\s>
<s>,hou
hou,<\s>
<s>,broken
broken,<\s>
<s>,broken
broken,<\s>
<s>,broken
broken,<\s>
<s>,be
be,bit
bit,<\s>
<s>,xxx
xxx,<\s>
<s>,baby
baby,<\s>
<s>,baby
baby,<\s>
<s>,bun
bun,<\s>
<s>,bun
bun,<\s>
<s>,petty
petty,<\s>
<s>,peggie
peggie,ban
ban,<\s>
<s>,hug
hug,<\s>
<s>,hug
hug,<\s>
<s>,baby
baby,<\s>
<s>,hug
hug,<\s>
<s>,pillow
pillow,<\s>
<s>,pillow
pillow,<\s>
<s>,pillow
pillow,<\s>
<s>,pillow
pillow,<\s>
<s>,again
again,<\s>
<s>,xxx
xxx,<\s>
<s>,again
again,<\s>
<s>,blanket
blanket,<\s>
<s>,broken
broken,<\s>
<s>,okay
okay,<\s>
<s>,yyy
yyy,<\s>
<s>,broken
broken,<\s>
<s>,blankin
blankin,blanket
blanket,<\s>
<s>,baby
baby,<\s>
<s>,pottie
pottie,<\s>
<s>,pen
pen,<\s>
<s>,no
no,<\s>
<s>,get
get,down
down,<\s>
<s>,xxx
xxx,yyy
yyy,<\s>
<s>,yyy
yyy,<\s>
<s>,peek
peek,it
it,<\s>
<s>,gogo
gogo,<\s>
<s>,gogo
gogo,<\s>
<s>,gogo
gogo,<\s>
<s>,gogo
gogo,<\s>
<s>,baby
baby,<\s>
<s>,yyy
yyy,<\s>
<s>,no
no,<\s>
<s>,ni
ni,<\s>
<s>,xxx
xxx,pen
pen,<\s>
<s>,pen
pen,<\s>
<s>,key
key,<\s>
<s>,key
key,<\s>
<s>,xxx
xxx,<\s>
<s>,naomi
naomi,<\s>
<s>,naomi
naomi,<\s>
<s>,hi
hi,<\s>
<s>,hi
hi,<\s>
<s>,how
how,<\s>
<s>,yyy
yyy,<\s>
<s>,put
put,down
down,<\s>
<s>,put
put,down
down,<\s>
<s>,down
down,<\s>
<s>,down
down,<\s>
<s>,down
down,<\s>
<s>,down
down,<\s>
<s>,fell
fell,down
down,<\s>
<s>,fall
fall,down
down,<\s>
<s>,down
down,<\s>
<s>,pen
pen,<\s>
<s>,up
up,pen
pen,<\s>
<s>,fish
fish,<\s>
<s>,truck
truck,truck
truck,<\s>
<s>,xxx
xxx,<\s>
<s>,piggie
piggie,<\s>
<s>,p
p,<\s>
<s>,pretty
pretty,<\s>
<s>,mammy
mammy,<\s>
<s>,nomi
nomi,<\s>
<s>,car
car,<\s>
<s>,again
again,<\s>
<s>,duck
duck,<\s>
<s>,tweet
tweet,tweet
tweet,<\s>
<s>,no
no,<\s>
<s>,no
no,<\s>
<s>,beep
beep,<\s>
<s>,no
no,<\s>
<s>,nomi
nomi,<\s>
<s>,no
no,<\s>
<s>,here
here,<\s>
<s>,no
no,<\s>
<s>,birdie
birdie,<\s>
<s>,look
look,<\s>
<s>,hit
hit,<\s>
<s>,meow
meow,<\s>
<s>,meow
meow,<\s>
<s>,a
a,brush
brush,<\s>
<s>,down
down,<\s>
<s>,sit
sit,down
down,<\s>
<s>,byebye
byebye,<\s>
<s>,xxx
xxx,<\s>
<s>,yyy
yyy,me
me,up
up,<\s>
<s>,xxx
xxx,<\s>
<s>,book
book,<\s>
<s>,no
no,<\s>
<s>,no
no,<\s>
<s>,no
no,<\s>
<s>,no
no,<\s>
<s>,no
no,<\s>
<s>,duck
duck,<\s>
<s>,doing
doing,<\s>
<s>,doing
doing,<\s>
<s>,feeding
feeding,<\s>
<s>,feeding
feeding,<\s>
<s>,eh
eh,eh
eh,eh
eh,baby
baby,<\s>
<s>,squeak
squeak,<\s>
<s>,squeak
squeak,<\s>
<s>,eh
eh,coffee
coffee,<\s>
<s>,tan
tan,<\s>
<s>,sit
sit,down
down,<\s>
<s>,sit
sit,down
down,<\s>
<s>,c
c,c
c,<\s>
<s>,i
i,get
get,off
off,<\s>
<s>,i
i,get
get,off
off,<\s>
<s>,i
i,get
get,off
off,<\s>
<s>,throw
throw,off
off,<\s>
<s>,throw
throw,<\s>
<s>,throw
throw,off
off,<\s>
<s>,baby
baby,<\s>
<s>,no
no,<\s>
<s>,no
no,<\s>
<s>,please
please,<\s>
<s>,xxx
xxx,<\s>
<s>,bunny
bunny,<\s>
<s>,er
er,kick
kick,<\s>
<s>,er
er,kick
kick,<\s>
<s>,er
er,kick
kick,<\s>
<s>,push
push,<\s>
<s>,push
push,<\s>
<s>,lamb
lamb,<\s>
<s>,lamb
lamb,<\s>
<s>,dadee
dadee,<\s>
<s>,dadee
dadee,<\s>
<s>,dadee
dadee,<\s>
<s>,dadee
dadee,<\s>
<s>,want
want,<\s>
<s>,bear
bear,<\s>
<s>,lamb
lamb,<\s>
<s>,xxx
xxx,<\s>
<s>,jump
jump,<\s>
<s>,jumping
jumping,<\s>
<s>,jumping
jumping,<\s>
<s>,jumping
jumping,<\s>
<s>,jump
jump,jump
jump,<\s>
<s>,ah
ah,jumping
jumping,<\s>
<s>,jumping
jumping,<\s>
<s>,jump
jump,<\s>
<s>,ah
ah,jumping
jumping,<\s>
<s>,jump
jump,<\s>
<s>,ah
ah,jumping
jumping,<\s>
<s>,jump
jump,<\s>
<s>,ah
ah,jumping
jumping,<\s>
<s>,jump
jump,<\s>
<s>,ah
ah,jumping
jumping,<\s>
<s>,hug
hug,<\s>
<s>,dadee
dadee,<\s>
<s>,where
where,de
de,the
the,dadee
dadee,<\s>
<s>,dadee
dadee,<\s>
<s>,there
there,<\s>
<s>,flower
flower,<\s>
<s>,skunk
skunk,<\s>
<s>,broken
broken,<\s>
<s>,broken
broken,<\s>
<s>,broken
broken,<\s>
<s>,pear
pear,<\s>
<s>,radio
radio,<\s>
<s>,a
a,boom
boom,boom
boom,<\s>
<s>,a
a,dup
dup,<\s>
<s>,a
a,dup
dup,<\s>
<s>,dup
dup,<\s>
<s>,broken
broken,<\s>
<s>,own
own,uch
uch,<\s>
<s>,own
own,uch
uch,<\s>
<s>,own
own,uch
uch,<\s>
<s>,own
own,uch
uch,<\s>
<s>,own
own,uch
uch,<\s>
<s>,own
own,uch
uch,<\s>
<s>,yyy
yyy,<\s>
<s>,peekaboo
peekaboo,<\s>
<s>,book
book,<\s>
<s>,no
no,<\s>
<s>,do
do,do
do,do
do,do
do,<\s>
<s>,baby
baby,<\s>
<s>,horsie
horsie,<\s>
<s>,cards
cards,<\s>
<s>,cards
cards,<\s>
<s>,kissem
kissem,kissing
kissing,<\s>
<s>,chickie
chickie,<\s>
<s>,xxx
xxx,<\s>
<s>,xxx
xxx,<\s>
<s>,xxx
xxx,<\s>
<s>,kitty
kitty,<\s>
<s>,bear
bear,<\s>
<s>,lamb
lamb,<\s>
<s>,bear
bear,<\s>
<s>,doggie
doggie,<\s>
<s>,pear
pear,<\s>
<s>,pear
pear,<\s>
<s>,pear
pear,<\s>
<s>,eh
eh,eh
eh,toys
toys,<\s>
<s>,eh
eh,toys
toys,<\s>
<s>,xxx
xxx,<\s>
<s>,car
car,<\s>
<s>,night_night
night_night,<\s>
<s>,fall
fall,down
down,<\s>
<s>,fall
fall,down
down,<\s>
<s>,fall
fall,down
down,<\s>
<s>,fall
fall,down
down,<\s>
<s>,car
car,<\s>
<s>,car
car,<\s>
<s>,car
car,car
car,<\s>
<s>,co
co,watch
watch,<\s>
<s>,co
co,watch
watch,<\s>
<s>,co
co,watch
watch,<\s>
<s>,co
co,watch
watch,<\s>
<s>,co
co,watch
watch,<\s>
<s>,blankem
blankem,blanket
blanket,<\s>
<s>,dadee
dadee,<\s>
<s>,xxx
xxx,<\s>
<s>,eh
eh,eh
eh,eh
eh,blankem
blankem,<\s>
<s>,blankem
blankem,<\s>
<s>,wash
wash,<\s>
<s>,cold
cold,<\s>
<s>,again
again,<\s>
<s>,again
again,<\s>
<s>,again
again,<\s>
<s>,again
again,<\s>
<s>,again
again,<\s>
<s>,again
again,<\s>
<s>,damp
damp,<\s>
<s>,damp
damp,<\s>
<s>,damp
damp,<\s>
<s>,damp
damp,<\s>
<s>,damp
damp,<\s>
<s>,damp
damp,<\s>
<s>,damp
damp,<\s>
<s>,cold
cold,<\s>
<s>,cold
cold,<\s>
<s>,cold
cold,<\s>
<s>,cold
cold,<\s>
<s>,name
name,<\s>
<s>,nomi
nomi,<\s>
<s>,name
name,<\s>
<s>,name
name,<\s>
<s>,nomi
nomi,<\s>
<s>,name
name,<\s>
<s>,name
name,<\s>
<s>,name
name,<\s>
<s>,name
name,<\s>
<s>,nomi
nomi,<\s>
<s>,off
off,<\s>
<s>,attached
attached,<\s>
<s>,arm
arm,<\s>
<s>,open
open,<\s>
<s>,yyy
yyy,<\s>
<s>,mm
mm,xxx
xxx,wet
wet,<\s>
<s>,wet
wet,<\s>
<s>,yyy
yyy,<\s>
<s>,open
open,<\s>
<s>,xxx
xxx,<\s>
<s>,fall
fall,down
down,<\s>
<s>,no
no,<\s>
<s>,no
no,<\s>
<s>,no
no,<\s>
<s>,no
no,<\s>
<s>,no
no,<\s>
<s>,no
no,<\s>
<s>,no
no,<\s>
<s>,get
get,up
up,<\s>
<s>,get
get,up
up,<\s>
<s>,get
get,duck
duck,<\s>
<s>,duck
duck,<\s>
<s>,doggie
doggie,<\s>
<s>,duck
duck,<\s>
<s>,birdie
birdie,<\s>
<s>,duck
duck,<\s>
<s>,down
down,<\s>
<s>,xxx
xxx,<\s>
<s>,down
down,<\s>
<s>,hat
hat,<\s>
<s>,eh
eh,eh
eh,bed
bed,<\s>
<s>,boom
boom,<\s>
<s>,hat
hat,<\s>
<s>,hat
hat,<\s>
<s>,hat
hat,<\s>
<s>,hat
hat,<\s>
<s>,fall
fall,down
down,<\s>
<s>,toys
toys,<\s>
<s>,bed
bed,<\s>
<s>,shh
shh,shh
shh,shh
shh,<\s>
<s>,fall
fall,down
down,<\s>
<s>,mm
mm,<\s>
<s>,yyy
yyy,<\s>
<s>,mm
mm,<\s>
<s>,eye
eye,<\s>
<s>,leggin
leggin,<\s>
<s>,leggin
leggin,<\s>
<s>,yyy
yyy,<\s>
<s>,apple
apple,<\s>
<s>,flower
flower,<\s>
<s>,baa
baa,baa
baa,baa
baa,baa
baa,<\s>
<s>,barking
barking,<\s>
<s>,boogan
boogan,<\s>
<s>,begin
begin,<\s>
<s>,baby
baby,<\s>
<s>,yyy
yyy,<\s>
<s>,broken
broken,<\s>
<s>,broken
broken,<\s>
<s>,bakin
bakin,<\s>
<s>,yyy
yyy,<\s>
