0,1
book,<\s>
<s>,huh
huh,<\s>
<s>,xxx
xxx,<\s>
<s>,toy
toy,<\s>
<s>,toy
toy,<\s>
<s>,man
man,<\s>
<s>,get
get,up
up,<\s>
<s>,books
books,xxx
xxx,books
books,<\s>
<s>,hm
hm,<\s>
<s>,turtle
turtle,<\s>
<s>,toy
toy,<\s>
<s>,toy
toy,<\s>
<s>,toys
toys,<\s>
<s>,toys
toys,<\s>
<s>,yyy
yyy,<\s>
<s>,yyy
yyy,<\s>
<s>,hm
hm,<\s>
<s>,tricycle
tricycle,<\s>
<s>,yyy
yyy,<\s>
<s>,toys
toys,<\s>
<s>,aka
aka,<\s>
<s>,train
train,<\s>
<s>,broom
broom,broom
broom,<\s>
<s>,hm
hm,<\s>
<s>,mm
mm,<\s>
<s>,hello
hello,<\s>
<s>,hello
hello,<\s>
<s>,tape
tape,recorder
recorder,<\s>
<s>,tape
tape,recorder
recorder,<\s>
<s>,tape
tape,recorder
recorder,close
close,close
close,<\s>
<s>,xxx
xxx,<\s>
<s>,xxx
xxx,<\s>
<s>,mm
mm,<\s>
<s>,yyy
yyy,yyy
yyy,<\s>
<s>,xxx
xxx,<\s>
<s>,yyy
yyy,yyy
yyy,yyy
yyy,yyy
yyy,<\s>
<s>,xxx
xxx,<\s>
<s>,mm
mm,<\s>
<s>,suit
suit,case
case,<\s>
<s>,yyy
yyy,<\s>
<s>,yyy
yyy,<\s>
<s>,mm
mm,<\s>
<s>,yyy
yyy,<\s>
<s>,hm
hm,<\s>
<s>,yyy
yyy,<\s>
<s>,tape
tape,recorder
recorder,<\s>
<s>,tape
tape,recorder
recorder,<\s>
<s>,fix
fix,<\s>
<s>,fix
fix,xxx
xxx,<\s>
<s>,mm
mm,<\s>
<s>,pocket
pocket,<\s>
<s>,pocket
pocket,pocket
pocket,<\s>
<s>,xxx
xxx,yyy
yyy,<\s>
<s>,mm
mm,<\s>
<s>,mm
mm,<\s>
<s>,xxx
xxx,xxx
xxx,hello
hello,<\s>
<s>,picture
picture,<\s>
<s>,mm
mm,<\s>
<s>,picture
picture,<\s>
<s>,hello
hello,<\s>
<s>,xxx
xxx,<\s>
<s>,hm
hm,<\s>
<s>,hello
hello,xxx
xxx,hello
hello,<\s>
<s>,xxx
xxx,<\s>
<s>,oh
oh,<\s>
<s>,box
box,box
box,box
box,box
box,box
box,box
box,<\s>
<s>,box
box,<\s>
<s>,xxx
xxx,box
box,<\s>
<s>,seesaw
seesaw,<\s>
<s>,seesaw
seesaw,<\s>
<s>,bag
bag,<\s>
<s>,seesaw
seesaw,<\s>
<s>,mouse
mouse,<\s>
<s>,donkey
donkey,<\s>
<s>,siren
siren,<\s>
<s>,siren
siren,<\s>
<s>,siren
siren,siren
siren,<\s>
<s>,fire
fire,truck
truck,<\s>
<s>,yyy
yyy,fire
fire,truck
truck,fire
fire,truck
truck,<\s>
<s>,mm
mm,<\s>
<s>,sun
sun,<\s>
<s>,sun
sun,shine
shine,<\s>
<s>,puzzle
puzzle,puzzle
puzzle,puzzle
puzzle,puzzle
puzzle,puzzle
puzzle,<\s>
<s>,<\s>
<s>,puzzle
puzzle,puzzle
puzzle,puzzle
puzzle,<\s>
<s>,peter
peter,<\s>
<s>,mm
mm,<\s>
<s>,part
part,<\s>
<s>,broken
broken,<\s>
<s>,ear
ear,<\s>
<s>,ears
ears,<\s>
<s>,eye
eye,<\s>
<s>,ear
ear,xxx
xxx,xxx
xxx,xxx
xxx,<\s>
<s>,hm
hm,<\s>
<s>,xxx
xxx,xxx
xxx,<\s>
<s>,seesaw
seesaw,xxx
xxx,<\s>
<s>,seesaw
seesaw,daw
daw,seesaw
seesaw,xxx
xxx,<\s>
<s>,saw
saw,she
she,saw
saw,<\s>
<s>,seesaw
seesaw,seesaw
seesaw,seesaw
seesaw,seesaw
seesaw,<\s>
<s>,see
see,seesaw
seesaw,<\s>
<s>,oops
oops,<\s>
<s>,seesaw
seesaw,seesaw
seesaw,see
see,seesaw
seesaw,see
see,seesaw
seesaw,<\s>
<s>,seesaw
seesaw,see
see,seesaw
seesaw,seesaw
seesaw,<\s>
<s>,seesaw
seesaw,seesaw
seesaw,let's
let's,see
see,let's
let's,see
see,if
if,this
this,little
little,cow
cow,would
would,like
like,to
to,ride
ride,the
the,seesaw
seesaw,<\s>
<s>,mm
mm,<\s>
<s>,mm
mm,<\s>
<s>,yyy
yyy,seesaw
seesaw,seesaw
seesaw,xxx
xxx,yyy
yyy,seesaw
seesaw,seesaw
seesaw,yyy
yyy,yyy
yyy,<\s>
<s>,xxx
xxx,<\s>
<s>,eh
eh,doggie
doggie,<\s>
<s>,doggie
doggie,doggie
doggie,<\s>
<s>,yyy
yyy,cookie
cookie,<\s>
<s>,cow
cow,<\s>
<s>,mouse
mouse,<\s>
<s>,mouse
mouse,<\s>
<s>,seesaw
seesaw,see
see,seesaw
seesaw,see
see,seesaw
seesaw,see
see,<\s>
<s>,mouse
mouse,<\s>
<s>,mouse
mouse,<\s>
<s>,seesaw
seesaw,seesaw
seesaw,<\s>
<s>,train
train,<\s>
<s>,toot
toot,toot
toot,<\s>
<s>,train
train,xxx
xxx,<\s>
<s>,thank_you
thank_you,<\s>
<s>,man
man,<\s>
<s>,six
six,<\s>
<s>,xxx
xxx,<\s>
<s>,mouse
mouse,mouse
mouse,<\s>
<s>,nice
nice,<\s>
<s>,seesaw
seesaw,<\s>
<s>,seesaw
seesaw,<\s>
<s>,seesaw
seesaw,seesaw
seesaw,<\s>
<s>,mm
mm,<\s>
<s>,mm
mm,<\s>
<s>,mm
mm,<\s>
<s>,seesaw
seesaw,seesaw
seesaw,seesaw
seesaw,seesaw
seesaw,xxx
xxx,seesaw
seesaw,xxx
xxx,seesaw
seesaw,seesaw
seesaw,seesaw
seesaw,seesaw
seesaw,<\s>
<s>,seesaw
seesaw,seesaw
seesaw,<\s>
<s>,eh
eh,<\s>
<s>,seesaw
seesaw,<\s>
<s>,seesaw
seesaw,<\s>
<s>,seesaw
seesaw,<\s>
<s>,patsy
patsy,<\s>
<s>,lois
lois,<\s>
<s>,lois
lois,<\s>
<s>,lois
lois,<\s>
<s>,xxx
xxx,<\s>
<s>,seesaw
seesaw,<\s>
<s>,xxx
xxx,<\s>
<s>,xxx
xxx,xxx
xxx,<\s>
<s>,blocks
blocks,<\s>
<s>,blocks
blocks,<\s>
<s>,mm
mm,<\s>
<s>,hm
hm,<\s>
<s>,blocks
blocks,<\s>
<s>,hm
hm,hm
hm,blocks
blocks,<\s>
<s>,blocks
blocks,<\s>
<s>,xxx
xxx,box
box,<\s>
<s>,box
box,<\s>
<s>,triangle
triangle,go
go,down
down,<\s>
<s>,triangle
triangle,<\s>
<s>,triangle
triangle,<\s>
<s>,cube
cube,<\s>
<s>,more
more,<\s>
<s>,more
more,<\s>
<s>,hm
hm,<\s>
<s>,hm
hm,<\s>
<s>,triangle
triangle,<\s>
<s>,xxx
xxx,<\s>
<s>,noise
noise,doggie
doggie,<\s>
<s>,doggie
doggie,<\s>
<s>,yyy
yyy,yyy
yyy,<\s>
<s>,get
get,up
up,<\s>
<s>,yyy
yyy,<\s>
<s>,pen
pen,<\s>
<s>,penny
penny,<\s>
<s>,hm
hm,<\s>
<s>,hm
hm,<\s>
<s>,stop
stop,<\s>
<s>,yyy
yyy,<\s>
<s>,penny
penny,<\s>
<s>,doggie
doggie,doggie
doggie,<\s>
<s>,yyy
yyy,<\s>
<s>,mm
mm,<\s>
<s>,policeman
policeman,<\s>
<s>,policeman
policeman,<\s>
<s>,seesaw
seesaw,<\s>
<s>,seesaw
seesaw,<\s>
<s>,xxx
xxx,<\s>
<s>,xxx
xxx,seesaw
seesaw,xxx
xxx,xxx
xxx,<\s>
<s>,yyy
yyy,car
car,<\s>
<s>,xxx
xxx,<\s>
<s>,car
car,<\s>
<s>,penny
penny,pen
pen,<\s>
<s>,pen
pen,<\s>
<s>,pen
pen,<\s>
<s>,hm
hm,<\s>
<s>,pen
pen,<\s>
<s>,mm
mm,<\s>
<s>,mm
mm,<\s>
<s>,mm
mm,<\s>
<s>,hm
hm,<\s>
<s>,xxx
xxx,<\s>
<s>,peter
peter,<\s>
<s>,down
down,<\s>
<s>,microphone
microphone,<\s>
<s>,xxx
xxx,<\s>
<s>,paper
paper,<\s>
<s>,pen
pen,pen
pen,<\s>
<s>,hm
hm,<\s>
<s>,doggie
doggie,doggie
doggie,<\s>
<s>,hm
hm,<\s>
<s>,there
there,<\s>
<s>,penny
penny,<\s>
<s>,paper
paper,xxx
xxx,<\s>
<s>,xxx
xxx,<\s>
<s>,mama
mama,<\s>
<s>,yyy
yyy,<\s>
<s>,paper
paper,<\s>
<s>,yyy
yyy,yyy
yyy,yyy
yyy,<\s>
<s>,yyy
yyy,<\s>
<s>,mm
mm,<\s>
<s>,mm
mm,<\s>
<s>,yyy
yyy,<\s>
<s>,xxx
xxx,seesaw
seesaw,<\s>
<s>,seesaw
seesaw,<\s>
<s>,seesaw
seesaw,<\s>
<s>,xxx
xxx,<\s>
<s>,xxx
xxx,<\s>
<s>,seesaw
seesaw,xxx
xxx,<\s>
<s>,yyy
yyy,<\s>
<s>,seesaw
seesaw,<\s>
<s>,seesaw
seesaw,<\s>
<s>,mm
mm,<\s>
<s>,table
table,<\s>
<s>,table
table,<\s>
<s>,mm
mm,<\s>
<s>,mm
mm,mm
mm,<\s>
<s>,crying
crying,<\s>
<s>,hot
hot,<\s>
<s>,hot
hot,<\s>
<s>,hm
hm,self
self,<\s>
<s>,hot
hot,hot
hot,<\s>
<s>,hot
hot,<\s>
<s>,hm
hm,<\s>
<s>,broke
broke,broke
broke,<\s>
<s>,hm
hm,<\s>
<s>,hm
hm,broke
broke,yyy
yyy,<\s>
<s>,no
no,<\s>
<s>,table
table,<\s>
<s>,no
no,<\s>
<s>,mm
mm,yyy
yyy,yyy
yyy,<\s>
<s>,yyy
yyy,<\s>
<s>,yyy
yyy,<\s>
<s>,hm
hm,hm
hm,<\s>
<s>,hm
hm,<\s>
<s>,hm
hm,<\s>
<s>,xxx
xxx,<\s>
<s>,catch
catch,<\s>
<s>,hm
hm,<\s>
<s>,xxx
xxx,<\s>
<s>,hm
hm,<\s>
<s>,hm
hm,hm
hm,hm
hm,hm
hm,hm
hm,<\s>
<s>,xxx
xxx,<\s>
<s>,hm
hm,<\s>
<s>,hm
hm,turn
turn,<\s>
<s>,turn
turn,<\s>
<s>,box
box,<\s>
<s>,box
box,box
box,box
box,box
box,<\s>
<s>,xxx
xxx,xxx
xxx,box
box,box
box,box
box,<\s>
<s>,xxx
xxx,<\s>
<s>,xxx
xxx,<\s>
<s>,blocks
blocks,xxx
xxx,blocks
blocks,<\s>
<s>,blocks
blocks,<\s>
<s>,nap
nap,<\s>
<s>,xxx
xxx,<\s>
<s>,mm
mm,<\s>
<s>,xxx
xxx,xxx
xxx,<\s>
<s>,boom
boom,<\s>
<s>,yyy
yyy,<\s>
<s>,yyy
yyy,<\s>
<s>,<\s>
<s>,hm
hm,<\s>
<s>,hm
hm,<\s>
<s>,hm
hm,<\s>
<s>,couch
couch,<\s>
<s>,toys
toys,<\s>
<s>,byebye
byebye,<\s>
<s>,bye
bye,<\s>
<s>,hm
hm,blocks
blocks,<\s>
<s>,tape
tape,recorder
recorder,tape
tape,recorder
recorder,<\s>
<s>,mm
mm,mm
mm,turn
turn,<\s>
<s>,wheel
wheel,<\s>
<s>,xxx
xxx,xxx
xxx,<\s>
<s>,wheel
wheel,xxx
xxx,turn
turn,<\s>
<s>,xxx
xxx,yyy
yyy,<\s>
<s>,xxx
xxx,xxx
xxx,xxx
xxx,<\s>
<s>,mm
mm,<\s>
<s>,yyy
yyy,yyy
yyy,<\s>
<s>,seesaw
seesaw,<\s>
<s>,bdr
bdr,xxx
xxx,bdr
bdr,bdr
bdr,<\s>
<s>,hm
hm,hm
hm,<\s>
<s>,yyy
yyy,<\s>
<s>,bdr
bdr,<\s>
<s>,bdr
bdr,bdr
bdr,bdr
bdr,bdr
bdr,<\s>
<s>,wheel
wheel,<\s>
<s>,bdr
bdr,bdr
bdr,<\s>
<s>,wheel
wheel,wheel
wheel,bdr
bdr,bdr
bdr,<\s>
<s>,bdr
bdr,bdr
bdr,bdr
bdr,<\s>
<s>,hm
hm,<\s>
<s>,down
down,xxx
xxx,xxx
xxx,wheel
wheel,<\s>
<s>,bdr
bdr,<\s>
<s>,bdr
bdr,bdr
bdr,bdr
bdr,bdr
bdr,<\s>
<s>,wheel
wheel,wheel
wheel,<\s>
<s>,wheel
wheel,<\s>
<s>,xxx
xxx,<\s>
<s>,aka
aka,<\s>
<s>,aka
aka,<\s>
<s>,aka
aka,<\s>
<s>,yyy
yyy,<\s>
<s>,siren
siren,<\s>
<s>,siren
siren,<\s>
<s>,siren
siren,<\s>
<s>,fire
fire,truck
truck,<\s>
<s>,wheel
wheel,wheel
wheel,<\s>
<s>,xxx
xxx,xxx
xxx,bdr
bdr,bdr
bdr,xxx
xxx,<\s>
<s>,aka
aka,aka
aka,<\s>
<s>,xxx
xxx,that
that,this
this,take
take,that
that,wheel
wheel,xxx
xxx,<\s>
<s>,bdr
bdr,bdr
bdr,<\s>
<s>,roll
roll,roll
roll,roll
roll,<\s>
<s>,xxx
xxx,bdr
bdr,bdr
bdr,bdr
bdr,<\s>
<s>,uh
uh,<\s>
<s>,xxx
xxx,<\s>
<s>,clown
clown,<\s>
<s>,mm
mm,<\s>
<s>,xxx
xxx,xxx
xxx,xxx
xxx,xxx
xxx,<\s>
<s>,house
house,xxx
xxx,<\s>
<s>,wheel
wheel,<\s>
<s>,turning
turning,<\s>
<s>,turn
turn,<\s>
<s>,car_car
car_car,<\s>
<s>,car
car,<\s>
<s>,mm
mm,<\s>
<s>,xxx
xxx,broke
broke,fix
fix,fix
fix,it
it,fix
fix,it
it,oh
oh,fix
fix,it
it,<\s>
<s>,xxx
xxx,fix
fix,it
it,<\s>
<s>,xxx
xxx,<\s>
<s>,fix
fix,it
it,<\s>
<s>,car
car,<\s>
<s>,mm
mm,<\s>
<s>,xxx
xxx,<\s>
<s>,mm
mm,<\s>
<s>,that
that,car
car,doesn't
doesn't,fit
fit,the
the,train
train,get
get,the
the,rest
rest,of
of,the
the,train
train,<\s>
<s>,mhm
mhm,mm
mm,mm
mm,mm
mm,<\s>
<s>,train
train,<\s>
<s>,mm
mm,train
train,<\s>
<s>,train
train,<\s>
<s>,train
train,<\s>
<s>,mm
mm,<\s>
<s>,yyy
yyy,<\s>
<s>,bag
bag,<\s>
<s>,xxx
xxx,<\s>
<s>,turn
turn,<\s>
<s>,turn
turn,<\s>
<s>,hammer
hammer,<\s>
<s>,more
more,more
more,<\s>
<s>,more
more,<\s>
<s>,xxx
xxx,<\s>
<s>,yyy
yyy,<\s>
<s>,yyy
yyy,<\s>
<s>,yyy
yyy,<\s>
<s>,xxx
xxx,broke
broke,broke
broke,broke
broke,broke
broke,broke
broke,broke
broke,broke
broke,broke
broke,<\s>
<s>,broken
broken,<\s>
<s>,xxx
xxx,<\s>
<s>,mm
mm,<\s>
<s>,wheels
wheels,<\s>
<s>,wheel
wheel,<\s>
<s>,big
big,yyy
yyy,<\s>
<s>,oh
oh,<\s>
<s>,shoe
shoe,<\s>
<s>,bag
bag,bag
bag,<\s>
<s>,xxx
xxx,<\s>
<s>,top
top,top
top,<\s>
<s>,mm
mm,<\s>
<s>,top
top,<\s>
<s>,xxx
xxx,<\s>
<s>,cup
cup,<\s>
<s>,mm
mm,mm
mm,yyy
yyy,<\s>
<s>,water
water,yyy
yyy,<\s>
<s>,yyy
yyy,<\s>
<s>,yyy
yyy,<\s>
<s>,mm
mm,<\s>
<s>,mm
mm,<\s>
<s>,mm
mm,<\s>
<s>,more
more,<\s>
<s>,more
more,<\s>
<s>,more
more,<\s>
<s>,toy
toy,<\s>
<s>,toy
toy,<\s>
<s>,turn
turn,<\s>
<s>,turning
turning,<\s>
<s>,yyy
yyy,xxx
xxx,xxx
xxx,<\s>
<s>,bag
bag,<\s>
<s>,bag
bag,<\s>
<s>,bag
bag,<\s>
<s>,mm
mm,<\s>
<s>,xxx
xxx,<\s>
<s>,mm
mm,<\s>
<s>,xxx
xxx,<\s>
<s>,mm
mm,<\s>
<s>,mm
mm,mm
mm,mm
mm,<\s>
<s>,book
book,<\s>
<s>,chair
chair,<\s>
<s>,xxx
xxx,book
book,xxx
xxx,<\s>
<s>,peek
peek,<\s>
<s>,rabbit
rabbit,<\s>
<s>,mama
mama,mama
mama,<\s>
<s>,mama
mama,<\s>
<s>,mama
mama,<\s>
<s>,fire
fire,truck
truck,<\s>
<s>,razor
razor,<\s>
<s>,scratchy
scratchy,<\s>
<s>,mm
mm,<\s>
<s>,mm
mm,<\s>
<s>,xxx
xxx,<\s>
<s>,ring
ring,<\s>
<s>,mirror
mirror,mirror
mirror,mirror
mirror,mirror
mirror,<\s>
<s>,mirror
mirror,<\s>
<s>,flowers
flowers,flowers
flowers,flowers
flowers,flowers
flowers,flowers
flowers,<\s>
<s>,mama
mama,<\s>
<s>,xxx
xxx,<\s>
<s>,mm
mm,pocket
pocket,pocket
pocket,<\s>
<s>,money
money,<\s>
<s>,two
two,<\s>
<s>,xxx
xxx,<\s>
<s>,xxx
xxx,<\s>
<s>,mm
mm,mm
mm,mm
mm,<\s>
<s>,yyy
yyy,yyy
yyy,book
book,book
book,<\s>
<s>,turn
turn,<\s>
<s>,no
no,<\s>
<s>,yyy
yyy,yyy
yyy,mm
mm,<\s>
<s>,more
more,more
more,more
more,<\s>
<s>,more
more,<\s>
<s>,tape
tape,<\s>
<s>,xxx
xxx,away
away,<\s>
<s>,away
away,<\s>
<s>,more
more,<\s>
<s>,mama
mama,<\s>
<s>,tape
tape,<\s>
<s>,mm
mm,<\s>
<s>,<\s>
<s>,mm
mm,<\s>
<s>,xxx
xxx,xxx
xxx,<\s>
<s>,tape
tape,<\s>
<s>,mama
mama,<\s>
<s>,mm
mm,<\s>
<s>,xxx
xxx,<\s>
<s>,yyy
yyy,yyy
yyy,<\s>
<s>,yyy
yyy,yyy
yyy,<\s>
<s>,mm
mm,<\s>
<s>,tape
tape,tape
tape,<\s>
<s>,yyy
yyy,xxx
xxx,<\s>
<s>,yyy
yyy,<\s>
<s>,noise
noise,<\s>
<s>,saw
saw,<\s>
<s>,saw
saw,<\s>
<s>,mm
mm,<\s>
<s>,hm
hm,<\s>
<s>,dog
dog,running
running,<\s>
<s>,xxx
xxx,<\s>
<s>,xxx
xxx,<\s>
<s>,xxx
xxx,<\s>
<s>,dog
dog,<\s>
<s>,yyy
yyy,<\s>
<s>,yyy
yyy,<\s>
<s>,hammer
hammer,<\s>
<s>,hammer
hammer,<\s>
<s>,huh
huh,<\s>
<s>,huh
huh,<\s>
<s>,yyy
yyy,book
book,<\s>
<s>,book
book,book
book,<\s>
<s>,penny
penny,<\s>
<s>,awoh
awoh,<\s>
<s>,tape
tape,recorder
recorder,<\s>
<s>,xxx
xxx,<\s>
