0,1
<s>,where's
where's,mommy's
mommy's,ring
ring,<\s>
<s>,can
can,you
you,stick
stick,your
your,finger
finger,through
through,there
there,<\s>
<s>,is
is,that
that,judy's
judy's,little
little,book
book,<\s>
<s>,yeah
yeah,<\s>
<s>,doesn't
doesn't,taste
taste,very
very,good
good,does
does,it
it,<\s>
<s>,what's
what's,the
the,matter
matter,<\s>
<s>,that's
that's,a
a,much
much,better
better,idea
idea,xxx
xxx,<\s>
<s>,he
he,talks
talks,to
to,himself
himself,<\s>
<s>,what
what,are
are,you
you,looking
looking,at
at,<\s>
<s>,at
at,<\s>
<s>,what's
what's,that
that,peter
peter,<\s>
<s>,what
what,does
does,she
she,have
have,in
in,her
her,hand
hand,<\s>
<s>,frisbee
frisbee,<\s>
<s>,no
no,more
more,pennies
pennies,you
you,don't
don't,have
have,any
any,in
in,your
your,pocket
pocket,all_gone
all_gone,<\s>
<s>,where's
where's,the
the,lady
lady,<\s>
<s>,is
is,she
she,gone
gone,<\s>
<s>,what
what,happened
happened,to
to,the
the,lady
lady,<\s>
<s>,are
are,you
you,playing
playing,with
with,my
my,feet
feet,<\s>
<s>,seat
seat,<\s>
<s>,get
get,out
out,<\s>
<s>,down
down,<\s>
<s>,down
down,<\s>
<s>,should
should,we
we,wipe
wipe,your
your,mouth
mouth,first
first,<\s>
<s>,not
not,your
your,tongue
tongue,your
your,mouth
mouth,you
you,gonna
gonna,stick
stick,out
out,your
your,tongue
tongue,<\s>
<s>,wash
wash,this
this,out
out,<\s>
<s>,what
what,<\s>
<s>,there's
there's,no
no,more
more,milk
milk,<\s>
<s>,why
why,don't
don't,you
you,let
let,me
me,wash
wash,out
out,the
the,cup
cup,do
do,you
you,wanna
wanna,wash
wash,out
out,the
the,cup
cup,<\s>
<s>,cup
cup,wash
wash,out
out,the
the,cup
cup,<\s>
<s>,here
here,let
let,me
me,wash
wash,out
out,the
the,cup
cup,<\s>
<s>,there
there,is
is,no
no,more
more,want
want,some
some,juice
juice,<\s>
<s>,milk
milk,is
is,yyy
yyy,<\s>
<s>,do
do,you
you,want
want,some
some,juice
juice,now
now,<\s>
<s>,xxx
xxx,<\s>
<s>,yeah
yeah,<\s>
<s>,what
what,<\s>
<s>,what
what,<\s>
<s>,you
you,finished
finished,<\s>
<s>,you
you,want
want,more
more,<\s>
<s>,don't
don't,spill
spill,it
it,you
you,want
want,more
more,<\s>
<s>,put
put,your
your,cup
cup,down
down,do
do,you
you,want
want,more
more,<\s>
<s>,do
do,you
you,want
want,more
more,<\s>
<s>,put
put,your
your,cup
cup,down
down,<\s>
<s>,i'm
i'm,not
not,gonna
gonna,pour
pour,it
it,there
there,i'll
i'll,spill
spill,it
it,<\s>
<s>,put
put,your
your,cup
cup,down
down,<\s>
<s>,i'll
i'll,pour
pour,you
you,some
some,juice
juice,put
put,it
it,down
down,<\s>
<s>,oh
oh,you
you,want
want,to
to,put
put,that
that,back
back,in
in,oh
oh,i
i,see
see,<\s>
<s>,what
what,<\s>
<s>,do
do,you
you,want
want,me
me,to
to,wash
wash,it
it,out
out,<\s>
<s>,more
more,<\s>
<s>,i
i,don't
don't,think
think,you
you,wanna
wanna,drink
drink,any
any,more
more,do
do,you
you,<\s>
<s>,you
you,had
had,enough
enough,juice
juice,huh
huh,you
you,don't
don't,wanna
wanna,spoil
spoil,your
your,dinner
dinner,hm
hm,<\s>
<s>,shall
shall,i
i,wash
wash,this
this,out
out,<\s>
<s>,water
water,<\s>
<s>,you
you,want
want,water
water,<\s>
<s>,what
what,<\s>
<s>,do
do,you
you,wanna
wanna,pour
pour,it
it,out
out,<\s>
<s>,that's
that's,it
it,that's
that's,it
it,no
no,more
more,<\s>
<s>,you
you,can
can,pour
pour,it
it,out
out,if
if,you
you,don't
don't,want
want,it
it,pour
pour,it
it,out
out,if
if,you
you,don't
don't,want
want,it
it,<\s>
<s>,pour
pour,it
it,<\s>
<s>,you
you,want
want,me
me,to
to,pour
pour,it
it,<\s>
<s>,no
no,more
more,<\s>
<s>,i
i,think
think,she
she,wants
wants,her
her,cup
cup,now
now,don't
don't,you
you,<\s>
<s>,uh
uh,<\s>
<s>,what
what,a
a,scream
scream,<\s>
<s>,what's
what's,that
that,<\s>
<s>,broke
broke,yeah
yeah,ouch
ouch,<\s>
<s>,yeah
yeah,can
can,we
we,fix
fix,it
it,<\s>
<s>,can
can,we
we,fix
fix,it
it,<\s>
<s>,what
what,is
is,it
it,<\s>
<s>,the
the,wheel
wheel,<\s>
<s>,the
the,wheel
wheel,go
go,in
in,there
there,<\s>
<s>,where's
where's,the
the,wheel
wheel,here's
here's,the
the,wheel
wheel,peter
peter,<\s>
<s>,wheel
wheel,<\s>
<s>,here's
here's,the
the,big
big,wheel
wheel,<\s>
<s>,is
is,that
that,how
how,it
it,works
works,<\s>
<s>,works
works,<\s>
<s>,peekaboo
peekaboo,<\s>
<s>,behind
behind,you
you,peter
peter,<\s>
<s>,xxx
xxx,wheel
wheel,one
one,more
more,wheel
wheel,<\s>
<s>,it's
it's,pretty
pretty,nice
nice,when
when,people
people,bring
bring,toys
toys,to
to,play
play,with
with,when
when,they
they,come
come,to
to,visit
visit,instead
instead,of
of,just
just,playing
playing,with
with,yours
yours,isn't
isn't,it
it,<\s>
<s>,is
is,that
that,heavy
heavy,<\s>
<s>,is
is,that
that,heavy
heavy,<\s>
<s>,no
no,we're
we're,not
not,going
going,we're
we're,not
not,going
going,to
to,take
take,the
the,toys
toys,out
out,<\s>
<s>,what's
what's,that
that,<\s>
<s>,you
you,know
know,what
what,that
that,is
is,<\s>
<s>,a
a,what
what,<\s>
<s>,a
a,slide
slide,<\s>
<s>,no
no,let's
let's,leave
leave,them
them,there
there,leave
leave,them
them,in
in,there
there,okay
okay,<\s>
<s>,why
why,don't
don't,you
you,help
help,her
her,put
put,the
the,blocks
blocks,in
in,the
the,can
can,<\s>
<s>,what
what,do
do,you
you,have
have,there
there,<\s>
<s>,zip
zip,right
right,you
you,better
better,zip
zip,him
him,up
up,he
he,needs
needs,to
to,be
be,zipped
zipped,up
up,<\s>
<s>,xxx
xxx,<\s>
<s>,you
you,know
know,what
what,they
they,are
are,don't
don't,you
you,<\s>
<s>,what
what,<\s>
<s>,pretty
pretty,yes
yes,they
they,are
are,very
very,pretty
pretty,they're
they're,colored
colored,blocks
blocks,that's
that's,what's
what's,in
in,there
there,<\s>
<s>,and
and,he
he,says
says,box
box,sometimes
sometimes,<\s>
<s>,shoe
shoe,<\s>
<s>,you
you,gonna
gonna,take
take,your
your,shoes
shoes,off
off,<\s>
<s>,that's
that's,right
right,that's
that's,right
right,<\s>
<s>,do
do,you
you,know
know,how
how,to
to,get
get,that
that,open
open,<\s>
<s>,that
that,one's
one's,got
got,jennifer's
jennifer's,clothes
clothes,in
in,it
it,pete
pete,that's
that's,full
full,<\s>
<s>,doesn't
doesn't,have
have,very
very,good
good,pictures
pictures,in
in,it
it,<\s>
<s>,no
no,<\s>
<s>,here
here,let
let,me
me,put
put,it
it,on
on,your
your,there
there,<\s>
<s>,we'll
we'll,leave
leave,it
it,over
over,there
there,okay
okay,<\s>
<s>,no
no,that's
that's,a_lot_of
a_lot_of,junk
junk,in
in,there
there,we
we,don't
don't,wanna
wanna,mess
mess,it
it,all
all,over
over,all
all,over
over,the
the,carpet
carpet,it's
it's,not
not,a
a,rubber
rubber,band
band,<\s>
<s>,can
can,you
you,put
put,in
in,on
on,as
as,a
a,bracelet
bracelet,xxx
xxx,<\s>
<s>,see
see,it
it,<\s>
<s>,does
does,patsy
patsy,want
want,you
you,to
to,close
close,it
it,<\s>
<s>,be
be,gentle
gentle,right
right,<\s>
<s>,yeah
yeah,it's
it's,closed
closed,<\s>
<s>,yeah
yeah,<\s>
<s>,what
what,do
do,you
you,wanna
wanna,see
see,<\s>
<s>,alright
alright,<\s>
<s>,see
see,the
the,flag
flag,<\s>
<s>,it's
it's,pretty
pretty,clear
clear,<\s>
<s>,top
top,<\s>
<s>,you
you,wan
wan,look
look,through
through,it
it,<\s>
<s>,right
right,there
there,<\s>
<s>,<\s>
<s>,you
you,looking
looking,at
at,that
that,car
car,over
over,there
there,<\s>
<s>,light
light,<\s>
<s>,more
more,<\s>
<s>,what
what,<\s>
<s>,did
did,you
you,go
go,swimming
swimming,peter
peter,<\s>
<s>,did
did,you
you,go
go,swimming
swimming,with
with,daddy
daddy,<\s>
<s>,he'll
he'll,be
be,home
home,soon
soon,<\s>
<s>,<\s>
<s>,do
do,you
you,see
see,the
the,trees
trees,out
out,there
there,peter
peter,<\s>
<s>,what
what,do
do,you
you,say
say,<\s>
<s>,want
want,me
me,to
to,put
put,it
it,on
on,<\s>
<s>,okay
okay,why
why,don't
don't,you
you,get
get,the
the,boys
boys,<\s>
<s>,milk
milk,<\s>
<s>,can
can,you
you,put
put,it
it,together
together,<\s>
<s>,okay
okay,<\s>
<s>,you
you,gonna
gonna,keep
keep,it
it,on
on,the
the,rug
rug,<\s>
<s>,that
that,doesn't
doesn't,no
no,it
it,doesn't
doesn't,have
have,a
a,hook
hook,<\s>
<s>,go
go,on
on,the
the,front
front,yeah
yeah,hm
hm,<\s>
<s>,go
go,up
up,here
here,<\s>
<s>,xxx
xxx,fall
fall,apart
apart,not
not,if
if,you
you,don't
don't,juggle
juggle,it
it,around
around,like
like,that
that,<\s>
<s>,what's
what's,the
the,matter
matter,<\s>
<s>,you
you,ready
ready,for
for,a
a,nap
nap,<\s>
<s>,you
you,know
know,what
what,you've
you've,got
got,in
in,there
there,<\s>
<s>,you
you,like
like,to
to,write
write,too
too,don't
don't,you
you,peter
peter,<\s>
<s>,i
i,just
just,finished
finished,cleaning
cleaning,the
the,walls
walls,<\s>
<s>,but
but,you
you,didn't
didn't,get
get,to
to,the
the,ceiling
ceiling,did
did,you
you,<\s>
<s>,now
now,you
you,know
know,you're
you're,not
not,s
s,to
to,<\s>
<s>,stay
stay,on
on,the
the,paper
paper,<\s>
<s>,don't
don't,<\s>
<s>,hm
hm,<\s>
<s>,want
want,me
me,to
to,write
write,on
on,the
the,paper
paper,<\s>
<s>,pencil
pencil,<\s>
<s>,what
what,<\s>
<s>,xxx
xxx,<\s>
<s>,peter
peter,what
what,<\s>
<s>,what's
what's,your
your,last
last,name
name,<\s>
<s>,do
do,you
you,know
know,your
your,last
last,name
name,<\s>
<s>,oh
oh,you
you,don't
don't,know
know,you
you,last
last,name
name,do
do,you
you,<\s>
<s>,peter
peter,hentschke
hentschke,<\s>
<s>,what's
what's,your
your,father's
father's,name
name,<\s>
<s>,what's
what's,daddy's
daddy's,name
name,<\s>
<s>,what
what,do
do,you
you,call
call,him
him,<\s>
<s>,<\s>
<s>,what
what,do
do,you
you,call
call,him
him,sometimes
sometimes,<\s>
<s>,peter
peter,<\s>
<s>,peter
peter,do
do,you
you,call
call,daddy
daddy,gib
gib,<\s>
<s>,gib
gib,<\s>
<s>,b
b,is
is,for
for,baby
baby,and
and,boy
boy,<\s>
<s>,no
no,that's
that's,patsy's
patsy's,<\s>
<s>,peter
peter,why
why,don't
don't,you
you,help
help,her
her,<\s>
<s>,peter
peter,where's
where's,the
the,where's
where's,the
the,<\s>
<s>,peter
peter,what
what,does
does,the
the,cow
cow,say
say,<\s>
<s>,moo
moo,<\s>
<s>,is
is,this
this,a
a,dog
dog,<\s>
<s>,oh
oh,you
you,want
want,it
it,on
on,your
your,finger
finger,there
there,there
there,oops
oops,<\s>
<s>,did
did,it
it,fall
fall,off
off,did
did,it
it,fall
fall,off
off,<\s>
<s>,fix
fix,<\s>
<s>,it's
it's,too
too,small
small,a
a,finger
finger,isn't
isn't,it
it,<\s>
<s>,gentle
gentle,peter
peter,xxx
xxx,<\s>
<s>,can
can,you
you,say
say,you're
you're,sorry
sorry,<\s>
<s>,that's
that's,not
not,very
very,nice
nice,<\s>
<s>,well
well,just
just,a
a,second
second,you've
you've,got
got,help
help,them
them,put
put,their
their,toys
toys,away
away,<\s>
<s>,no
no,i
i,think
think,it's
it's,finally
finally,broken
broken,that's
that's,the
the,little
little,cement
cement,mixer
mixer,<\s>
<s>,take
take,it
it,back
back,in
in,the
the,living
living,room
room,<\s>
<s>,tools
tools,<\s>
<s>,<\s>
<s>,<\s>
<s>,peter
peter,<\s>
<s>,you're
you're,not
not,s
s,to
to,run
run,things
things,on
on,the
the,wall
wall,<\s>
<s>,you
you,know
know,that
that,<\s>
<s>,peter
peter,can
can,you
you,say
say,thank_you
thank_you,very
very,much
much,for
for,coming
coming,to
to,see
see,you
you,<\s>
<s>,it's
it's,snowing
snowing,<\s>
<s>,xxx
xxx,<\s>
<s>,they
they,probably
probably,don't
don't,<\s>
<s>,xxx
xxx,we
we,drove
drove,back
back,<\s>
<s>,peter
peter,say
say,california
california,<\s>
<s>,you
you,don't
don't,know
know,who
who,you're
you're,gonna
gonna,see
see,<\s>
<s>,and
and,bill's
bill's,my
my,brother
brother,that
that,he
he,really
really,loves
loves,<\s>
<s>,yes
yes,and
and,jack
jack,and
and,anne
anne,annie
annie,and
and,mary
mary,<\s>
<s>,take
take,them
them,out_of
out_of,your
your,mouth
mouth,they're
they're,not
not,that's
that's,not
not,food
food,<\s>
<s>,take
take,it
it,out_of
out_of,your
your,mouth
mouth,please
please,<\s>
<s>,please
please,take
take,them
them,out
out,<\s>
<s>,peter
peter,don't
don't,put
put,them
them,in
in,your
your,mouth
mouth,<\s>
<s>,no
no,don't
don't,do
do,it
it,<\s>
<s>,take
take,em
em,out_of
out_of,your
your,mouth
mouth,<\s>
<s>,please
please,peter
peter,take
take,them
them,out_of
out_of,your
your,mouth
mouth,i
i,give
give,you
you,<\s>
<s>,if
if,you
you,wanna
wanna,eat
eat,something
something,i'll
i'll,give
give,you
you,a
a,cookie
cookie,but
but,take
take,those
those,out_of
out_of,your
your,mouth
mouth,<\s>
<s>,you're
you're,the
the,cookie
cookie,monster
monster,<\s>
<s>,yeah
yeah,i'll
i'll,get
get,you
you,a
a,cookie
cookie,<\s>
<s>,that'll
that'll,be
be,nice
nice,peter
peter,<\s>
<s>,xxx
xxx,toys
toys,away
away,<\s>
<s>,your
your,ears
ears,what
what,hurts
hurts,your
your,ears
ears,<\s>
<s>,does
does,daddy
daddy,play
play,the
the,piano
piano,<\s>
<s>,i
i,mean
mean,peter
peter,<\s>
<s>,oh
oh,peter
peter,plays
plays,the
the,piano
piano,<\s>
<s>,peter
peter,you
you,let
let,lois
lois,put
put,that
that,in
in,the
the,box
box,<\s>
<s>,peter
peter,put
put,it
it,on
on,the
the,box
box,come
come,on
on,<\s>
<s>,peter
peter,will
will,you
you,please
please,put
put,it
it,in
in,the
the,box
box,<\s>
<s>,come
come,on
on,<\s>
<s>,put
put,it
it,in
in,the
the,box
box,<\s>
<s>,peter
peter,it's
it's,not
not,yours
yours,<\s>
<s>,it's
it's,patsy's
patsy's,and
and,loi's
loi's,put
put,it
it,in
in,the
the,box
box,and
and,you
you,can
can,see
see,it
it,when
when,they
they,come
come,again
again,<\s>
<s>,they'll
they'll,bring
bring,it
it,okay
okay,<\s>
<s>,do
do,you
you,hear
hear,jennifer
jennifer,crying
crying,<\s>
<s>,is
is,jennifer
jennifer,crying
crying,<\s>
<s>,xxx
xxx,<\s>
<s>,<\s>
<s>,<\s>
<s>,you'll
you'll,get
get,the
the,operator
operator,<\s>
<s>,<\s>
<s>,you
you,know
know,what
what,that
that,is
is,<\s>
<s>,right
right,back
back,jenny
jenny,<\s>
<s>,you
you,going
going,back
back,to
to,see
see,her
her,<\s>
<s>,they're
they're,gonna
gonna,put
put,their
their,toys
toys,away
away,<\s>
<s>,i
i,think
think,the
the,toys
toys,are
are,gonna
gonna,go
go,home
home,<\s>
<s>,<\s>
<s>,xxx
xxx,<\s>
<s>,wan
wan,sit
sit,up
up,there
there,<\s>
<s>,is
is,that
that,what
what,you
you,said
said,<\s>
<s>,sit
sit,up
up,there
there,<\s>
<s>,what
what,cha
cha,you
you,doin
doin,<\s>
<s>,where
where,are
are,you
you,don't
don't,like
like,it
it,<\s>
<s>,an
an,elephant
elephant,<\s>
<s>,hand
hand,<\s>
<s>,got
got,in
in,his
his,hand
hand,<\s>
<s>,right
right,you
you,are
are,again
again,<\s>
<s>,no
no,that's
that's,patsy
patsy,<\s>
<s>,xxx
xxx,<\s>
<s>,it's
it's,cold
cold,outside
outside,<\s>
<s>,xxx
xxx,<\s>
<s>,<\s>
<s>,sweetie
sweetie,<\s>
<s>,yyy
yyy,<\s>
<s>,<\s>
<s>,daddy
daddy,is
is,at
at,school
school,<\s>
<s>,he'll
he'll,be
be,home
home,in
in,a
a,while
while,<\s>
<s>,no
no,he
he,busy
busy,he
he,has
has,a
a,few
few,things
things,to
to,do
do,he'll
he'll,come
come,soon
soon,<\s>
<s>,sooner
sooner,than
than,you
you,think
think,<\s>
<s>,xxx
xxx,<\s>
<s>,no
no,more
more,<\s>
<s>,i
i,don't
don't,want
want,you
you,to
to,spoil
spoil,your
your,dinner
dinner,<\s>
<s>,xxx
xxx,<\s>
<s>,no
no,more
more,honey
honey,you'll
you'll,spoil
spoil,you
you,dinner
dinner,<\s>
<s>,xxx
xxx,show
show,them
them,your
your,hippopotamus
hippopotamus,<\s>
<s>,xxx
xxx,<\s>
<s>,he
he,getting
getting,some
some,scrambled
scrambled,eggs
eggs,<\s>
<s>,you
you,wan
wan,go
go,pottie
pottie,<\s>
<s>,you
you,wan
wan,go
go,now
now,<\s>
<s>,<\s>
<s>,hi
hi,peter
peter,<\s>
<s>,<\s>
<s>,it
it,didn't
didn't,ring
ring,xxx
xxx,did
did,you
you,think
think,you
you,heard
heard,the
the,telephone
telephone,<\s>
<s>,it
it,didn't
didn't,ring
ring,<\s>
<s>,nobody's
nobody's,there
there,it
it,didn't
didn't,ring
ring,<\s>
<s>,peter
peter,you
you,hafta
hafta,tell
tell,her
her,what
what,you
you,want
want,<\s>
<s>,peter
peter,go
go,sit
sit,go
go,get
get,you
you,chair
chair,where's
where's,you
you,chair
chair,<\s>
<s>,go
go,get
get,your
your,chair
chair,<\s>
<s>,where's
where's,your
your,chair
chair,<\s>
<s>,it's
it's,in
in,your
your,room
room,<\s>
<s>,peter
peter,that's
that's,stale
stale,old
old,candy
candy,left
left,over
over,from
from,halloween
halloween,that's
that's,not
not,good
good,<\s>
<s>,oh
oh,thank_you
thank_you,<\s>
<s>,who
who,is
is,that
that,<\s>
<s>,no
no,who'd
who'd,you
you,give
give,the
the,candy
candy,to
to,<\s>
<s>,no
no,peter
peter,you're
you're,gonna
gonna,have
have,lunch
lunch,i
i,mean
mean,lunch
lunch,dinner
dinner,real
real,soon
soon,<\s>
<s>,did
did,you
you,show
show,then
then,the
the,cookie
cookie,monster
monster,go
go,get
get,the
the,cookie
cookie,monster
monster,<\s>
<s>,peter
peter,would
would,you
you,like
like,to
to,blow
blow,your
your,nose
nose,<\s>
<s>,thank_you
thank_you,<\s>
<s>,xxx
xxx,<\s>
<s>,<\s>
<s>,oh
oh,peter
peter,you
you,know
know,you
you,don't
don't,play
play,with
with,pencils
pencils,<\s>
<s>,peter
peter,you
you,don't
don't,write
write,on
on,books
books,<\s>
<s>,you're
you're,mumbling
mumbling,in
in,your
your,beard
beard,<\s>
<s>,peter
peter,<\s>
<s>,yeah
yeah,i
i,see
see,that
that,too
too,uhoh
uhoh,on
on,the
the,paper
paper,not
not,on
on,the
the,floor
floor,<\s>
<s>,never
never,did
did,find
find,your
your,slipper
slipper,did
did,we
we,<\s>
<s>,can
can,you
you,say
say,<\s>
<s>,have
have,a
a,nice
nice,weekend
weekend,<\s>
<s>,not
not,with
with,a
a,cold
cold,<\s>
<s>,the
the,wire
wire,<\s>
<s>,xxx
xxx,<\s>
<s>,what
what,do
do,you
you,need
need,<\s>
<s>,no
no,don't
don't,see
see,<\s>
<s>,xxx
xxx,<\s>
<s>,well
well,they
they,brought
brought,something
something,too
too,<\s>
<s>,oh
oh,it
it,must
must,be
be,empty
empty,<\s>
<s>,but
but,peter
peter,yes
yes,you
you,still
still,shouldn't
shouldn't,open
open,it
it,<\s>
<s>,hi
hi,<\s>
<s>,milk
milk,please
please,<\s>
<s>,we'll
we'll,wait
wait,until
until,dinner
dinner,<\s>
<s>,chip
chip,<\s>
<s>,well
well,it's
it's,almost
almost,time
time,for
for,dinner
dinner,<\s>
<s>,well
well,i
i,don't
don't,wan
wan,ruin
ruin,your
your,appetite
appetite,<\s>
<s>,it's
it's,not
not,very
very,good
good,anyway
anyway,<\s>
<s>,xxx
xxx,<\s>
<s>,oh
oh,pete
pete,that's
that's,dangerous
dangerous,i've
i've,dropped
dropped,a
a,couple
couple,of
of,them
them,and
and,they
they,really
really,shatter
shatter,<\s>
<s>,it's
it's,brok
brok,<\s>
<s>,peter
peter,it's
it's,all
all,burnt
burnt,out
out,<\s>
<s>,it
it,doesn't
doesn't,work
work,<\s>
<s>,you
you,put
put,it
it,in
in,the
the,bag
bag,and
and,we'll
we'll,get
get,a
a,new
new,one
one,<\s>
<s>,no
no,<\s>
<s>,we'll
we'll,get
get,a
a,new
new,one
one,<\s>
<s>,what
what,<\s>
<s>,well
well,maybe
maybe,you
you,can
can,have
have,a
a,chip
chip,for
for,dinner
dinner,but
but,not
not,now
now,<\s>
<s>,oh
oh,they're
they're,gonna
gonna,take
take,their
their,toys
toys,again
again,<\s>
<s>,one
one,chip
chip,and
and,that's
that's,all
all,compromise
compromise,okay
okay,<\s>
<s>,what
what,<\s>
<s>,no
no,it
it,belongs
belongs,in
in,here
here,<\s>
<s>,it's
it's,getting
getting,dark
dark,<\s>
<s>,<\s>
<s>,no
no,xxx
xxx,it's
it's,almost
almost,time
time,for
for,dinner
dinner,<\s>
<s>,go
go,turn
turn,on
on,the
the,other
other,light
light,<\s>
<s>,can
can,you
you,go
go,turn
turn,on
on,the
the,other
other,light
light,<\s>
<s>,over
over,by
by,the
the,window
window,<\s>
<s>,xxx
xxx,<\s>
<s>,pete
pete,it's
it's,on
on,leave
leave,it
it,on
on,it's
it's,too
too,dark
dark,xxx
xxx,<\s>
<s>,peter
peter,come
come,on
on,<\s>
<s>,you
you,wanna
wanna,use
use,you
you,want
want,my
my,hand
hand,<\s>
<s>,you
you,want
want,me
me,to
to,help
help,you
you,<\s>
<s>,hold
hold,onto
onto,my
my,hand
hand,<\s>
<s>,oh
oh,i
i,see
see,do
do,it
it,by
by,yourself
yourself,<\s>
<s>,did
did,you
you,come
come,to
to,get
get,the
the,magazine
magazine,or
or,did
did,you
you,forget
forget,already
already,what
what,you
you,came
came,for
for,<\s>
<s>,one
one,magazine's
magazine's,all
all,you
you,need
need,<\s>
<s>,xxx
xxx,<\s>
<s>,it's
it's,dirty
dirty,<\s>
<s>,have
have,a
a,little
little,extra
