0,1
is,it
it,<\s>
<s>,a
a,teddy
teddy,<\s>
<s>,oh
oh,<\s>
<s>,the
the,snake's
snake's,coming
coming,<\s>
<s>,here
here,he
he,comes
comes,<\s>
<s>,is
is,he
he,gonna
gonna,going
going,to
to,eat
eat,the
the,cake
cake,<\s>
<s>,anne
anne,<\s>
<s>,is
is,the
the,snake
snake,gonna
gonna,going
going,to
to,eat
eat,the
the,cake
cake,<\s>
<s>,like
like,it
it,<\s>
<s>,and
and,baby
baby,say
say,<\s>
<s>,don't
don't,eat
eat,my
my,cake
cake,<\s>
<s>,that's
that's,my
my,cake
cake,<\s>
<s>,that's
that's,my
my,cake
cake,<\s>
<s>,what's
what's,teddy
teddy,say
say,<\s>
<s>,hello
hello,<\s>
<s>,hello
hello,snake
snake,<\s>
<s>,hello
hello,<\s>
<s>,is
is,it
it,a
a,boat
boat,<\s>
<s>,oh
oh,dear
dear,<\s>
<s>,willn't
willn't,fit
fit,<\s>
<s>,it
it,willn't
willn't,fit
fit,will
will,it
it,<\s>
<s>,sweep
sweep,it
it,<\s>
<s>,whoops
whoops,<\s>
<s>,whoops
whoops,<\s>
<s>,i
i,bet
bet,this
this,man
man,would
would,fit
fit,in
in,one
one,of
of,your
your,cars
cars,wouldn't
wouldn't,he
he,<\s>
<s>,if
if,we
we,could
could,find
find,one
one,<\s>
<s>,yeah
yeah,<\s>
<s>,i'll
i'll,find
find,one
one,<\s>
<s>,oh
oh,it's
it's,a
a,bit
bit,big
big,isn't
isn't,it
it,<\s>
<s>,it's
it's,too
too,big
big,is
is,it
it,<\s>
<s>,is
is,that
that,a
a,table
table,<\s>
<s>,yes
yes,<\s>
<s>,like
like,a
a,bath
bath,isn't
isn't,it
it,<\s>
<s>,it's
it's,where
where,you
you,clean
clean,your
your,teeth
teeth,isn't
isn't,it
it,<\s>
<s>,what's
what's,that
that,one
one,<\s>
<s>,yeah
yeah,<\s>
<s>,that's
that's,right
right,<\s>
<s>,a
a,sheep
sheep,says
says,baa
baa,<\s>
<s>,xxx
xxx,sheep
sheep,xxx
xxx,<\s>
<s>,xxx
xxx,box
box,<\s>
<s>,are
are,you
you,putting
putting,them
them,away
away,<\s>
<s>,okay
okay,<\s>
<s>,have
have,you
you,had
had,enough
enough,of
of,those
those,have
have,you
you,<\s>
<s>,oh
oh,all
all,right
right,<\s>
<s>,do
do,you
you,want
want,me
me,to
to,help
help,you
you,<\s>
<s>,yes
yes,<\s>
<s>,byebye
byebye,mummy
mummy,<\s>
<s>,what's
what's,this
this,one
one,look
look,<\s>
<s>,is
is,it
it,<\s>
<s>,i
i,thought
thought,it
it,was
was,a
a,spade
spade,<\s>
<s>,what
what,are
are,you
you,doing
doing,<\s>
<s>,pardon
pardon,<\s>
<s>,strawberrys
strawberrys,<\s>
<s>,are
are,there
there,some
some,strawberrys
strawberrys,in
in,there
there,<\s>
<s>,mm
mm,<\s>
<s>,i
i,like
like,strawberrys
strawberrys,<\s>
<s>,have
have,you
you,got
got,a
a,strawberry
strawberry,for
for,the
the,snake
snake,<\s>
<s>,are
are,you
you,going
going,to
to,give
give,him
him,one
one,then
then,<\s>
<s>,no
no,<\s>
<s>,mm
mm,<\s>
<s>,mm
mm,<\s>
<s>,eat
eat,it
it,<\s>
<s>,eat
eat,that
that,<\s>
<s>,what's
what's,that
that,then
then,<\s>
<s>,what's
what's,this
this,then
then,<\s>
<s>,what's
what's,he
he,eating
eating,<\s>
<s>,is
is,it
it,going
going,in
in,his
his,tummy
tummy,<\s>
<s>,whoops
whoops,<\s>
<s>,pardon
pardon,<\s>
<s>,shall
shall,we
we,put
put,them
them,all
all,away
away,now
now,<\s>
<s>,what
what,about
about,these
these,ones
ones,on
on,the
the,table
table,<\s>
<s>,going
going,to
to,put
put,those
those,away
away,<\s>
<s>,mess
mess,<\s>
<s>,find
find,something
something,else
else,<\s>
<s>,the
the,car
car,willn't
willn't,fit
fit,in
in,will
will,it
it,<\s>
<s>,bang
bang,<\s>
<s>,www
www,<\s>
<s>,what
what,do
do,you
you,do
do,with
with,that
that,<\s>
<s>,what
what,do
do,you
you,do
do,with
with,it
it,<\s>
<s>,mouth
mouth,<\s>
<s>,xxx
xxx,<\s>
<s>,more
more,teeths
teeths,<\s>
<s>,is
is,this
this,for
for,your
your,teeth
teeth,<\s>
<s>,anne
anne,<\s>
<s>,is
is,this
this,one
one,for
for,you
you,teeth
teeth,<\s>
<s>,that
that,one's
one's,for
for,your
your,teeth
teeth,<\s>
<s>,are
are,you
you,going
going,to
to,clean
clean,teddy's
teddy's,teeth
teeth,<\s>
<s>,www
www,<\s>
<s>,are
are,you
you,putting
putting,them
them,away
away,again
again,<\s>
<s>,what
what,is
is,it
it,<\s>
<s>,do
do,you
you,know
know,<\s>
<s>,a
a,brush
brush,<\s>
<s>,you
you,put
put,them
them,all
all,away
away,in
in,the
the,bag
bag,<\s>
<s>,thank_you
thank_you,<\s>
<s>,dropped
dropped,it
it,<\s>
<s>,www
www,<\s>
<s>,what
what,else
else,<\s>
<s>,have
have,i
i,got
got,to
to,find
find,something
something,else
else,new
new,<\s>
<s>,oh
oh,dear
dear,<\s>
<s>,don't
don't,know
know,whether
whether,i've
i've,got
got,anything
anything,else
else,new
new,<\s>
<s>,do
do,you
you,wanna
wanna,have
have,a
a,look
look,at
at,one
one,of
of,your
your,new
new,books
books,<\s>
<s>,no
no,<\s>
<s>,well
well,i've
i've,got
got,your
your,cards
cards,<\s>
<s>,do
do,you
you,wanna
wanna,have
have,a
a,look
look,at
at,these
these,ones
ones,<\s>
<s>,yeah
yeah,<\s>
<s>,oh
oh,lady_muck
lady_muck,<\s>
<s>,you
you,get
get,them
them,out
out,then
then,<\s>
<s>,wow
wow,<\s>
<s>,xxx
xxx,<\s>
<s>,xxx
xxx,<\s>
<s>,wow
wow,<\s>
<s>,what
what,are
are,you
you,doing
doing,<\s>
<s>,are
are,you
you,making
making,a
a,big
big,mess
mess,<\s>
<s>,you're
you're,sitting
sitting,on
on,a
a,little
little,saucepan
saucepan,<\s>
<s>,put
put,it
it,back
back,<\s>
<s>,you
you,know
know,i
i,think
think,paddington_bear
paddington_bear,wants
wants,to
to,go
go,for
for,a
a,walk
walk,<\s>
<s>,do
do,you
you,think
think,he
he,does
does,<\s>
<s>,are
are,you
you,gonna
gonna,going
going,to
to,take
take,paddington
paddington,for
for,a
a,walk
walk,<\s>
<s>,whoops
whoops,<\s>
<s>,what
what,a
a,mess
mess,<\s>
<s>,what
what,a
a,mess
mess,<\s>
<s>,www
www,<\s>
<s>,is
is,that
that,on
on,your
your,toes
toes,<\s>
<s>,is
is,it
it,stuck
stuck,to
to,your
your,toes
toes,<\s>
<s>,pardon
pardon,<\s>
<s>,they're
they're,all
all,on
on,the
the,floor
floor,<\s>
<s>,what's
what's,the
the,matter
matter,<\s>
<s>,cupboard
cupboard,<\s>
<s>,what're
what're,you
you,looking
looking,for
for,<\s>
<s>,the
the,fish
fish,<\s>
<s>,oh
oh,<\s>
<s>,i
i,can
can,see
see,a
a,fish
fish,<\s>
<s>,there
there,he
he,is
is,<\s>
<s>,there's
there's,the
the,fish
fish,<\s>
<s>,i
i,tell
tell,you
you,what
what,<\s>
<s>,shall
shall,we
we,put
put,them
them,in
in,the
the,bag
bag,<\s>
<s>,we
we,can
can,put
put,the
the,fish
fish,in
in,the
the,bag
bag,<\s>
<s>,oh
oh,<\s>
<s>,there
there,we
we,go
go,<\s>
<s>,whoops
whoops,<\s>
<s>,hang
hang,on
on,<\s>
<s>,let's
let's,latch
latch,it
it,on
on,<\s>
<s>,there
there,you
you,go
go,<\s>
<s>,oh
oh,you
you,don't
don't,want
want,it
it,latched
latched,on
on,<\s>
<s>,it's
it's,stuck
stuck,is
is,it
it,<\s>
<s>,oh
oh,no
no,<\s>
<s>,who've
who've,you
you,got
got,there
there,<\s>
<s>,who
who,<\s>
<s>,are
are,you_all
you_all,right
right,<\s>
<s>,can
can,you
you,manage
manage,<\s>
<s>,i'm
i'm,gonna
gonna,going
going,to
to,have
have,this
this,one
one,then
then,<\s>
<s>,is
is,he
he,gonna
gonna,going
going,to
to,come
come,and
and,get
get,your
your,toes
toes,<\s>
<s>,he's
he's,coming
coming,to
to,get
get,your
your,toes
toes,<\s>
<s>,is
is,he
he,<\s>
<s>,biting
biting,<\s>
<s>,fighting
fighting,<\s>
<s>,www
www,<\s>
<s>,pardon
pardon,<\s>
<s>,what's
what's,the
the,matter
matter,<\s>
<s>,i'm
i'm,coming
coming,to
to,get
get,your
your,toes
toes,<\s>
<s>,i've
i've,got
got,them
them,both
both,now
now,<\s>
<s>,here
here,they
they,come
come,<\s>
<s>,here
here,they
they,come
come,<\s>
<s>,they're
they're,coming
coming,<\s>
<s>,they're
they're,coming
coming,<\s>
<s>,are
are,you
you,gonna
gonna,going
going,to
to,hide
hide,<\s>
<s>,are
are,you
you,gonna
gonna,going
going,to
to,hide
hide,<\s>
<s>,peepbo
peepbo,peekaboo
peekaboo,<\s>
<s>,here
here,they
they,come
come,<\s>
<s>,here
here,they
they,come
come,<\s>
<s>,where
where,are
are,they
they,going
going,<\s>
<s>,you
you,want
want,a
a,cuddle
cuddle,<\s>
<s>,you
you,don't
don't,want
want,them
them,to
to,chase
chase,you
you,<\s>
<s>,oh
oh,you
you,weedy
weedy,thing
thing,<\s>
<s>,pardon
pardon,<\s>
<s>,your
your,juice
juice,has
has,gone
gone,<\s>
<s>,shall
shall,i
i,<\s>
<s>,shall
shall,i
i,get
get,you
you,some
some,more
more,juice
juice,<\s>
<s>,no
no,<\s>
<s>,you
you,don't
don't,want
want,any
any,more
more,juice
juice,<\s>
<s>,you
you,want
want,something
something,else
else,from
from,there
there,<\s>
<s>,what
what,do
do,you
you,want
want,<\s>
<s>,hm
hm,<\s>
<s>,well
well,come
come,with
with,me
me,to
to,get
get,some
some,more
more,juice
juice,then
then,and
and,then
then,we'll
we'll,come
come,straight
straight,back
back,in
in,<\s>
<s>,what's
what's,the
the,matter
matter,<\s>
<s>,what's
what's,the
the,matter
matter,<\s>
<s>,come
come,on
on,<\s>
<s>,let's
let's,get
get,you
you,some
some,juice
juice,then
then,if
if,you
you,want
want,some
some,<\s>
<s>,you
you,don't
don't,want
want,any
any,more
more,juice
juice,<\s>
<s>,all
all,right
right,then
then,<\s>
<s>,oh
oh,misery
misery,<\s>
<s>,oh
oh,misery
misery,<\s>
<s>,are
are,you
you,going
going,to
to,help
help,me
me,do
do,these
these,puzzles
puzzles,<\s>
<s>,no
no,<\s>
<s>,pardon
pardon,<\s>
<s>,well
well,i'll
i'll,get
get,you
you,some
some,juice
juice,if
if,you
you,want
want,some
some,<\s>
<s>,do
do,you
you,want
want,some
some,more
more,juice
juice,<\s>
<s>,all
all,right
right,<\s>
<s>,okay
okay,<\s>
<s>,you
you,said
said,no
no,a
a,minute
minute,ago
ago,<\s>
<s>,you
you,<\s>
<s>,xxx
xxx,<\s>
<s>,what's
what's,the
the,matter
matter,anne
anne,<\s>
<s>,what
what,do
do,you
you,want
want,<\s>
<s>,what
what,do
do,you
you,want
want,<\s>
<s>,do
do,you
you,want
want,a
a,biscuit
biscuit,<\s>
<s>,no
no,<\s>
<s>,here
here,<\s>
<s>,have
have,some
some,lemon
lemon,juice
juice,<\s>
<s>,oh
oh,dear
dear,<\s>
<s>,what's
what's,the
the,matter
matter,<\s>
<s>,pardon
pardon,<\s>
<s>,oh
oh,dear
dear,<\s>
<s>,do
do,you
you,want
want,a
a,biscuit
biscuit,<\s>
<s>,what
what,do
do,you
you,want
want,then
then,<\s>
<s>,no
no,<\s>
<s>,you
you,can
can,have
have,a
a,biscuit
biscuit,if
if,you
you,want
want,one
one,<\s>
<s>,would
would,you
you,like
like,a
a,biscuit
biscuit,<\s>
<s>,xxx
xxx,<\s>
<s>,here
here,<\s>
<s>,no
no,<\s>
<s>,okay
okay,then
then,<\s>
<s>,okay
okay,<\s>
<s>,oh
oh,<\s>
<s>,oh
oh,<\s>
<s>,that's
that's,not
not,funny
funny,<\s>
<s>,throwing
throwing,it
it,on
on,the
the,floor
floor,is
is,it
it,<\s>
<s>,oh
oh,what
what,a
a,horrible
horrible,noise
noise,<\s>
<s>,listen
listen,<\s>
<s>,listen
listen,<\s>
<s>,do
do,you
you,think
think,babys
babys,might
might,like
like,some
some,currants
currants,<\s>
<s>,shall
shall,i
i,get
get,them
them,currants
currants,<\s>
<s>,in
in,a
a,bowl
bowl,<\s>
<s>,yeah
yeah,<\s>
<s>,okay
okay,<\s>
<s>,let's
let's,see
see,if
if,<\s>
<s>,pardon
pardon,<\s>
<s>,a
a,big
big,bowl
bowl,<\s>
<s>,here
here,you
you,go
go,<\s>
<s>,come
come,on
on,then
then,<\s>
<s>,let's
let's,give
give,them
them,to
to,baby
baby,<\s>
<s>,oh
oh,dear
dear,<\s>
<s>,oh
oh,dear
dear,<\s>
<s>,that's
that's,a
a,horrid
horrid,noise
noise,<\s>
<s>,do
do,you
you,think
think,you'd
you'd,better
better,go
go,back
back,to
to,bed
bed,<\s>
<s>,does
does,anne
anne,want
want,these
these,or
or,does
does,baby
baby,<\s>
<s>,anne
anne,<\s>
<s>,does
does,baby
baby,want
want,some
some,too
too,<\s>
<s>,shall
shall,we
we,put
put,her
her,in
in,the
the,highchair
highchair,<\s>
<s>,we'll
we'll,hafta
hafta,go
go,a
a,bit
bit,closer
closer,willn't
willn't,we
we,if
if,we're
we're,gonna
gonna,going
going,to
to,give
give,baby
baby,any
any,<\s>
<s>,oh_my_goodness
oh_my_goodness,me
me,<\s>
<s>,oh_my_goodness
oh_my_goodness,<\s>
<s>,shall
shall,we
we,put
put,them
them,on
on,there
there,<\s>
<s>,you
you,can
can,reach
reach,<\s>
<s>,you
you,can
can,reach
reach,<\s>
<s>,oh
oh,baby's
baby's,eating
eating,her's
her's,<\s>
<s>,that
that,baby's
baby's,not
not,crying
crying,<\s>
<s>,she's
she's,not
not,crying
crying,<\s>
<s>,look
look,<\s>
<s>,do
do,you
you,think
think,your
your,sheep
sheep,would
would,like
like,some
some,<\s>
<s>,are
are,you
you,going
going,to
to,give
give,him
him,some
some,<\s>
<s>,where's
where's,it
it,gone
gone,<\s>
<s>,is
is,it
it,there
there,<\s>
<s>,can
can,i
i,have
have,one
one,<\s>
<s>,no
no,<\s>
<s>,please
please,<\s>
<s>,thank_you
thank_you,<\s>
<s>,pardon
pardon,<\s>
<s>,drop
drop,it
it,<\s>
<s>,shall
shall,we
we,go
go,to
to,the
the,pub
pub,later
later,<\s>
<s>,yes
yes,<\s>
<s>,who
who,else
else,<\s>
<s>,who
who,else
else,<\s>
<s>,who
who,would
would,you
you,like
like,to
to,go
go,with
with,you
you,to
to,the
the,pub
pub,<\s>
<s>,ellie
ellie,<\s>
<s>,i
i,think
think,ellie'll
ellie'll,probably
probably,come
come,to
to,<\s>
<s>,john
john,<\s>
<s>,and
and,john
john,<\s>
<s>,who
who,else
else,<\s>
<s>,alistair
alistair,<\s>
<s>,and
and,davey
davey,<\s>
<s>,who
who,else
else,do
do,you
you,think
think,<\s>
<s>,what
what,about
about,daddy
daddy,<\s>
<s>,where's
where's,daddy
daddy,now
now,<\s>
<s>,yeah
yeah,<\s>
<s>,he
he,is
is,isn't
isn't,he
he,<\s>
<s>,gone
gone,to
to,work
work,<\s>
<s>,what
what,shall
shall,we
we,play
play,on
on,when
when,we
we,go
go,to
to,the
the,pub
pub,<\s>
<s>,pardon
pardon,<\s>
<s>,balls
balls,<\s>
<s>,yeah
yeah,<\s>
<s>,what
what,about
about,the
the,little
little,house
house,<\s>
<s>,yeah
yeah,<\s>
<s>,you
you,do
do,sometimes
sometimes,play
play,in
in,the
the,balls
balls,<\s>
<s>,i
i,know
know,what
what,you
you,mean
mean,now
now,<\s>
<s>,now
now,i
i,think
think,about
about,it
it,<\s>
<s>,thinking
thinking,of
of,the
the,ball
ball,aren't
aren't,you
you,<\s>
<s>,and
and,what
what,about
about,the
the,slide
slide,<\s>
<s>,is
is,that
that,one
one,for
for,me
me,<\s>
<s>,whoops
whoops,<\s>
<s>,thank_you
thank_you,<\s>
<s>,what
what,about
about,the
the,slide
slide,<\s>
<s>,do
do,we
we,play
play,on
on,the
the,slide
slide,at
at,the
the,pub
pub,<\s>
<s>,is
is,that
that,all
all,right
right,<\s>
<s>,comfy
comfy,<\s>
<s>,whoops
whoops,<\s>
<s>,baby
baby,says
says,<\s>
<s>,can
can,i
i,have
have,some
some,more
more,<\s>
<s>,you
you,can't
can't,reach
reach,<\s>
<s>,well
well,you'll
you'll,hafta
hafta,get
get,up
up,willn't
willn't,you
you,<\s>
<s>,oh
oh,<\s>
<s>,thank_you
thank_you,<\s>
<s>,she
she,says
says,<\s>
<s>,does
does,paddington
paddington,like
like,them
them,<\s>
<s>,what
what,about
about,caroline
caroline,<\s>
<s>,do
do,you
you,think
think,she
she,might
might,like
like,a
a,currant
currant,<\s>
<s>,anne
anne,<\s>
<s>,caroline
caroline,might
might,like
like,a
a,currant
currant,<\s>
<s>,no
no,<\s>
<s>,all
all,right
right,then
then,<\s>
<s>,xxx
xxx,<\s>
<s>,um
um,<\s>
<s>,being
being,shy
shy,and
and,cuddly
cuddly,again
again,<\s>
<s>,who
who,else
else,do
do,you
you,think
think,go
go,to
to,the
the,pub
pub,then
then,<\s>
<s>,anne
anne,<\s>
<s>,shall
shall,we
we,go
go,in
in,the
the,car
car,or
or,shall
shall,we
we,walk
walk,<\s>
<s>,what
what,<\s>
<s>,and
and,the
the,balls
balls,<\s>
<s>,www
www,<\s>
<s>,oh
oh,i
i,don't
don't,want
want,any
any,more
more,thank_you
thank_you,<\s>
<s>,oh_my_goodness
oh_my_goodness,<\s>
<s>,you
you,stood
stood,on
on,mummy's
mummy's,tummy
tummy,and
and,she
she,wasn't
wasn't,ready
ready,to
to,catch
catch,you
you,<\s>
<s>,they're
they're,nearly
nearly,all_gone
all_gone,aren't
aren't,they
they,<\s>
<s>,oh
oh,<\s>
<s>,that's
that's,better
better,<\s>
<s>,you
you,want
want,a
a,biscuit
biscuit,now
now,<\s>
<s>,yeah
yeah,<\s>
<s>,you
you,threw
threw,it
it,on
on,the
the,floor
floor,didn't
didn't,you
you,<\s>
<s>,are
are,you
you,going
going,to
to,the
the,shops
shops,<\s>
<s>,whoops
whoops,<\s>
<s>,did
did,you
you,fall
fall,over
over,<\s>
<s>,where
where,are
are,they
they,then
then,<\s>
<s>,in
in,your
your,mouth
mouth,<\s>
<s>,what
what,do
do,you
you,want
want,<\s>
<s>,the
the,balloon
balloon,<\s>
<s>,no
no,<\s>
<s>,gonna
gonna,going
going,to
to,have
have,a
a,look
look,in
in,the
the,box
box,are
are,you
you,<\s>
<s>,let
let,me
me,get
get,you
you,a
a,tissue
tissue,<\s>
<s>,i'm
i'm,not
not,gonna
gonna,going
going,to
to,find
find,all
all,these
these,again
again,are
are,we
we,<\s>
<s>,come
come,here
here,<\s>
<s>,oh
oh,<\s>
<s>,pardon
pardon,<\s>
<s>,that's
that's,the
the,lid
lid,<\s>
<s>,anne's
anne's,lid
lid,<\s>
<s>,oh
oh,<\s>
<s>,has
has,mummy
mummy,gone
gone,<\s>
<s>,she's
she's,in
in,the
the,box
box,<\s>
<s>,oh
oh,dear
dear,<\s>
<s>,poor
poor,mummy
mummy,<\s>
<s>,poor
poor,mummy
mummy,<\s>
<s>,she's
she's,stuck
stuck,in
in,the
the,box
box,<\s>
<s>,she
she,says
says,<\s>
<s>,let
let,me
me,out
out,<\s>
<s>,oh
oh,<\s>
<s>,who's
who's,gone
gone,<\s>
<s>,who's
who's,gone
gone,<\s>
<s>,who's
who's,that
that,<\s>
<s>,baby's
baby's,gone
gone,<\s>
<s>,whoops
whoops,<\s>
<s>,it's
it's,stuck
stuck,is
is,it
it,<\s>
<s>,do
do,you
you,want
want,me
me,to
to,help
help,you
you,<\s>
<s>,anne
anne,<\s>
<s>,no
no,<\s>
<s>,hafta
hafta,slide
slide,it
it,in
in,anne
anne,<\s>
<s>,like
like,this
this,<\s>
<s>,slide
slide,it
it,in
in,<\s>
<s>,hafta
hafta,put
put,the
the,back
back,so
so,we
we,don't
don't,break
break,them
them,<\s>
<s>,nothing
nothing,in
in,there
there,<\s>
<s>,are
are,you
you,going
going,to
to,put
put,that
that,one
one,inside
inside,<\s>
<s>,look
look,what's
what's,on
on,the
the,<\s>
<s>,can
can,you
you,see
see,what's
what's,on
on,there
there,look
look,<\s>
<s>,pussy
pussy,<\s>
<s>,that's
that's,pussy
pussy,dinner
dinner,<\s>
<s>,i
i,don't
don't,think
think,they
they,fit
fit,inside
inside,each_other
each_other,<\s>
<s>,oh
oh,i
i,say
say,<\s>
<s>,xxx
xxx,<\s>
<s>,www
www,<\s>
<s>,cakeses
cakeses,cakes
cakes,<\s>
<s>,www
www,<\s>
<s>,what
what,are
are,<\s>
<s>,what
what,are
are,these
these,<\s>
<s>,do
do,you
you,know
know,what
what,they
they,are
are,<\s>
<s>,anne
anne,can
can,you
you,tell
tell,what
what,they
they,are
are,<\s>
<s>,more
more,what
what,<\s>
<s>,more
more,blues
blues,<\s>
<s>,ball
ball,<\s>
<s>,oh
oh,steady
steady,<\s>
<s>,careful
careful,<\s>
<s>,where's
where's,the
the,cat
cat,<\s>
<s>,xxx
xxx,<\s>
<s>,more
more,<\s>
<s>,more
more,what
what,<\s>
<s>,more
more,catses
catses,cats
cats,<\s>
<s>,they're
they're,not
not,bags
bags,<\s>
<s>,they're
they're,boxes
boxes,<\s>
<s>,what's
what's,this
this,<\s>
<s>,it's
it's,i
i,think
think,it's
it's,a
a,shirt
shirt,<\s>
<s>,whose
whose,shirt
shirt,do
do,you
you,think
think,it
it,is
is,<\s>
<s>,baby's
baby's,<\s>
<s>,eggs
eggs,<\s>
<s>,is
is,that
that,pants
pants,<\s>
<s>,no
no,<\s>
<s>,i
i,think
think,it
it,it's
it's,a
a,bit
bit,like
like,a
a,bib
bib,<\s>
<s>,what
what,else
else,has
has,she
she,got
got,<\s>
<s>,what's
what's,this
this,<\s>
<s>,dress
dress,<\s>
<s>,yeah
yeah,<\s>
<s>,shall
shall,we
we,take
take,the
the,other
other,dress
dress,off
off,first
first,<\s>
<s>,yeah
yeah,<\s>
<s>,yes
yes,<\s>
<s>,there
there,we
we,go
go,<\s>
<s>,let's
let's,undo
undo,her
her,<\s>
<s>,oh
oh,<\s>
<s>,do
do,you
you,want
want,me
me,to
to,help
help,<\s>
<s>,yes
yes,please
please,<\s>
<s>,good
good,girl
girl,<\s>
<s>,oh
oh,<\s>
<s>,oh
oh,<\s>
<s>,it's
it's,stuck
stuck,<\s>
<s>,yeah
yeah,<\s>
<s>,oh
oh,<\s>
<s>,it
it,is
is,stuck
stuck,<\s>
<s>,oh
oh,oh
oh,oh
oh,<\s>
<s>,put
put,her
her,hand
hand,in
in,<\s>
<s>,there
there,we
we,are
are,<\s>
<s>,pants
pants,for
for,baby
baby,<\s>
<s>,is
is,it
it,pants
pants,or
or,a
a,hat
hat,<\s>
<s>,well
well,you
you,don't
don't,put
put,your
your,hat
hat,on
on,your
your,feet
feet,<\s>
<s>,where
where,does
does,your
your,hat
hat,go
go,<\s>
<s>,it's
it's,a
a,hat
hat,anne
anne,<\s>
<s>,trousers
trousers,<\s>
<s>,that's
that's,right
right,<\s>
<s>,www
www,<\s>
<s>,stuck
stuck,<\s>
<s>,do
do,you
you,want
want,mummy
mummy,to
to,do
do,it
it,<\s>
<s>,okay
okay,<\s>
<s>,i
i,think
think,you
you,undo
undo,it
it,there
there,look
look,<\s>
<s>,shall
shall,we
we,put
put,it
it,on
on,her
her,head
head,or
or,on
on,her
her,feet
feet,<\s>
<s>,oh
oh,<\s>
<s>,there
there,you
you,go
go,then
then,baby
baby,<\s>
<s>,there
there,<\s>
<s>,there
there,<\s>
<s>,what's
what's,that
that,<\s>
<s>,that's
that's,a
a,shirt
shirt,<\s>
<s>,you
you,want
want,her
her,to
to,wear
wear,that
that,as_well
as_well,<\s>
<s>,goodness
goodness,me
me,<\s>
<s>,she's
she's,got
got,a_lot_of
a_lot_of,clothes
clothes,on
on,<\s>
<s>,quickly
quickly,<\s>
<s>,trousers
trousers,<\s>
<s>,do
do,you
you,wanna
wanna,take
take,them
them,off
off,<\s>
<s>,clothes
clothes,off
off,<\s>
<s>,it's
it's,stuck
stuck,is
is,it
it,<\s>
<s>,www
www,<\s>
<s>,do
do,you
you,wanna
wanna,try
try,and
and,do
do,it
it,<\s>
<s>,i
i,was
was,just
just,gonna
gonna,going
going,to
to,undo
undo,the
the,pop
pop,the
the,velcro
velcro,<\s>
<s>,okay
okay,<\s>
<s>,you
you,want
want,that
that,one
one,on
on,<\s>
<s>,you
you,try
try,and
and,do
do,that
that,one
one,then
then,<\s>
<s>,that's
that's,it
it,<\s>
<s>,you
you,can
can,just
just,put
put,her
her,hands
hands,in
in,i
i,think
think,<\s>
<s>,pardon
pardon,<\s>
<s>,hands
hands,<\s>
<s>,xxx
xxx,there
there,<\s>
<s>,oh
oh,<\s>
<s>,you
you,nearly
nearly,fell
fell,over
over,<\s>
<s>,is
is,she
she,gonna
gonna,going
going,to
to,have
have,some
some,tea
