0,1
<s>,oh
oh,stuck
stuck,<\s>
<s>,don't
don't,break
break,them
them,<\s>
<s>,xxx
xxx,<\s>
<s>,dinner
dinner,<\s>
<s>,open
open,it
it,<\s>
<s>,chocolate
chocolate,<\s>
<s>,open
open,it
it,<\s>
<s>,cakeses
cakeses,cakes
cakes,<\s>
<s>,oh
oh,<\s>
<s>,on
on,there
there,<\s>
<s>,more
more,blues
blues,<\s>
<s>,ball
ball,<\s>
<s>,xxx
xxx,<\s>
<s>,xxx
xxx,<\s>
<s>,stuck
stuck,<\s>
<s>,pussy
pussy,<\s>
<s>,some
some,more
more,<\s>
<s>,more
more,catses
catses,cats
cats,<\s>
<s>,oh
oh,bag
bag,<\s>
<s>,more
more,bag
bag,<\s>
<s>,what's
what's,that
that,<\s>
<s>,a
a,shirt
shirt,<\s>
<s>,baby's
baby's,<\s>
<s>,xxx
xxx,<\s>
<s>,eggs
eggs,<\s>
<s>,is
is,that
that,pants
pants,<\s>
<s>,bib
bib,<\s>
<s>,dress
dress,<\s>
<s>,head
head,xxx
xxx,<\s>
<s>,xxx
xxx,head
head,<\s>
<s>,head
head,<\s>
<s>,yeah
yeah,<\s>
<s>,yes
yes,<\s>
<s>,dress
dress,<\s>
<s>,dress
dress,<\s>
<s>,a
a,dress
dress,<\s>
<s>,yeah
yeah,<\s>
<s>,please
please,<\s>
<s>,stuck
stuck,<\s>
<s>,baby
baby,<\s>
<s>,stuck
stuck,baby
baby,<\s>
<s>,baby
baby,<\s>
<s>,xxx
xxx,<\s>
<s>,xxx
xxx,<\s>
<s>,pants
pants,for
for,baby
baby,<\s>
<s>,no
no,<\s>
<s>,feet
feet,<\s>
<s>,your
your,feet
feet,<\s>
<s>,trousers
trousers,<\s>
<s>,it
it,fit
fit,there
there,<\s>
<s>,trousers
trousers,<\s>
<s>,what's
what's,that
that,<\s>
<s>,there
there,<\s>
<s>,there
there,<\s>
<s>,oh
oh,<\s>
<s>,stuck
stuck,<\s>
<s>,yes
yes,<\s>
<s>,yes
yes,<\s>
<s>,feet
feet,<\s>
<s>,what's
what's,that
that,<\s>
<s>,that's
that's,a
a,shirt
shirt,<\s>
<s>,trousers
trousers,<\s>
<s>,quickly
quickly,<\s>
<s>,xxx
xxx,<\s>
<s>,yes
yes,<\s>
<s>,clothes
clothes,off
off,<\s>
<s>,oh
oh,stuck
stuck,<\s>
<s>,her
her,clothes
clothes,<\s>
<s>,a
a,shirt
shirt,<\s>
<s>,baby
baby,<\s>
<s>,a
a,shirt
shirt,<\s>
<s>,a
a,shirt
shirt,<\s>
<s>,baby
baby,<\s>
<s>,shirt
shirt,<\s>
<s>,xxx
xxx,<\s>
<s>,anne
anne,<\s>
<s>,on
on,feet
feet,<\s>
<s>,dolly
dolly,<\s>
<s>,head
head,<\s>
<s>,head
head,<\s>
<s>,xxx
xxx,<\s>
<s>,baby
baby,<\s>
<s>,a
a,baby
baby,<\s>
<s>,baby
baby,<\s>
<s>,xxx
xxx,head
head,<\s>
<s>,want
want,these
these,<\s>
<s>,head
head,<\s>
<s>,hands
hands,<\s>
<s>,xxx
xxx,<\s>
<s>,hands
hands,<\s>
<s>,there
there,<\s>
<s>,xxx
xxx,there
there,<\s>
<s>,xxx
xxx,there
there,<\s>
<s>,mummy
mummy,<\s>
<s>,xxx
xxx,<\s>
<s>,sit
sit,down
down,<\s>
<s>,sit
sit,down
down,<\s>
<s>,xxx
xxx,button
button,<\s>
<s>,xxx
xxx,button
button,<\s>
<s>,button
button,<\s>
<s>,xxx
xxx,<\s>
<s>,drink
drink,of
of,juice
juice,<\s>
<s>,of
of,juice
juice,<\s>
<s>,drink
drink,juice
juice,<\s>
<s>,what's
what's,that
that,<\s>
<s>,baby
baby,<\s>
<s>,xxx
xxx,<\s>
<s>,oh
oh,no
no,<\s>
<s>,what's
what's,that
that,<\s>
<s>,xxx
xxx,<\s>
<s>,xxx
xxx,chair
chair,<\s>
<s>,off
off,<\s>
<s>,sit
sit,there
there,<\s>
<s>,sit
sit,there
there,<\s>
<s>,sit
sit,there
there,<\s>
<s>,xxx
xxx,clothes
clothes,<\s>
<s>,clothes
clothes,off
off,<\s>
<s>,yes
yes,<\s>
<s>,xxx
xxx,<\s>
<s>,xxx
xxx,<\s>
<s>,a
a,pants
pants,<\s>
<s>,hat
hat,<\s>
<s>,xxx
xxx,<\s>
<s>,pants
pants,<\s>
<s>,xxx
xxx,<\s>
<s>,xxx
xxx,<\s>
<s>,xxx
xxx,<\s>
<s>,clothes
clothes,<\s>
<s>,see
see,<\s>
<s>,oh
oh,here
here,<\s>
<s>,xxx
xxx,<\s>
<s>,my
my,juice
juice,<\s>
<s>,xxx
xxx,<\s>
<s>,hello
hello,<\s>
<s>,baby's
baby's,<\s>
<s>,xxx
xxx,<\s>
<s>,baby's
baby's,<\s>
<s>,anne's
anne's,<\s>
<s>,stuck
stuck,<\s>
<s>,a
a,mummy's
mummy's,<\s>
<s>,it
it,is
is,stuck
stuck,<\s>
<s>,open
open,it
it,<\s>
<s>,mummy
mummy,<\s>
<s>,xxx
xxx,clothes
clothes,<\s>
<s>,on
on,head
head,<\s>
<s>,oh
oh,<\s>
<s>,xxx
xxx,<\s>
<s>,a
a,head
head,<\s>
<s>,head
head,<\s>
<s>,a
a,jill
jill,<\s>
<s>,james
james,<\s>
<s>,jill
jill,<\s>
<s>,oh
oh,<\s>
<s>,that
that,jill
jill,<\s>
<s>,what's
what's,that
that,<\s>
<s>,no
no,<\s>
<s>,baby's
baby's,<\s>
<s>,xxx
xxx,<\s>
<s>,her
her,name
name,xxx
xxx,<\s>
<s>,jill
jill,<\s>
<s>,jill's
jill's,<\s>
<s>,whose
whose,shoes
shoes,<\s>
<s>,xxx
xxx,<\s>
<s>,xxx
xxx,bed
bed,<\s>
<s>,where
where,bed
bed,<\s>
<s>,baby
baby,<\s>
<s>,there
there,jill
jill,<\s>
<s>,oh
oh,<\s>
<s>,there
there,<\s>
<s>,xxx
xxx,<\s>
<s>,cover
cover,up
up,<\s>
<s>,xxx
xxx,<\s>
<s>,xxx
xxx,jill
jill,<\s>
<s>,stuck
stuck,<\s>
<s>,stuck
stuck,<\s>
<s>,there
there,<\s>
<s>,oh
oh,stuck
stuck,<\s>
<s>,oh
oh,juice
juice,<\s>
<s>,bed
bed,<\s>
<s>,oh
oh,stuck
stuck,<\s>
<s>,xxx
xxx,baby
baby,<\s>
<s>,baby
baby,stuck
stuck,<\s>
<s>,yes
yes,<\s>
<s>,xxx
xxx,<\s>
<s>,anne
anne,<\s>
<s>,ta
ta,<\s>
<s>,whoops
whoops,<\s>
<s>,gone
gone,<\s>
<s>,missed
missed,it
it,<\s>
<s>,missed
missed,it
it,<\s>
<s>,missed
missed,it
it,<\s>
<s>,yes
yes,<\s>
<s>,um
um,lost
lost,it
it,<\s>
<s>,a
a,milk
milk,<\s>
<s>,there
there,you
you,are
are,<\s>
<s>,xxx
xxx,<\s>
<s>,xxx
xxx,<\s>
<s>,hand
hand,<\s>
<s>,xxx
xxx,<\s>
<s>,anne
anne,<\s>
<s>,anne
anne,nose
nose,<\s>
<s>,anne
anne,do
do,it
it,<\s>
<s>,nose
nose,<\s>
<s>,yes
yes,<\s>
<s>,yes
yes,<\s>
<s>,xxx
xxx,<\s>
<s>,yes
yes,<\s>
<s>,xxx
xxx,<\s>
<s>,nose
nose,<\s>
<s>,there
there,<\s>
<s>,jill
jill,<\s>
<s>,jill
jill,<\s>
<s>,nose
nose,<\s>
<s>,mummy
mummy,<\s>
<s>,more
more,tissues
tissues,<\s>
<s>,nose
nose,<\s>
<s>,nose
nose,<\s>
<s>,tissues
tissues,<\s>
<s>,yeah
yeah,<\s>
<s>,tissues
tissues,<\s>
<s>,xxx
xxx,tissue
tissue,<\s>
<s>,wipe
wipe,it
it,please
please,<\s>
<s>,here
here,you
you,are
are,<\s>
<s>,tissue
tissue,<\s>
<s>,tissue
tissue,<\s>
<s>,baby's
baby's,<\s>
<s>,baby
baby,<\s>
<s>,name
name,<\s>
<s>,oh
oh,<\s>
<s>,nose
nose,<\s>
<s>,oh
oh,<\s>
<s>,nose
nose,<\s>
<s>,got
got,it
it,<\s>
<s>,got
got,it
it,<\s>
<s>,bin
bin,<\s>
<s>,where's
where's,tissues
tissues,<\s>
<s>,jill
jill,<\s>
<s>,xxx
xxx,nose
nose,wash
wash,<\s>
<s>,xxx
xxx,nose
nose,<\s>
<s>,no
no,more
more,<\s>
<s>,xxx
xxx,<\s>
<s>,where
where,bin
bin,<\s>
<s>,there
there,<\s>
<s>,yeah
yeah,<\s>
<s>,gone
gone,<\s>
<s>,a
a,more
more,<\s>
<s>,yes
yes,<\s>
<s>,yes
yes,<\s>
<s>,xxx
xxx,<\s>
<s>,xxx
xxx,<\s>
<s>,more
more,bin
bin,<\s>
<s>,more
more,bin
bin,<\s>
<s>,a
a,more
more,<\s>
<s>,more
more,<\s>
<s>,yes
yes,<\s>
<s>,tip
tip,it
it,<\s>
<s>,xxx
xxx,<\s>
<s>,oh
oh,<\s>
<s>,fish
fish,<\s>
<s>,xxx
xxx,<\s>
<s>,there
there,<\s>
<s>,sit
sit,there
there,<\s>
<s>,there
there,<\s>
<s>,tower
tower,<\s>
<s>,xxx
xxx,there
there,<\s>
<s>,mummy
mummy,<\s>
<s>,sit
sit,there
there,<\s>
<s>,xxx
xxx,sit
sit,there
there,<\s>
<s>,xxx
xxx,sit
sit,there
there,<\s>
<s>,xxx
xxx,<\s>
<s>,boy
boy,<\s>
<s>,xxx
xxx,step
step,<\s>
<s>,xxx
xxx,<\s>
<s>,fishy
fishy,<\s>
<s>,up
up,stepses
stepses,steps
steps,<\s>
<s>,xxx
xxx,<\s>
<s>,sit
sit,there
there,<\s>
<s>,<\s>
<s>,up
up,there
there,<\s>
<s>,down
down,down
down,down
down,<\s>
<s>,sit
sit,down
down,<\s>
<s>,down
down,<\s>
<s>,sit
sit,down
down,<\s>
<s>,down
down,<\s>
<s>,ah
ah,<\s>
<s>,xxx
xxx,<\s>
<s>,what's
what's,that
that,<\s>
<s>,my
my,juice
juice,<\s>
<s>,yes
yes,<\s>
<s>,the
the,lady
lady,<\s>
<s>,anne
anne,<\s>
<s>,grandad
grandad,<\s>
<s>,grandma
grandma,<\s>
<s>,yeah
yeah,<\s>
<s>,i
i,got
got,it
it,<\s>
<s>,xxx
xxx,got
got,it
it,<\s>
<s>,this
this,<\s>
<s>,xxx
xxx,<\s>
<s>,in
in,there
there,<\s>
<s>,in
in,there
there,<\s>
<s>,do
do,it
it,<\s>
<s>,oh
oh,<\s>
<s>,it's
it's,here
here,<\s>
<s>,a
a,bottle
bottle,<\s>
<s>,sit
sit,<\s>
<s>,bottle
bottle,sit
sit,<\s>
<s>,bottom
bottom,<\s>
<s>,sit
sit,there
there,<\s>
<s>,bottom
bottom,<\s>
<s>,xxx
xxx,bottle
bottle,<\s>
<s>,whoops_a_daisy
whoops_a_daisy,<\s>
<s>,oh
oh,dear
dear,<\s>
<s>,oh
oh,dear
dear,<\s>
<s>,that
that,<\s>
<s>,that
that,<\s>
<s>,look
look,<\s>
<s>,thank_you
thank_you,<\s>
<s>,the
the,bottom
bottom,<\s>
<s>,oh
oh,dear
dear,<\s>
<s>,next
next,<\s>
<s>,right
right,<\s>
<s>,next
next,<\s>
<s>,thank_you
thank_you,<\s>
<s>,oh
oh,again
again,<\s>
<s>,yeah
yeah,<\s>
<s>,xxx
xxx,<\s>
<s>,see
see,see
see,it
it,anne
anne,<\s>
<s>,yeah
yeah,<\s>
<s>,just
just,look
look,it
it,<\s>
<s>,anne
anne,just
just,look
look,it
it,<\s>
<s>,anne
anne,look
look,it
it,<\s>
<s>,in
in,sky
sky,<\s>
<s>,in
in,the
the,sky
sky,<\s>
<s>,sky
sky,<\s>
<s>,the
the,sky
sky,<\s>
<s>,in
in,sky
sky,<\s>
<s>,in
in,sky
sky,<\s>
<s>,no
no,<\s>
<s>,the
the,lorry
lorry,<\s>
<s>,the
the,sky
sky,<\s>
<s>,xxx
xxx,<\s>
<s>,yeah
yeah,<\s>
<s>,xxx
xxx,looking
looking,<\s>
<s>,in
in,sky
sky,<\s>
<s>,in
in,the
the,sky
sky,<\s>
<s>,xxx
xxx,<\s>
<s>,it's
it's,here
here,<\s>
<s>,looking
looking,<\s>
<s>,xxx
xxx,look
look,sky
sky,<\s>
<s>,the
the,sky
sky,<\s>
<s>,a
a,go
go,in
in,the
the,sky
sky,<\s>
<s>,the
the,sky
sky,<\s>
<s>,sky
sky,<\s>
<s>,lorry
lorry,<\s>
<s>,lorry
lorry,<\s>
<s>,yeah
yeah,<\s>
<s>,yeah
yeah,<\s>
<s>,the
the,sky
sky,<\s>
<s>,in
in,sky
sky,<\s>
<s>,in
in,sky
sky,<\s>
<s>,yeah
yeah,<\s>
<s>,balloon
balloon,sky
sky,<\s>
<s>,xxx
xxx,<\s>
<s>,sky
sky,<\s>
<s>,in
in,sky
sky,<\s>
<s>,toy
toy,<\s>
<s>,want
want,toys
toys,<\s>
<s>,blue
blue,pink
pink,<\s>
<s>,um
um,yeah
yeah,<\s>
<s>,later
later,<\s>
<s>,yeah
yeah,<\s>
<s>,yeah
yeah,<\s>
<s>,take
take,dress
dress,off
off,<\s>
<s>,stuck
stuck,<\s>
<s>,a
a,shoes
shoes,off
off,<\s>
<s>,yeah
yeah,<\s>
<s>,some
some,water
water,<\s>
<s>,some
some,water
water,<\s>
<s>,yeah
yeah,<\s>
<s>,want
want,water
water,<\s>
<s>,more
more,water
water,<\s>
<s>,here
here,we
we,are
are,<\s>
<s>,yeah
yeah,<\s>
<s>,xxx
xxx,<\s>
<s>,juice
juice,<\s>
<s>,a
a,anne's
anne's,juice
juice,<\s>
<s>,xxx
xxx,<\s>
<s>,oh
oh,teddy
teddy,<\s>
<s>,xxx
xxx,<\s>
<s>,oh
oh,teddy
teddy,<\s>
<s>,head
head,<\s>
<s>,tummy
tummy,<\s>
<s>,xxx
xxx,<\s>
<s>,round
round,baby
baby,<\s>
<s>,hello
hello,ear
ear,<\s>
<s>,want
want,foot
foot,<\s>
<s>,more
more,<\s>
<s>,more
more,juice
juice,<\s>
<s>,more
more,juice
juice,<\s>
<s>,want
want,xxx
xxx,<\s>
<s>,xxx
xxx,<\s>
<s>,bye
bye,<\s>
<s>,xxx
xxx,<\s>
<s>,xxx
xxx,<\s>
<s>,more
more,toys
toys,<\s>
<s>,more
more,toys
toys,<\s>
<s>,more
more,<\s>
<s>,more
more,toys
toys,<\s>
<s>,want
want,more
more,<\s>
<s>,more
more,<\s>
<s>,no
no,<\s>
<s>,xxx
xxx,<\s>
<s>,here
here,<\s>
<s>,foot
foot,<\s>
<s>,xxx
xxx,<\s>
<s>,baby's
baby's,<\s>
<s>,xxx
xxx,<\s>
<s>,here
here,<\s>
<s>,turn
turn,round
round,<\s>
<s>,hooray
hooray,<\s>
<s>,turn
turn,round
round,<\s>
<s>,xxx
xxx,<\s>
<s>,that's
that's,right
right,<\s>
<s>,humpty
humpty,<\s>
<s>,xxx
xxx,<\s>
<s>,push
push,it
it,<\s>
<s>,pushed
pushed,it
it,<\s>
<s>,push
push,it
it,<\s>
<s>,it's
it's,here
here,<\s>
<s>,tummy
tummy,<\s>
<s>,tummy
tummy,<\s>
<s>,t
t,<\s>
<s>,yeah
yeah,<\s>
<s>,a
a,tummy
tummy,<\s>
<s>,this
this,here
here,<\s>
<s>,more
more,<\s>
<s>,toe
toe,<\s>
<s>,xxx
xxx,it
it,<\s>
<s>,it's
it's,here
here,<\s>
<s>,no
no,<\s>
<s>,humpty's
humpty's,<\s>
<s>,a
a,humpty's
humpty's,<\s>
<s>,teddy's
teddy's,away
away,<\s>
<s>,xxx
xxx,move
move,it
it,<\s>
<s>,xxx
xxx,move
move,it
it,<\s>
<s>,humpty_dumpty
humpty_dumpty,<\s>
<s>,dumpty
dumpty,<\s>
<s>,we're
we're,doing
doing,<\s>
<s>,xxx
xxx,<\s>
<s>,help
help,me
me,<\s>
<s>,humpty
humpty,<\s>
<s>,i
i,do
do,humpty
humpty,<\s>
<s>,a
a,humpty
humpty,<\s>
<s>,xxx
xxx,<\s>
<s>,done
done,it
it,<\s>
<s>,two
two,<\s>
<s>,do
do,it
it,<\s>
<s>,that
that,<\s>
<s>,no
no,<\s>
<s>,push
push,<\s>
<s>,writing
writing,<\s>
<s>,anne's
anne's,writing
writing,<\s>
<s>,anne
anne,writing
writing,here
here,<\s>
<s>,i
i,write
write,you
you,<\s>
<s>,i
i,write
write,you
you,<\s>
<s>,i
i,write
write,you
you,<\s>
<s>,okay
okay,<\s>
<s>,i
i,write
write,mummie
mummie,<\s>
<s>,xxx
xxx,<\s>
<s>,xxx
xxx,<\s>
<s>,write
write,<\s>
<s>,it's
it's,writing
writing,<\s>
<s>,anne
anne,<\s>
<s>,xxx
xxx,<\s>
<s>,looking
looking,<\s>
<s>,comfy
comfy,<\s>
<s>,i
i,am
am,comfy
comfy,<\s>
<s>,anne
anne,<\s>
<s>,anne
anne,<\s>
<s>,anne
anne,<\s>
<s>,um
um,mummie
mummie,<\s>
<s>,dress
dress,<\s>
<s>,a
a,nose
nose,<\s>
<s>,eyes
eyes,<\s>
<s>,mummie
mummie,<\s>
<s>,nose
nose,<\s>
<s>,mouth
mouth,<\s>
<s>,nose
nose,<\s>
<s>,xxx
xxx,<\s>
<s>,ear
ear,<\s>
<s>,anne
anne,<\s>
<s>,yeah
yeah,<\s>
<s>,yeah
yeah,<\s>
<s>,yeah
yeah,<\s>
<s>,um
um,here
here,<\s>
<s>,yeah
yeah,<\s>
<s>,swing
swing,<\s>
<s>,swing
swing,<\s>
<s>,anne
anne,swing
swing,<\s>
<s>,yeah
yeah,<\s>
<s>,push
push,anne
anne,<\s>
<s>,mummie
mummie,<\s>
<s>,daddy
daddy,<\s>
<s>,daddy
daddy,pushing
pushing,<\s>
<s>,daddy
daddy,pushing
pushing,<\s>
<s>,yeah
yeah,<\s>
<s>,again
again,<\s>
<s>,swing
swing,<\s>
<s>,yeah
yeah,<\s>
<s>,where
where,slide
slide,<\s>
<s>,anne
anne,<\s>
<s>,yeah
yeah,<\s>
<s>,yeah
yeah,<\s>
<s>,xxx
xxx,<\s>
<s>,slide
slide,<\s>
<s>,the
the,swing
swing,<\s>
<s>,yeah
yeah,<\s>
<s>,um
um,a
a,swing
swing,<\s>
<s>,swing
swing,<\s>
<s>,swing
swing,<\s>
<s>,yeah
yeah,<\s>
<s>,bread
bread,<\s>
<s>,thank_you
thank_you,<\s>
<s>,xxx
xxx,<\s>
<s>,oh
oh,anne
anne,<\s>
<s>,yeah
yeah,<\s>
<s>,xxx
xxx,<\s>
<s>,i
i,am
am,writing
writing,<\s>
<s>,it's
it's,here
here,<\s>
<s>,i
i,am
am,writing
writing,<\s>
<s>,oh
oh,it's
it's,cat
cat,<\s>
<s>,it's
it's,football
football,<\s>
<s>,i
i,read
read,it
it,<\s>
<s>,yeah
yeah,<\s>
<s>,yeah
yeah,<\s>
<s>,no
no,<\s>
<s>,some
some,more
more,<\s>
<s>,some
some,more
more,<\s>
<s>,no
no,<\s>
<s>,xxx
xxx,<\s>
<s>,cupboard
cupboard,<\s>
<s>,want
want,cupboard
cupboard,<\s>
<s>,oh
oh,toys
toys,<\s>
<s>,baby
baby,<\s>
<s>,oh
oh,baby
baby,<\s>
<s>,hello
hello,baby
baby,<\s>
<s>,a
a,dummy
dummy,<\s>
<s>,a
a,dummy
dummy,<\s>
<s>,she
she,crying
crying,<\s>
<s>,milk
milk,<\s>
<s>,hello
hello,<\s>
<s>,oh
oh,<\s>
<s>,some
some,milk
milk,<\s>
<s>,juice
juice,<\s>
<s>,that
that,clever
clever,<\s>
<s>,hello
hello,clever
clever,<\s>
<s>,a
a,clever
clever,<\s>
<s>,xxx
xxx,dummy
dummy,<\s>
<s>,a
a,juice
juice,<\s>
<s>,what's
what's,that
that,<\s>
<s>,oh
oh,funny
funny,you
you,<\s>
<s>,oh
oh,boys
boys,<\s>
<s>,boys
boys,<\s>
<s>,oh
oh,<\s>
<s>,xxx
xxx,<\s>
<s>,oh
oh,bath
bath,<\s>
<s>,milk
milk,<\s>
<s>,pottie
pottie,<\s>
<s>,a
a,wee_wee
wee_wee,<\s>
<s>,xxx
xxx,<\s>
<s>,look
look,<\s>
<s>,in
in,toilet
toilet,<\s>
<s>,oh
oh,looking
looking,<\s>
<s>,xxx
xxx,<\s>
<s>,want
want,babys
babys,again
again,<\s>
<s>,where
where,have
have,babys
babys,gone
gone,<\s>
<s>,where
where,have
have,babys
babys,gone
gone,<\s>
<s>,all_gone
all_gone,<\s>
<s>,i
i,find
find,it
it,<\s>
<s>,um
um,milk
milk,<\s>
<s>,there
there,<\s>
<s>,xxx
xxx,look
look,xxx
xxx,<\s>
<s>,oh
oh,now
now,<\s>
<s>,xxx
xxx,bed
bed,<\s>
<s>,dolly
dolly,<\s>
<s>,sleeping
sleeping,<\s>
<s>,yeah
yeah,<\s>
<s>,what's
what's,that
that,<\s>
