0,1
fix,it
it,<\s>
<s>,it
it,goes
think,it
it,stuck
fix,it
it,<\s>
there,it
it,is
screw,it
it,xxx
put,it
it,there
put,it
it,back
this,it
it,goes
<s>,i
i,turn
turn,it
it,on
turn,it
it,on
turn,it
it,<\s>
turn,it
it,<\s>
turn,it
it,over
fix,it
it,xxx
fix,it
it,<\s>
close,it
it,<\s>
<s>,you
you,fix
fix,it
it,<\s>
hm,i
i,do
do,it
it,i
it,i
i,do
<s>,i
i,do
do,it
it,<\s>
unscrew,it
it,<\s>
put,it
it,xxx
pull,it
it,<\s>
turn,it
it,off
turn,it
it,<\s>
screw,it
it,<\s>
screw,it
it,<\s>
a,me
me,uhoh
here,it
it,is
<s>,i
i,get
get,it
it,<\s>
behind,you
you,<\s>
pull,it
it,push
push,it
it,<\s>
like,it
it,<\s>
open,it
it,<\s>
bless,you
you,what's
do,it
it,xxx
is,it
it,<\s>
see,it
it,<\s>
move,it
it,<\s>
<s>,you
you,moved
moved,it
it,<\s>
<s>,i
i,want
what,she
she,doing
how,you
you,<\s>
how,you
you,doin
how,you
you,doin
how,you
you,doin
<s>,me
me,too
no,me
me,<\s>
<s>,me
me,too
see,it
it,<\s>
do,it
it,<\s>
open,it
it,go
<s>,they
they,go
do,it
it,all
is,it
it,<\s>
turn,it
it,over
<s>,i
i,did
did,it
it,<\s>
help,you
you,<\s>
fix,it
it,there
there,it
it,is
there,it
it,is
<s>,you
you,need
how,it
it,works
take,it
it,out
write,it
it,xxx
push,it
it,<\s>
no,it
it,xxx
<s>,i
i,sit
do,it
it,<\s>
uhhuh,we
we,hafta
push,it
it,<\s>
need,it
it,my
need,it
it,xxx
fix,it
it,<\s>
show,you
you,i'll
show,you
you,<\s>
see,it
it,<\s>
what,she
she,doing
what,she
she,doing
<s>,he
he,walking
hiding,him
him,<\s>
show,it
it,to
to,you
you,<\s>
do,it
it,<\s>
do,it
it,xxx
oh,i
i,see
see,it
it,goes
do,it
it,<\s>
need,it
it,yet
put,it
it,on
finished,it
it,<\s>
put,it
it,in
on,me
me,<\s>
<s>,me
me,go
fix,it
it,<\s>
hurts,me
me,hurts
hurts,me
me,<\s>
see,you
you,bye
do,it
it,tape
<s>,me
me,write
<s>,me
me,write
make,me
me,make
<s>,me
me,make
make,it
it,too
help,me
me,make
do,it
it,<\s>
close,it
it,close
close,it
it,<\s>
push,it
it,again
push,it
it,again
to,it
it,<\s>
<s>,you
you,write
<s>,me
me,write
here,it
it,is
there,it
it,is
put,it
it,here
turn,it
it,on
<s>,i
i,turn
okay,i
i,did
did,it
it,<\s>
put,it
it,on
put,it
it,on
open,it
it,put
put,it
it,there
open,it
it,<\s>
there,i
i,bet
bet,i
i,bet
put,it
it,there
put,it
it,on
put,it
it,on
xxx,it
it,<\s>
mine,it
it,a
mine,it
it,i
it,i
i,wind
wind,it
it,<\s>
push,it
it,off
push,it
it,off
get,it
it,yyy
fix,it
it,<\s>
there,you
you,go
there,you
you,go
<s>,i
i,got
got,it
it,<\s>
<s>,i
i,get
down,i
i,get
close,it
it,up
broke,it
it,that
see,you
you,bye
see,you
you,<\s>
see,you
you,good
is,it
it,<\s>
is,it
it,<\s>
is,it
it,go
is,it
it,<\s>
is,it
it,<\s>
is,it
it,<\s>
is,it
it,go
get,it
it,pocketbook
okay,i
i,get
get,it
it,<\s>
<s>,it
it,goes
on,me
me,<\s>
put,it
it,back
put,it
it,away
<s>,i
i,see
on,it
it,patsy
put,it
it,back
is,it
it,<\s>
<s>,i
i,get
turn,it
it,<\s>
that,me
me,xxx
put,it
it,here
put,it
it,take
put,it
it,on
xxx,her
her,too
put,it
it,on
put,it
it,on
put,it
it,on
put,it
it,<\s>
put,it
it,here
put,it
it,there
put,it
it,on
<s>,i
i,xxx
<s>,i
i,want
put,it
it,on
do,it
it,xxx
here,it
it,goes
here,it
it,goes
<s>,i
i,did
did,it
it,<\s>
turn,it
it,on
put,it
it,back
<s>,i
i,did
<s>,i
i,do
fit,it
it,like
coffee,me
me,yyy
put,it
it,where
put,it
it,<\s>
push,it
it,me
it,me
me,<\s>
push,it
it,me
it,me
me,no
push,it
it,<\s>
okay,me
me,put
put,it
it,in
put,it
it,on
what,you
you,doing
what,you
you,doin
yyy,i
i,do
what,you
you,doin
here,you
you,go
coffee,me
me,<\s>
<s>,i
i,want
<s>,i
i,writing
<s>,i
i,get
train,they
they,fell
<s>,i
i,writing
<s>,i
i,writing
traded,me
me,<\s>
<s>,i
i,make
<s>,i
i,make
where'd,it
it,go
<s>,i
i,writing
<s>,i
i,making
<s>,i
i,making
one,it
it,dirty
<s>,it
it,dirty
back,it
it,dirty
dirty,it
it,dirty
can,i
i,xxx
dirty,it
it,dirty
there,it
it,xxx
yyy,i
i,need
yyy,i
i,do
<s>,i
i,writing
<s>,i
i,writing
no,i
i,writing
bless,you
you,<\s>
<s>,i
i,writing
<s>,i
i,do
do,i
i,do
<s>,i
i,write
would,you
you,look
circles,i
i,writing
<s>,i
i,do
<s>,i
i,get
get,it
it,out
out,i
i,get
<s>,i
i,wan
open,it
it,put
take,it
it,easy
<s>,i
i,make
<s>,i
i,wan
get,it
it,<\s>
pretzel,me
me,<\s>
take,it
it,to
put,it
it,down
who's,it
it,<\s>
yyy,i
i,do
no,me
me,take
take,it
it,off
<s>,me
me,take
take,it
it,off
no,me
me,take
take,it
it,off
turn,it
it,off
turn,it
it,off
turn,it
it,off
turn,it
it,off
take,it
it,off
take,it
it,off
fix,it
it,i
it,i
i,gonna
fix,it
it,let's
fix,it
it,<\s>
screw,it
it,screw
screw,it
it,heavy
take,it
it,off
no,me
me,take
take,it
it,off
back,i
i,get
get,it
it,right
let,me
me,take
take,it
it,off
fix,it
it,patsy
fix,it
it,patsy
fix,it
it,patsy
patsy,me
me,fix
fix,it
it,oh
there,it
it,is
xxx,me
me,<\s>
<s>,i
i,see
see,it
it,where's
there,it
it,is
<s>,i
i,take
a,me
me,fix
fix,it
it,back
find,it
it,<\s>
find,it
it,can't
find,it
it,<\s>
close,it
it,bang
<s>,me
me,too
<s>,me
me,go
<s>,me
me,go
<s>,me
me,go
back,me
me,put
turn,it
it,<\s>
up,i
i,use
screwdriver,i
i,use
right,i
i,use
xxx,i
i,use
there,i
i,take
xxx,i
i,do
do,it
it,man
see,it
it,okay
what,i
i,do
<s>,you
you,take
take,it
it,with
put,it
it,on
on,it
it,<\s>
<s>,i
i,did
did,it
it,<\s>
<s>,i
i,put
xxx,i
i,did
did,it
it,<\s>
what,you
you,do
what,you
you,do
<s>,i
i,make
please,i
i,make
what,you
you,doing
<s>,i
i,get
get,it
it,<\s>
no,me
me,turn
turn,it
it,on
no,me
me,turn
turn,it
it,on
<s>,i
i,do
do,it
it,help
stop,it
it,<\s>
turn,it
it,on
write,it
it,car
find,it
it,pencil
write,it
it,paper
write,it
it,hole
<s>,i
i,drew
make,it
it,man
like,me
me,<\s>
how,you
you,<\s>
coffee,you
you,want
candy,me
me,<\s>
gi,me
me,candy
<s>,me
me,people
<s>,i
i,want
this,i
i,put
xxx,i
i,put
put,it
it,here
fix,it
it,<\s>
put,it
it,on
<s>,i
i,do
do,it
it,turn
xxx,it
it,screwdriver
want,it
it,<\s>
<s>,i
i,want
xxx,i
i,wan
bless,you
you,<\s>
is,it
it,it's
there,it
it,is
find,it
it,<\s>
is,it
it,bolt
is,it
it,where
is,it
it,patsy
is,it
it,<\s>
turn,it
it,<\s>
is,it
it,bolt
is,it
it,<\s>
is,it
it,<\s>
is,it
it,<\s>
<s>,i
i,find
find,it
it,in
<s>,me
me,found
found,it
it,i
it,i
i,find
find,it
it,<\s>
helpin,me
me,<\s>
helpin,me
me,<\s>
home,me
me,go
<s>,i
i,wan
<s>,i
i,wan
turn,it
it,on
turn,it
it,on
<s>,me
me,move
turn,it
it,off
<s>,me
me,go
turn,it
it,off
turn,it
it,off
car,i
i,do
see,it
it,<\s>
home,you
you,go
recorder,i
i,got
there,it
it,is
where'd,it
it,go
did,you
you,get
catch,it
it,<\s>
put,her
her,down
get,it
it,where
for,it
it,don't
for,it
it,<\s>
for,it
it,a
for,it
it,tape
need,it
it,<\s>
for,it
it,tape
get,it
it,<\s>
there,it
it,go
give,it
it,pat
put,it
it,this
<s>,i
i,put
let,me
me,put
put,it
it,back
fix,it
it,<\s>
<s>,i
i,want
see,it
it,look
hide,it
it,<\s>
see,it
it,<\s>
<s>,i
i,see
see,it
it,<\s>
<s>,i
i,see
see,it
it,where's
do,it
it,a
turn,it
it,on
pinch,her
her,fingers
eat,it
it,<\s>
doing,i
i,go
no,me
me,go
<s>,i
i,no
see,you
you,good
see,you
you,good
see,you
you,tonight
see,you
you,tonight
leave,it
it,o
take,it
it,out
take,it
it,out
what're,you
you,doing
doing,you
you,doing
kick,me
me,don't
kick,me
me,<\s>
<s>,i
i,want
<s>,i
i,wan
<s>,i
i,put
put,it
it,a
write,it
it,choo_choo
how're,you
you,<\s>
pencil,i
i,find
<s>,i
i,wan
patsy,i
i,find
<s>,i
i,wan
jenny,you
you,doing
break,it
it,let's
no,you
you,go
<s>,i
i,want
mommy,i
i,want
open,them
them,up
mommy,i
i,<\s>
mommy,i
i,want
juice,i
i,want
mommy,i
i,want
get,it
it,gave
gave,it
it,to
to,me
me,<\s>
do,it
it,xxx
patsy,you
you,do
do,it
it,put
xxx,i
i,want
dinner,i
i,want
<s>,i
i,want
pretzel,i
i,want
mama,i
i,want
<s>,i
i,want
<s>,i
i,want
let,me
me,go
at,me
me,xxx
gi,me
me,that
gi,me
me,that
get,it
it,<\s>
xxx,me
me,xxx
give,me
me,xxx
no,me
me,go
xxx,me
me,to
use,it
it,<\s>
is,it
it,<\s>
here,it
it,is
no,me
me,go
put,it
it,right
<s>,i
i,do
ba,i
i,do
<s>,i
i,do
let,me
me,put
in,i
i,wan
no,i
i,can't
<s>,i
i,want
some,i
i,want
<s>,i
i,get
get,it
it,right
<s>,i
i,put
here,we
we,are
get,it
it,my
<s>,i
i,wan
<s>,i
i,want
do,it
it,<\s>
xxx,i
i,want
see,me
me,<\s>
<s>,i
i,put
<s>,i
i,need
<s>,i
i,can't
do,it
it,<\s>
do,it
it,<\s>
let,me
me,<\s>
right,i
i,want
tire,i
i,gonna
turn,it
it,xxx
give,it
it,to
to,me
me,thank_you
gi,me
me,that
give,it
it,to
to,me
me,<\s>
give,it
it,to
to,me
me,<\s>
give,it
it,to
to,me
me,<\s>
give,it
it,to
to,me
me,give
give,it
it,to
to,me
me,<\s>
give,it
it,to
to,me
me,<\s>
do,it
it,patsy
patsy,you
you,open
uh,i
i,can't
put,it
it,on
squeeze,it
it,<\s>
squeeze,it
it,xxx
put,it
it,up
barrette,i
i,put
do,it
it,patsy
<s>,i
i,try
do,it
it,mine
do,it
it,my
le,me
me,be
broke,it
it,have
get,it
it,be
get,it
it,<\s>
get,it
it,my
is,it
it,<\s>
at,it
it,got
got,me
me,<\s>
<s>,i
i,get
get,it
it,i
it,i
i,get
get,it
it,it's
that,i
i,put
put,it
it,back
box,i
i,put
<s>,i
i,want
writing,i
i,want
<s>,i
i,want
thank_you,you
you,doing
get,them
them,<\s>
<s>,you
you,get
get,them
them,<\s>
<s>,i
i,go
<s>,i
i,need
lois,i
i,put
le,me
me,wash
<s>,i
i,wipe
can,i
i,wipe
give,me
me,some
gi,me
me,<\s>
gi,me
me,that
gi,me
me,that
left,it
it,out
bless,you
you,<\s>
give,it
it,to
to,me
me,<\s>
piece,i
i,put
<s>,you
you,tore
oh,i
i,put
now,i
i,do
xxx,i
i,want
give,it
it,to
to,me
me,<\s>
<s>,i
i,want
<s>,i
i,want
<s>,we
we,need
<s>,i
i,show
<s>,i
i,show
recorder,i
i,show
<s>,i
i,show
recorder,i
i,show
here,i
i,show
christ,i
i,xxx
xxx,it
it,right
piece,i
i,show
<s>,it
it,too
look,i
i,find
is,it
it,<\s>
look,i
i,found
patsy,you
you,try
try,it
it,this
<s>,i
i,wan
<s>,i
i,wan
gi,me
me,<\s>
look,i
i,found
leave,it
it,on
hello,i
i,want
oh,you
you,have
there,it
it,is
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
let,me
me,have
<s>,i
i,put
do,it
it,<\s>
cut,it
it,<\s>
it's,her
her,lunch
where'd,it
it,go
where'd,it
it,go
find,it
it,<\s>
<s>,i
i,want
<s>,i
i,take
do,it
it,<\s>
give,it
it,to
to,me
me,thank_you
give,it
it,to
to,me
me,<\s>
give,it
it,to
to,me
me,give
give,me
me,the
<s>,i
i,take
<s>,i
i,take
<s>,i
i,take
<s>,i
i,write
<s>,i
i,go
<s>,i
i,go
get,it
it,<\s>
uh,you
you,lunch
find,it
it,<\s>
is,it
it,<\s>
is,it
it,<\s>
<s>,i
i,want
<s>,i
i,want
<s>,me
me,<\s>
<s>,i
i,want
<s>,you
you,write
<s>,you
you,open
<s>,i
i,get
put,it
it,there
see,you
you,<\s>
bless,you
you,<\s>
let,me
me,dumpin
is,it
it,<\s>
<s>,you
you,fix
fix,it
it,<\s>
<s>,you
you,did
<s>,you
you,did
did,it
it,<\s>
<s>,i
i,fix
fix,it
it,<\s>
<s>,i
i,dumping
<s>,i
i,put
did,it
it,<\s>
and,i
i,put
<s>,you
you,did
did,it
it,<\s>
<s>,you
you,you
you,use
keep,it
it,<\s>
do,it
it,<\s>
try,it
it,again
<s>,it
it,goes
turn,it
it,<\s>
turn,it
it,and
put,it
it,back
and,you
you,take
<s>,you
you,take
<s>,you
you,take
<s>,you
you,put
put,it
it,together
<s>,i
i,screw
screw,it
it,<\s>
<s>,me
me,turn
turn,it
it,<\s>
<s>,you
you,turn
turn,it
it,<\s>
le,me
me,fix
hey,you
you,fix
fix,it
it,<\s>
fix,it
it,<\s>
<s>,i
i,fix
fix,it
it,<\s>
<s>,i
i,go
drop,it
it,<\s>
<s>,i
i,get
get,it
it,<\s>
<s>,i
i,get
get,it
it,<\s>
give,it
it,pat
close,it
it,<\s>
<s>,you
you,do
is,it
it,<\s>
<s>,it
it,my
by,me
me,<\s>
girl,i
i,think
baby,i
i,think
<s>,you
you,sit
by,me
me,<\s>
<s>,i
i,got
have,you
you,can't
<s>,you
you,can't
use,it
it,awhile
<s>,you
you,do
do,it
it,<\s>
let,me
me,cut
<s>,her
her,i
her,i
i,think
xxx,her
her,<\s>
<s>,her
her,<\s>
<s>,her
her,<\s>
<s>,i
i,wan
<s>,i
i,wan
<s>,i
i,gotta
cut,it
it,triangle
have,it
it,<\s>
give,me
me,that
<s>,i
i,use
use,it
it,<\s>
bring,it
it,<\s>
throw,it
it,<\s>
try,it
it,again
<s>,i
i,did
did,it
it,<\s>
do,it
it,<\s>
patsy,you
you,do
do,it
it,<\s>
<s>,you
you,get
get,it
it,<\s>
<s>,you
you,get
get,it
it,<\s>
<s>,you
you,get
get,it
it,over
<s>,i
i,want
<s>,you
you,welcome
take,it
it,this
xxx,it
it,<\s>
d,you
you,wan
<s>,you
you,sit
by,me
me,<\s>
<s>,i
i,get
get,it
it,<\s>
<s>,i
i,get
get,it
it,<\s>
<s>,i
i,get
get,it
it,<\s>
<s>,i
i,get
get,it
it,<\s>
<s>,you
you,did
did,it
it,<\s>
<s>,i
i,gonna
want,me
me,get
get,it
it,<\s>
wait,me
me,sit
<s>,me
me,wait
get,it
it,did
did,it
it,<\s>
<s>,me
me,let's
try,it
it,again
try,it
it,one
<s>,i
i,push
push,it
it,<\s>
throw,it
it,<\s>
<s>,you
you,do
do,it
it,<\s>
of,us
us,<\s>
<s>,i
i,must
a,him
him,<\s>
what,i
i,do
<s>,i
i,wanna
gi,me
me,that
<s>,you
you,use
<s>,i
i,want
gi,me
me,that
let,me
me,try
try,it
it,<\s>
<s>,you
you,are
<s>,i
i,get
get,it
it,<\s>
<s>,i
i,take
<s>,i
i,do
<s>,i
i,turn
turn,it
it,off
let,me
me,do
do,it
it,<\s>
<s>,i
i,found
<s>,i
i,found
this,i
i,found
<s>,me
me,did
put,it
it,together
<s>,i
i,get
for,me
me,<\s>
xxx,i
i,get
<s>,you
you,fix
fix,it
it,<\s>
how,you
you,fine
how,you
you,doing
<s>,i
i,find
would,you
you,hold
<s>,it
it,doesn't
gi,me
me,telephone
how,you
you,fine
is,it
it,<\s>
did,you
you,get
<s>,me
me,goin
get,her
her,<\s>
get,her
her,<\s>
what're,you
you,doing
what're,you
you,doing
barrels,me
me,have
see,it
it,<\s>
<s>,i
i,show
show,you
you,i
you,i
i,show
show,you
you,xxx
like,me
me,<\s>
<s>,me
me,have
show,it
it,to
to,me
me,my
too,i
i,show
show,you
you,my
<s>,i
i,get
<s>,you
you,do
do,it
it,<\s>
<s>,you
you,do
do,it
it,<\s>
what,you
you,doing
tyinging,you
you,shoe
take,it
it,<\s>
<s>,me
me,workin
<s>,i
i,do
do,it
it,let
let,me
me,do
do,it
it,<\s>
<s>,i
i,wan
fix,it
it,<\s>
<s>,we
we,workin
<s>,you
you,do
do,it
it,<\s>
<s>,me
me,<\s>
of,them
them,<\s>
put,it
it,like
watch,me
me,<\s>
watch,me
me,<\s>
<s>,i
i,want
<s>,i
i,want
give,it
it,to
to,me
me,<\s>
tie,it
it,okay
ride,it
it,okay
ride,it
it,<\s>
watch,me
me,<\s>
<s>,you
you,do
do,it
it,<\s>
<s>,i
i,made
wheel,they
they,are
there,i
i,found
need,it
it,<\s>
give,it
it,to
to,me
me,<\s>
give,me
me,shell
give,me
me,shell
give,it
it,<\s>
<s>,you
you,playing
broken,i
i,guess
<s>,i
i,show
show,you
you,<\s>
<s>,i
i,get
do,we
we,need
<s>,you
you,could
what,you
you,doing
take,her
her,away
<s>,you
you,do
xxx,you
you,did
gi,me
me,that
<s>,you
you,drew
pete,you
you,play
gi,me
me,that
<s>,i
i,show
show,you
you,something
with,it
it,it's
blow,it
it,<\s>
see,her
her,my
see,her
her,<\s>
here,she
she,comes
there,she
she,is
here,it
it,is
mommy,i
i,having
give,it
it,to
to,me
me,<\s>
xxx,i
i,make
<s>,i
i,guess
patsy,you
you,get
pencil,you
you,get
pa,you
you,get
<s>,you
you,need
<s>,i
i,go
get,it
it,<\s>
throw,it
it,to
to,me
me,<\s>
see,you
you,<\s>
le,me
me,look
xxx,they
they,playing
there,she
she,is
wha,you
you,doing
knock,it
it,down
gi,me
me,that
<s>,i
i,want
no,she
she,doesn't
<s>,you
you,fix
fix,it
it,<\s>
<s>,you
you,fix
fix,it
it,mommy
no,you
you,fix
fix,it
it,okay
bend,her
her,<\s>
like,me
me,<\s>
show,you
you,i'll
show,you
you,<\s>
wha,you
you,doing
<s>,i
i,want
<s>,i
i,want
lifesaver,i
i,want
right,i
i,want
<s>,i
i,carry
carry,it
it,<\s>
<s>,she
she,riding
<s>,i
i,want
on,it
it,too
try,it
it,to
try,it
it,to
here,we
we,go
try,it
it,to
try,it
it,to
watch,me
me,<\s>
try,it
it,to
wha,you
you,doing
wha,you
you,doing
<s>,i
i,want
<s>,i
i,want
right,i
i,want
kiss,it
it,<\s>
wha,you
you,doing
wha,you
you,doing
think,i
i,ride
it's,you
you,coat
<s>,you
you,go
kiss,it
it,<\s>
comes,me
me,<\s>
watch,her
her,<\s>
ride,me
me,a
gi,me
me,the
see,i
i,move
xxx,i
i,take
<s>,i
i,take
<s>,i
i,got
got,it
it,<\s>
watch,me
me,<\s>
<s>,i
i,found
found,it
it,<\s>
play,it
it,<\s>
d,you
you,do
with,you
you,<\s>
here,you
you,toy
take,it
it,don't
<s>,i
i,take
take,it
it,off
<s>,i
i,wanted
<s>,i
i,said
<s>,i
i,ride
records,i
i,get
<s>,i
i,drop
broke,i
i,put
see,it
it,xxx
ride,it
it,xxx
ride,it
it,<\s>
riding,it
it,battery
xxx,i
i,just
<s>,i
i,getting
try,it
it,to
<s>,i
i,want
<s>,i
i,want
put,it
it,away
bring,it
it,ta
for,me
me,<\s>
<s>,i
i,found
try,it
it,to_gain
try,it
it,i'm
try,it
it,to_gain
<s>,you
you,ruin
wear,it
it,for
<s>,i
i,found
<s>,i
i,show
show,you
you,like
<s>,me
me,<\s>
do,it
it,<\s>
<s>,i
i,can't
put,it
it,right
take,it
it,this
take,it
it,far
<s>,i
i,found
found,it
it,right
<s>,i
i,found
<s>,i
i,put
<s>,i
i,put
<s>,i
i,pick
pick,it
it,up
<s>,i
i,pick
pick,it
it,up
<s>,i
i,got
<s>,i
i,put
eat,them
them,<\s>
eat,them
them,<\s>
eat,them
them,<\s>
put,them
them,away
play,them
them,<\s>
<s>,i
i,just
put,them
them,<\s>
get,it
it,<\s>
take,it
it,this
in,it
it,<\s>
<s>,it
it,gonna
watch,me
me,do
eat,it
it,<\s>
eat,it
it,<\s>
dirty,i
i,close
<s>,i
i,close
right,i
i,put
throw,it
it,away
throw,it
it,away
<s>,i
i,go
right,i
i,show
show,you
you,<\s>
watch,me
me,<\s>
how,it
it,works
how,it
it,works
<s>,i
i,had
<s>,you
you,do
do,it
it,<\s>
take,it
it,off
off,me
me,<\s>
use,it
it,xxx
takin,it
it,off
<s>,you
you,xxx
xxx,you
you,do
do,it
it,way
way,you
you,do
do,it
it,mommy
do,it
it,<\s>
take,it
it,off
do,it
it,<\s>
<s>,you
you,do
do,it
it,<\s>
there,i
i,got
got,it
it,<\s>
<s>,they
they,play
<s>,i
i,want
loaned,it
it,to
right,i
i,get
see,it
it,<\s>
okay,i
i,put
there,it
it,goes
lollipop,i
i,said
g,i
i,xxx
help,me
me,xxx
lick,it
it,like
<s>,i
i,lick
lick,it
it,<\s>
xxx,you
you,use
use,it
it,okay
daddy,i
i,had
<s>,i
i,took
took,it
it,apart
put,them
them,together
<s>,you
you,do
do,it
it,daddy
<s>,you
you,try
try,it
it,thank_you
darn,it
it,<\s>
right,i
i,found
found,it
it,<\s>
okay,i
i,try
try,it
it,to_gain
<s>,you
you,do
do,it
it,daddy
<s>,you
you,do
do,it
it,daddy
<s>,you
you,goin
do,it
it,<\s>
right,i
i,got
got,it
it,<\s>
got,it
it,<\s>
<s>,you
you,do
do,it
it,daddy
no,you
you,try
try,it
it,<\s>
<s>,i
i,put
put,it
it,together
<s>,i
i,put
put,it
it,to
<s>,i
i,take
<s>,i
i,take
close,it
it,<\s>
got,it
it,at
get,it
it,at
<s>,i
i,go
right,i
i,yyy
<s>,i
i,get
<s>,i
i,buy
gum,i
i,want
<s>,i
i,g
g,i
i,get
<s>,i
i,show
show,you
you,daddy
<s>,i
i,show
show,you
you,i
you,i
i,try
does,it
it,go
le,me
me,go
get,it
it,daddy
<s>,i
i,got
got,it
it,<\s>
daddy,i
i,get
get,them
them,<\s>
<s>,you
you,do
do,it
it,daddy
doggone,it
it,<\s>
try,it
it,to_gain
<s>,you
you,do
do,it
it,daddy
<s>,you
you,fix
fix,it
it,<\s>
tangle,it
it,<\s>
on,it
it,<\s>
<s>,i
i,want
no,i
i,wan
xxx,i
i,got
got,it
it,<\s>
<s>,i
i,want
<s>,i
i,wan
some,i
i,want
open,it
it,<\s>
<s>,i
i,said
<s>,i
i,gon
no,i
i,put
put,it
it,back
need,it
it,<\s>
<s>,i
i,get
get,them
them,<\s>
watch,me
me,<\s>
watch,me
me,<\s>
no,i
i,put
<s>,i
i,gon
put,it
it,in
<s>,i
i,said
put,it
it,here
right,i
i,put
put,them
them,up
open,it
it,open
<s>,you
you,do
do,it
it,you
it,you
you,do
do,it
it,<\s>
jenny,i
i,got
right,i
i,get
<s>,i
i,got
think,it
it,was
on,it
it,<\s>
right,i
i,broke
broke,it
it,<\s>
fix,it
it,<\s>
glued,i
i,fix
fix,it
it,xxx
<s>,you
you,fix
fix,it
it,<\s>
<s>,i
i,fix
fix,it
it,<\s>
<s>,i
i,fix
fix,it
